TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.564126492E+000 1.440020204E+000
 -2.955148816E-001 -1.003156006E-001 7.511364460E+000 1.375090003E+000
 -2.901934385E-001 -1.003156006E-001 7.469512939E+000 1.307992935E+000
 -2.848719656E-001 -1.003156006E-001 7.427124500E+000 1.237695456E+000
 -2.795505226E-001 -1.003156006E-001 7.387276649E+000 1.157629609E+000
 -2.742290497E-001 -1.003156006E-001 7.352703571E+000 1.068222284E+000
 -2.689076066E-001 -1.003156006E-001 7.317276001E+000 9.721200466E-001
 -2.635861337E-001 -1.003156006E-001 7.298568249E+000 8.820524216E-001
 -2.582646906E-001 -1.003156006E-001 7.289551735E+000 7.851901650E-001
 -2.529432178E-001 -1.003156006E-001 7.284693241E+000 6.833748817E-001
 -2.476217598E-001 -1.003156006E-001 7.283200264E+000 5.754334927E-001
 -2.423003018E-001 -1.003156006E-001 7.296886921E+000 4.747101068E-001
 -2.369788438E-001 -1.003156006E-001 7.321989536E+000 3.776546419E-001
 -2.316573858E-001 -1.003156006E-001 7.351379395E+000 2.749932408E-001
 -2.263359278E-001 -1.003156006E-001 7.388935566E+000 1.736214459E-001
 -2.210144699E-001 -1.003156006E-001 7.438476086E+000 8.920110017E-002
 -2.156930119E-001 -1.003156006E-001 7.491402626E+000 2.671898110E-003
 -2.103715539E-001 -1.003156006E-001 7.551136017E+000 -8.466947079E-002
 -2.050500959E-001 -1.003156006E-001 7.616018772E+000 -1.502396464E-001
 -1.997286379E-001 -1.003156006E-001 7.683752060E+000 -2.166124731E-001
 -1.944071800E-001 -1.003156006E-001 7.757545471E+000 -2.823904753E-001
 -1.890857220E-001 -1.003156006E-001 7.829020977E+000 -3.297054470E-001
 -1.837642640E-001 -1.003156006E-001 7.905099869E+000 -3.732315898E-001
 -1.784428060E-001 -1.003156006E-001 7.981753349E+000 -4.173157513E-001
 -1.731213480E-001 -1.003156006E-001 8.057130814E+000 -4.465096295E-001
 -1.677998900E-001 -1.003156006E-001 8.129775047E+000 -4.729580879E-001
 -1.624784321E-001 -1.003156006E-001 8.205846786E+000 -4.975845516E-001
 -1.571569741E-001 -1.003156006E-001 8.276327133E+000 -5.137366056E-001
 -1.518355161E-001 -1.003156006E-001 8.345338821E+000 -5.237010717E-001
 -1.465140581E-001 -1.003156006E-001 8.414995193E+000 -5.331662297E-001
 -1.411926001E-001 -1.003156006E-001 8.482250214E+000 -5.392354727E-001
 -1.358711421E-001 -1.003156006E-001 8.543350220E+000 -5.384036899E-001
 -1.305496842E-001 -1.003156006E-001 8.604450226E+000 -5.375719070E-001
 -1.252282262E-001 -1.003156006E-001 8.666734695E+000 -5.352798700E-001
 -1.199067682E-001 -1.003156006E-001 8.721357346E+000 -5.275420547E-001
 -1.145853102E-001 -1.003156006E-001 8.774032593E+000 -5.183448792E-001
 -1.092638522E-001 -1.003156006E-001 8.827263832E+000 -5.082038641E-001
 -1.039423943E-001 -1.003156006E-001 8.879832268E+000 -4.982091784E-001
 -9.862093627E-002 -1.003156006E-001 8.923923492E+000 -4.840551913E-001
 -9.329947084E-002 -1.003156006E-001 8.968403816E+000 -4.689626098E-001
 -8.797801286E-002 -1.003156006E-001 9.012884140E+000 -4.538700581E-001
 -8.265655488E-002 -1.003156006E-001 9.056960106E+000 -4.385073483E-001
 -7.733509690E-002 -1.003156006E-001 9.093488693E+000 -4.207057655E-001
 -7.201363891E-002 -1.003156006E-001 9.130006790E+000 -4.029534161E-001
 -6.669218093E-002 -1.003156006E-001 9.166524887E+000 -3.852010667E-001
 -6.137072667E-002 -1.003156006E-001 9.203198433E+000 -3.667130470E-001
 -5.604926869E-002 -1.003156006E-001 9.233973503E+000 -3.473190665E-001
 -5.072781071E-002 -1.003156006E-001 9.263419151E+000 -3.278152347E-001
 -4.540634900E-002 -1.003156006E-001 9.292840958E+000 -3.085823059E-001
 -4.008489102E-002 -1.003156006E-001 9.322313309E+000 -2.887760401E-001
 -3.476343304E-002 -1.003156006E-001 9.349793434E+000 -2.689690292E-001
 -2.944197692E-002 -1.003156006E-001 9.373012543E+000 -2.491603345E-001
 -2.412051894E-002 -1.003156006E-001 9.396225929E+000 -2.291987836E-001
 -1.879905909E-002 -1.003156006E-001 9.419429779E+000 -2.090301663E-001
 -1.347760204E-002 -1.003156006E-001 9.442643166E+000 -1.890809685E-001
 -8.156144060E-003 -1.003156006E-001 9.462869644E+000 -1.695089489E-001
 -2.834685380E-003 -1.003156006E-001 9.480823517E+000 -1.502238810E-001
 2.486772602E-003 -1.003156006E-001 9.498709679E+000 -1.305481493E-001
 7.808230817E-003 -1.003156006E-001 9.516595840E+000 -1.108700410E-001
 1.312968880E-002 -1.003156006E-001 9.534537315E+000 -9.151648730E-002
