TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 6.987396240E+000 1.749020815E+000
 -2.955148816E-001 -1.003156006E-001 6.941589832E+000 1.673241258E+000
 -2.901934385E-001 -1.003156006E-001 6.906931877E+000 1.596780181E+000
 -2.848719656E-001 -1.003156006E-001 6.872363091E+000 1.516960740E+000
 -2.795505226E-001 -1.003156006E-001 6.840711594E+000 1.427631140E+000
 -2.742290497E-001 -1.003156006E-001 6.814563274E+000 1.329798460E+000
 -2.689076066E-001 -1.003156006E-001 6.788064957E+000 1.224902153E+000
 -2.635861337E-001 -1.003156006E-001 6.777379036E+000 1.126083016E+000
 -2.582646906E-001 -1.003156006E-001 6.776958942E+000 1.021462798E+000
 -2.529432178E-001 -1.003156006E-001 6.780641556E+000 9.123855829E-001
 -2.476217598E-001 -1.003156006E-001 6.788138866E+000 7.969062924E-001
 -2.423003018E-001 -1.003156006E-001 6.810272694E+000 6.884898543E-001
 -2.369788438E-001 -1.003156006E-001 6.844176292E+000 5.843286514E-001
 -2.316573858E-001 -1.003156006E-001 6.882514477E+000 4.747791290E-001
 -2.263359278E-001 -1.003156006E-001 6.928720951E+000 3.660206199E-001
 -2.210144699E-001 -1.003156006E-001 6.987339973E+000 2.747745514E-001
 -2.156930119E-001 -1.003156006E-001 7.049429417E+000 1.815944910E-001
 -2.103715539E-001 -1.003156006E-001 7.118219376E+000 8.756843209E-002
 -2.050500959E-001 -1.003156006E-001 7.192694664E+000 1.486734301E-002
 -1.997286379E-001 -1.003156006E-001 7.269917488E+000 -5.801506713E-002
 -1.944071800E-001 -1.003156006E-001 7.353521824E+000 -1.304371208E-001
 -1.890857220E-001 -1.003156006E-001 7.435314655E+000 -1.842148751E-001
 -1.837642640E-001 -1.003156006E-001 7.521761417E+000 -2.338684350E-001
 -1.784428060E-001 -1.003156006E-001 7.608966351E+000 -2.842108905E-001
 -1.731213480E-001 -1.003156006E-001 7.695307255E+000 -3.191704154E-001
 -1.677998900E-001 -1.003156006E-001 7.778994560E+000 -3.507455289E-001
 -1.624784321E-001 -1.003156006E-001 7.866221905E+000 -3.806135654E-001
 -1.571569741E-001 -1.003156006E-001 7.948031425E+000 -4.016657770E-001
 -1.518355161E-001 -1.003156006E-001 8.028573036E+000 -4.159274697E-001
 -1.465140581E-001 -1.003156006E-001 8.109729767E+000 -4.297643006E-001
 -1.411926001E-001 -1.003156006E-001 8.188946724E+000 -4.399313927E-001
 -1.358711421E-001 -1.003156006E-001 8.261733055E+000 -4.424109161E-001
 -1.305496842E-001 -1.003156006E-001 8.334519386E+000 -4.448904097E-001
 -1.252282262E-001 -1.003156006E-001 8.408708572E+000 -4.458568990E-001
 -1.199067682E-001 -1.003156006E-001 8.475280762E+000 -4.406445026E-001
 -1.145853102E-001 -1.003156006E-001 8.539795876E+000 -4.335821867E-001
 -1.092638522E-001 -1.003156006E-001 8.604996681E+000 -4.255348742E-001
 -1.039423943E-001 -1.003156006E-001 8.669550896E+000 -4.177390337E-001
 -9.862093627E-002 -1.003156006E-001 8.725289345E+000 -4.046220481E-001
 -9.329947084E-002 -1.003156006E-001 8.781507492E+000 -3.905722201E-001
 -8.797801286E-002 -1.003156006E-001 8.837725639E+000 -3.765224516E-001
 -8.265655488E-002 -1.003156006E-001 8.893688202E+000 -3.621584177E-001
 -7.733509690E-002 -1.003156006E-001 8.941591263E+000 -3.443554342E-001
 -7.201363891E-002 -1.003156006E-001 8.989461899E+000 -3.266570270E-001
 -6.669218093E-002 -1.003156006E-001 9.037332535E+000 -3.089586198E-001
 -6.137072667E-002 -1.003156006E-001 9.085455894E+000 -2.904597521E-001
 -5.604926869E-002 -1.003156006E-001 9.127381325E+000 -2.704032362E-001
 -5.072781071E-002 -1.003156006E-001 9.167780876E+000 -2.500340939E-001
 -4.540634900E-002 -1.003156006E-001 9.208120346E+000 -2.299778312E-001
 -4.008489102E-002 -1.003156006E-001 9.248576164E+000 -2.093194127E-001
 -3.476343304E-002 -1.003156006E-001 9.286955833E+000 -1.884327084E-001
 -2.944197692E-002 -1.003156006E-001 9.320613861E+000 -1.670266539E-001
 -2.412051894E-002 -1.003156006E-001 9.354284286E+000 -1.454507560E-001
 -1.879905909E-002 -1.003156006E-001 9.387971878E+000 -1.236385480E-001
 -1.347760204E-002 -1.003156006E-001 9.421641350E+000 -1.020828262E-001
 -8.156144060E-003 -1.003156006E-001 9.452069283E+000 -8.056186885E-002
 -2.834685380E-003 -1.003156006E-001 9.479895592E+000 -5.906881019E-002
 2.486772602E-003 -1.003156006E-001 9.507697105E+000 -3.714712709E-002
 7.808230817E-003 -1.003156006E-001 9.535498619E+000 -1.521813869E-002
 1.312968880E-002 -1.003156006E-001 9.563321114E+000 6.349724717E-003
