TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 6.582337856E+000 3.130193949E+000
 -2.955148816E-001 -1.003156006E-001 6.484637737E+000 3.061764479E+000
 -2.901934385E-001 -1.003156006E-001 6.400501251E+000 2.986067295E+000
 -2.848719656E-001 -1.003156006E-001 6.314314842E+000 2.906432390E+000
 -2.795505226E-001 -1.003156006E-001 6.227880955E+000 2.812876940E+000
 -2.742290497E-001 -1.003156006E-001 6.144906998E+000 2.704784393E+000
 -2.689076066E-001 -1.003156006E-001 6.058258533E+000 2.588300467E+000
 -2.635861337E-001 -1.003156006E-001 5.996398449E+000 2.473671675E+000
 -2.582646906E-001 -1.003156006E-001 5.944602966E+000 2.346179008E+000
 -2.529432178E-001 -1.003156006E-001 5.896483421E+000 2.210395098E+000
 -2.476217598E-001 -1.003156006E-001 5.850460052E+000 2.065479994E+000
 -2.423003018E-001 -1.003156006E-001 5.827281952E+000 1.924476147E+000
 -2.369788438E-001 -1.003156006E-001 5.820131779E+000 1.783859968E+000
 -2.316573858E-001 -1.003156006E-001 5.816374779E+000 1.634171009E+000
 -2.263359278E-001 -1.003156006E-001 5.824022770E+000 1.483226180E+000
 -2.210144699E-001 -1.003156006E-001 5.853660583E+000 1.349804759E+000
 -2.156930119E-001 -1.003156006E-001 5.886863708E+000 1.212310314E+000
 -2.103715539E-001 -1.003156006E-001 5.928692341E+000 1.071165323E+000
 -2.050500959E-001 -1.003156006E-001 5.985368252E+000 9.565072656E-001
 -1.997286379E-001 -1.003156006E-001 6.045376778E+000 8.394284248E-001
 -1.944071800E-001 -1.003156006E-001 6.113390446E+000 7.207441330E-001
 -1.890857220E-001 -1.003156006E-001 6.185588837E+000 6.267259121E-001
 -1.837642640E-001 -1.003156006E-001 6.265207767E+000 5.355827808E-001
 -1.784428060E-001 -1.003156006E-001 6.345273018E+000 4.435590208E-001
 -1.731213480E-001 -1.003156006E-001 6.429594994E+000 3.712771833E-001
 -1.677998900E-001 -1.003156006E-001 6.511428833E+000 3.034575880E-001
 -1.624784321E-001 -1.003156006E-001 6.598399639E+000 2.366423905E-001
 -1.571569741E-001 -1.003156006E-001 6.681586742E+000 1.829570085E-001
 -1.518355161E-001 -1.003156006E-001 6.765313625E+000 1.376392543E-001
 -1.465140581E-001 -1.003156006E-001 6.850095272E+000 9.271797538E-002
 -1.411926001E-001 -1.003156006E-001 6.933022022E+000 5.313137919E-002
 -1.358711421E-001 -1.003156006E-001 7.010978699E+000 2.472439408E-002
 -1.305496842E-001 -1.003156006E-001 7.088935852E+000 -3.682591254E-003
 -1.252282262E-001 -1.003156006E-001 7.168929577E+000 -3.072213940E-002
 -1.199067682E-001 -1.003156006E-001 7.241408348E+000 -4.780070856E-002
 -1.145853102E-001 -1.003156006E-001 7.312036037E+000 -6.233669445E-002
 -1.092638522E-001 -1.003156006E-001 7.383724213E+000 -7.591328770E-002
 -1.039423943E-001 -1.003156006E-001 7.454516411E+000 -8.935628086E-002
 -9.862093627E-002 -1.003156006E-001 7.516420364E+000 -9.434443712E-002
 -9.329947084E-002 -1.003156006E-001 7.579192638E+000 -9.830395877E-002
 -8.797801286E-002 -1.003156006E-001 7.641964912E+000 -1.022634804E-001
 -8.265655488E-002 -1.003156006E-001 7.704289436E+000 -1.057103947E-001
 -7.733509690E-002 -1.003156006E-001 7.758277416E+000 -1.032163501E-001
 -7.201363891E-002 -1.003156006E-001 7.812242985E+000 -1.007619500E-001
 -6.669218093E-002 -1.003156006E-001 7.866209030E+000 -9.830754995E-002
 -6.137072667E-002 -1.003156006E-001 7.920651436E+000 -9.501527250E-002
 -5.604926869E-002 -1.003156006E-001 7.968207359E+000 -8.829887211E-002
 -5.072781071E-002 -1.003156006E-001 8.014210701E+000 -8.095667511E-002
 -4.540634900E-002 -1.003156006E-001 8.060083389E+000 -7.392672449E-002
 -4.008489102E-002 -1.003156006E-001 8.106242180E+000 -6.621649116E-002
 -3.476343304E-002 -1.003156006E-001 8.149976730E+000 -5.772910640E-002
 -2.944197692E-002 -1.003156006E-001 8.188620567E+000 -4.760953784E-002
 -2.412051894E-002 -1.003156006E-001 8.227315903E+000 -3.730665147E-002
 -1.879905909E-002 -1.003156006E-001 8.266081810E+000 -2.675750107E-002
 -1.347760204E-002 -1.003156006E-001 8.304774284E+000 -1.646731794E-002
 -8.156144060E-003 -1.003156006E-001 8.339781761E+000 -5.459005944E-003
 -2.834685380E-003 -1.003156006E-001 8.372031212E+000 6.086897571E-003
 2.486772602E-003 -1.003156006E-001 8.404359818E+000 1.811662875E-002
 7.808230817E-003 -1.003156006E-001 8.436688423E+000 3.014770523E-002
 1.312968880E-002 -1.003156006E-001 8.468951225E+000 4.177852347E-002
