TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 4.460734844E+000 4.561475277E+000
 -2.955148816E-001 -1.003156006E-001 4.357531548E+000 4.466674328E+000
 -2.901934385E-001 -1.003156006E-001 4.269704819E+000 4.366238117E+000
 -2.848719656E-001 -1.003156006E-001 4.180485249E+000 4.261120796E+000
 -2.795505226E-001 -1.003156006E-001 4.091296673E+000 4.141485214E+000
 -2.742290497E-001 -1.003156006E-001 4.006049156E+000 4.007554054E+000
 -2.689076066E-001 -1.003156006E-001 3.917174101E+000 3.864162207E+000
 -2.635861337E-001 -1.003156006E-001 3.852987289E+000 3.722121716E+000
 -2.582646906E-001 -1.003156006E-001 3.799975872E+000 3.567084312E+000
 -2.529432178E-001 -1.003156006E-001 3.750484228E+000 3.403801203E+000
 -2.476217598E-001 -1.003156006E-001 3.703088522E+000 3.229970455E+000
 -2.423003018E-001 -1.003156006E-001 3.679636717E+000 3.058774471E+000
 -2.369788438E-001 -1.003156006E-001 3.674513578E+000 2.887493372E+000
 -2.316573858E-001 -1.003156006E-001 3.672798157E+000 2.706491232E+000
 -2.263359278E-001 -1.003156006E-001 3.682523012E+000 2.522764683E+000
 -2.210144699E-001 -1.003156006E-001 3.718216658E+000 2.357117653E+000
 -2.156930119E-001 -1.003156006E-001 3.757728100E+000 2.186991215E+000
 -2.103715539E-001 -1.003156006E-001 3.806200266E+000 2.012270451E+000
 -2.050500959E-001 -1.003156006E-001 3.873081684E+000 1.864204645E+000
 -1.997286379E-001 -1.003156006E-001 3.943566084E+000 1.714272141E+000
 -1.944071800E-001 -1.003156006E-001 4.023025036E+000 1.561676621E+000
 -1.890857220E-001 -1.003156006E-001 4.109795570E+000 1.435685277E+000
 -1.837642640E-001 -1.003156006E-001 4.205133438E+000 1.312773228E+000
 -1.784428060E-001 -1.003156006E-001 4.301095486E+000 1.188578010E+000
 -1.731213480E-001 -1.003156006E-001 4.404267311E+000 1.085780501E+000
 -1.677998900E-001 -1.003156006E-001 4.505584240E+000 9.889357686E-001
 -1.624784321E-001 -1.003156006E-001 4.612693787E+000 8.924620152E-001
 -1.571569741E-001 -1.003156006E-001 4.717329502E+000 8.112156987E-001
 -1.518355161E-001 -1.003156006E-001 4.824017525E+000 7.399441004E-001
 -1.465140581E-001 -1.003156006E-001 4.931815147E+000 6.689174771E-001
 -1.411926001E-001 -1.003156006E-001 5.038938999E+000 6.040993333E-001
 -1.358711421E-001 -1.003156006E-001 5.141672134E+000 5.534676313E-001
 -1.305496842E-001 -1.003156006E-001 5.244405270E+000 5.028359890E-001
 -1.252282262E-001 -1.003156006E-001 5.349913597E+000 4.534786344E-001
 -1.199067682E-001 -1.003156006E-001 5.448472977E+000 4.170407355E-001
 -1.145853102E-001 -1.003156006E-001 5.545271397E+000 3.842807114E-001
 -1.092638522E-001 -1.003156006E-001 5.643577099E+000 3.524791598E-001
 -1.039423943E-001 -1.003156006E-001 5.740845203E+000 3.207458258E-001
 -9.862093627E-002 -1.003156006E-001 5.829051495E+000 3.013541102E-001
 -9.329947084E-002 -1.003156006E-001 5.918466568E+000 2.829779983E-001
 -8.797801286E-002 -1.003156006E-001 6.007881165E+000 2.646019161E-001
 -8.265655488E-002 -1.003156006E-001 6.097086906E+000 2.468256354E-001
 -7.733509690E-002 -1.003156006E-001 6.177270412E+000 2.383233458E-001
 -7.201363891E-002 -1.003156006E-001 6.257358551E+000 2.297083884E-001
 -6.669218093E-002 -1.003156006E-001 6.337446213E+000 2.210934460E-001
 -6.137072667E-002 -1.003156006E-001 6.418334007E+000 2.134180069E-001
 -5.604926869E-002 -1.003156006E-001 6.491739750E+000 2.114474177E-001
 -5.072781071E-002 -1.003156006E-001 6.563285351E+000 2.107578367E-001
 -4.540634900E-002 -1.003156006E-001 6.634568691E+000 2.096863985E-001
 -4.008489102E-002 -1.003156006E-001 6.706364155E+000 2.093616277E-001
 -3.476343304E-002 -1.003156006E-001 6.775491714E+000 2.105726451E-001
 -2.944197692E-002 -1.003156006E-001 6.838614941E+000 2.152394354E-001
 -2.412051894E-002 -1.003156006E-001 6.901854515E+000 2.201240808E-001
 -1.879905909E-002 -1.003156006E-001 6.965254307E+000 2.253102660E-001
 -1.347760204E-002 -1.003156006E-001 7.028481007E+000 2.301703840E-001
 -8.156144060E-003 -1.003156006E-001 7.087410927E+000 2.369127721E-001
 -2.834685380E-003 -1.003156006E-001 7.142924786E+000 2.451519072E-001
 2.486772602E-003 -1.003156006E-001 7.198672295E+000 2.539634705E-001
 7.808230817E-003 -1.003156006E-001 7.254423618E+000 2.627836764E-001
 1.312968880E-002 -1.003156006E-001 7.309978008E+000 2.711227834E-001
 1.845114678E-002 -1.003156006E-001 7.361812592E+000 2.806939781E-001
