TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 5.297046185E+000 3.475529671E+000
 -2.955148816E-001 -1.003156006E-001 5.221994877E+000 3.384968758E+000
 -2.901934385E-001 -1.003156006E-001 5.160503864E+000 3.291272879E+000
 -2.848719656E-001 -1.003156006E-001 5.098417759E+000 3.193465710E+000
 -2.795505226E-001 -1.003156006E-001 5.037852287E+000 3.083504677E+000
 -2.742290497E-001 -1.003156006E-001 4.982058048E+000 2.962081671E+000
 -2.689076066E-001 -1.003156006E-001 4.924209118E+000 2.832265377E+000
 -2.635861337E-001 -1.003156006E-001 4.886806488E+000 2.706188679E+000
 -2.582646906E-001 -1.003156006E-001 4.860398293E+000 2.570636272E+000
 -2.529432178E-001 -1.003156006E-001 4.837879658E+000 2.428675652E+000
 -2.476217598E-001 -1.003156006E-001 4.818374634E+000 2.278058052E+000
 -2.423003018E-001 -1.003156006E-001 4.818157196E+000 2.132119894E+000
 -2.369788438E-001 -1.003156006E-001 4.833039284E+000 1.988144755E+000
 -2.316573858E-001 -1.003156006E-001 4.851777077E+000 1.836472511E+000
 -2.263359278E-001 -1.003156006E-001 4.880257607E+000 1.683595777E+000
 -2.210144699E-001 -1.003156006E-001 4.928619862E+000 1.548250437E+000
 -2.156930119E-001 -1.003156006E-001 4.980612755E+000 1.409578204E+000
 -2.103715539E-001 -1.003156006E-001 5.040472984E+000 1.267948151E+000
 -2.050500959E-001 -1.003156006E-001 5.113432407E+000 1.150311470E+000
 -1.997286379E-001 -1.003156006E-001 5.189621449E+000 1.031618953E+000
 -1.944071800E-001 -1.003156006E-001 5.273668766E+000 9.115211964E-001
 -1.890857220E-001 -1.003156006E-001 5.361268044E+000 8.144297600E-001
 -1.837642640E-001 -1.003156006E-001 5.455819130E+000 7.208098769E-001
 -1.784428060E-001 -1.003156006E-001 5.551051140E+000 6.261131763E-001
 -1.731213480E-001 -1.003156006E-001 5.650233269E+000 5.503015518E-001
 -1.677998900E-001 -1.003156006E-001 5.747281551E+000 4.794444740E-001
 -1.624784321E-001 -1.003156006E-001 5.849221230E+000 4.094936252E-001
 -1.571569741E-001 -1.003156006E-001 5.947499275E+000 3.521478176E-001
 -1.518355161E-001 -1.003156006E-001 6.046506882E+000 3.035295904E-001
 -1.465140581E-001 -1.003156006E-001 6.146409035E+000 2.552241087E-001
 -1.411926001E-001 -1.003156006E-001 6.245183468E+000 2.120689154E-001
 -1.358711421E-001 -1.003156006E-001 6.338723183E+000 1.805024594E-001
 -1.305496842E-001 -1.003156006E-001 6.432262897E+000 1.489360183E-001
 -1.252282262E-001 -1.003156006E-001 6.528046608E+000 1.187324524E-001
 -1.199067682E-001 -1.003156006E-001 6.616682529E+000 9.874143451E-002
 -1.145853102E-001 -1.003156006E-001 6.703453064E+000 8.172895014E-002
 -1.092638522E-001 -1.003156006E-001 6.791415215E+000 6.568171829E-002
 -1.039423943E-001 -1.003156006E-001 6.878493786E+000 4.955707490E-002
 -9.862093627E-002 -1.003156006E-001 6.956630707E+000 4.310018197E-002
 -9.329947084E-002 -1.003156006E-001 7.035683632E+000 3.761901706E-002
 -8.797801286E-002 -1.003156006E-001 7.114736080E+000 3.213785589E-002
 -8.265655488E-002 -1.003156006E-001 7.193582058E+000 2.713370137E-002
 -7.733509690E-002 -1.003156006E-001 7.263807297E+000 2.916901372E-002
 -7.201363891E-002 -1.003156006E-001 7.333956242E+000 3.108949587E-002
 -6.669218093E-002 -1.003156006E-001 7.404104710E+000 3.300997987E-002
 -6.137072667E-002 -1.003156006E-001 7.474843979E+000 3.581121564E-002
 -5.604926869E-002 -1.003156006E-001 7.538686275E+000 4.270813614E-002
 -5.072781071E-002 -1.003156006E-001 7.600806713E+000 5.052692443E-002
 -4.540634900E-002 -1.003156006E-001 7.662737846E+000 5.799144134E-002
 -4.008489102E-002 -1.003156006E-001 7.725032806E+000 6.613802165E-002
 -3.476343304E-002 -1.003156006E-001 7.784922123E+000 7.532769442E-002
 -2.944197692E-002 -1.003156006E-001 7.839341164E+000 8.688876033E-002
 -2.412051894E-002 -1.003156006E-001 7.893838406E+000 9.864789993E-002
 -1.879905909E-002 -1.003156006E-001 7.948444843E+000 1.106822789E-001
 -1.347760204E-002 -1.003156006E-001 8.002933502E+000 1.224178150E-001
 -8.156144060E-003 -1.003156006E-001 8.053571701E+000 1.353320479E-001
 -2.834685380E-003 -1.003156006E-001 8.101120949E+000 1.491920650E-001
 2.486772602E-003 -1.003156006E-001 8.148809433E+000 1.635642648E-001
 7.808230817E-003 -1.003156006E-001 8.196500778E+000 1.779451668E-001
 1.312968880E-002 -1.003156006E-001 8.244074821E+000 1.918946356E-001
 1.845114678E-002 -1.003156006E-001 8.288361549E+000 2.065163404E-001
