TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.471874475E+000 5.700549126E+000
 -2.955148816E-001 -1.003156006E-001 3.341689825E+000 5.598984241E+000
 -2.901934385E-001 -1.003156006E-001 3.227769375E+000 5.489006042E+000
 -2.848719656E-001 -1.003156006E-001 3.111464739E+000 5.374199867E+000
 -2.795505226E-001 -1.003156006E-001 2.994300842E+000 5.242842674E+000
 -2.742290497E-001 -1.003156006E-001 2.880493641E+000 5.094307899E+000
 -2.689076066E-001 -1.003156006E-001 2.761742830E+000 4.935945034E+000
 -2.635861337E-001 -1.003156006E-001 2.672361612E+000 4.777911663E+000
 -2.582646906E-001 -1.003156006E-001 2.593919992E+000 4.603756905E+000
 -2.529432178E-001 -1.003156006E-001 2.518864870E+000 4.419486046E+000
 -2.476217598E-001 -1.003156006E-001 2.445188046E+000 4.223903656E+000
 -2.423003018E-001 -1.003156006E-001 2.399187326E+000 4.029659748E+000
 -2.369788438E-001 -1.003156006E-001 2.372722626E+000 3.833274126E+000
 -2.316573858E-001 -1.003156006E-001 2.348906755E+000 3.625418425E+000
 -2.263359278E-001 -1.003156006E-001 2.338455677E+000 3.413811445E+000
 -2.210144699E-001 -1.003156006E-001 2.358156681E+000 3.218733788E+000
 -2.156930119E-001 -1.003156006E-001 2.381447792E+000 3.017824411E+000
 -2.103715539E-001 -1.003156006E-001 2.414497614E+000 2.810410976E+000
 -2.050500959E-001 -1.003156006E-001 2.472911119E+000 2.632608175E+000
 -1.997286379E-001 -1.003156006E-001 2.535128117E+000 2.451287746E+000
 -1.944071800E-001 -1.003156006E-001 2.607293606E+000 2.265984297E+000
 -1.890857220E-001 -1.003156006E-001 2.690452337E+000 2.111361742E+000
 -1.837642640E-001 -1.003156006E-001 2.783792019E+000 1.958957076E+000
 -1.784428060E-001 -1.003156006E-001 2.877548695E+000 1.805240512E+000
 -1.731213480E-001 -1.003156006E-001 2.981452942E+000 1.675656796E+000
 -1.677998900E-001 -1.003156006E-001 3.083391905E+000 1.552553773E+000
 -1.624784321E-001 -1.003156006E-001 3.192056417E+000 1.429406643E+000
 -1.571569741E-001 -1.003156006E-001 3.299525023E+000 1.324086666E+000
 -1.518355161E-001 -1.003156006E-001 3.410193443E+000 1.229446769E+000
 -1.465140581E-001 -1.003156006E-001 3.522308826E+000 1.134988546E+000
 -1.411926001E-001 -1.003156006E-001 3.633787394E+000 1.047854781E+000
 -1.358711421E-001 -1.003156006E-001 3.742034912E+000 9.767487645E-001
 -1.305496842E-001 -1.003156006E-001 3.850282669E+000 9.056426883E-001
 -1.252282262E-001 -1.003156006E-001 3.961674690E+000 8.356606960E-001
 -1.199067682E-001 -1.003156006E-001 4.066627026E+000 7.811873555E-001
 -1.145853102E-001 -1.003156006E-001 4.170016766E+000 7.307671309E-001
 -1.092638522E-001 -1.003156006E-001 4.275155067E+000 6.812514663E-001
 -1.039423943E-001 -1.003156006E-001 4.379150391E+000 6.321542263E-001
 -9.862093627E-002 -1.003156006E-001 4.474305630E+000 5.976490974E-001
 -9.329947084E-002 -1.003156006E-001 4.570969105E+000 5.641945004E-001
 -8.797801286E-002 -1.003156006E-001 4.667632580E+000 5.307399035E-001
 -8.265655488E-002 -1.003156006E-001 4.763950348E+000 4.981012940E-001
 -7.733509690E-002 -1.003156006E-001 4.851276875E+000 4.766372740E-001
 -7.201363891E-002 -1.003156006E-001 4.938538551E+000 4.551099241E-001
 -6.669218093E-002 -1.003156006E-001 5.025800705E+000 4.335825741E-001
 -6.137072667E-002 -1.003156006E-001 5.114029884E+000 4.130036831E-001
 -5.604926869E-002 -1.003156006E-001 5.194392204E+000 3.997204304E-001
 -5.072781071E-002 -1.003156006E-001 5.272887707E+000 3.879397511E-001
 -4.540634900E-002 -1.003156006E-001 5.351073265E+000 3.757828176E-001
 -4.008489102E-002 -1.003156006E-001 5.429914474E+000 3.644221723E-001
 -3.476343304E-002 -1.003156006E-001 5.505849361E+000 3.551021516E-001
 -2.944197692E-002 -1.003156006E-001 5.575567722E+000 3.501465023E-001
 -2.412051894E-002 -1.003156006E-001 5.645435333E+000 3.454164863E-001
 -1.879905909E-002 -1.003156006E-001 5.715504169E+000 3.409923017E-001
 -1.347760204E-002 -1.003156006E-001 5.785359859E+000 3.362441957E-001
 -8.156144060E-003 -1.003156006E-001 5.850606918E+000 3.340937495E-001
 -2.834685380E-003 -1.003156006E-001 5.912347317E+000 3.339197040E-001
 2.486772602E-003 -1.003156006E-001 5.974417210E+000 3.343587518E-001
 7.808230817E-003 -1.003156006E-001 6.036489010E+000 3.348015845E-001
 1.312968880E-002 -1.003156006E-001 6.098287582E+000 3.347349763E-001
 1.845114678E-002 -1.003156006E-001 6.156021595E+000 3.365448117E-001
