TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 6.927945137E+000 2.584508657E+000
 -2.955148816E-001 -1.003156006E-001 6.845437527E+000 2.516972065E+000
 -2.901934385E-001 -1.003156006E-001 6.775556564E+000 2.443865061E+000
 -2.848719656E-001 -1.003156006E-001 6.704104900E+000 2.367079973E+000
 -2.795505226E-001 -1.003156006E-001 6.633332729E+000 2.277774572E+000
 -2.742290497E-001 -1.003156006E-001 6.566633701E+000 2.175667048E+000
 -2.689076066E-001 -1.003156006E-001 6.497246265E+000 2.065755367E+000
 -2.635861337E-001 -1.003156006E-001 6.450024605E+000 1.959013939E+000
 -2.582646906E-001 -1.003156006E-001 6.412669659E+000 1.841341257E+000
 -2.529432178E-001 -1.003156006E-001 6.379145622E+000 1.716451406E+000
 -2.476217598E-001 -1.003156006E-001 6.348109245E+000 1.583456039E+000
 -2.423003018E-001 -1.003156006E-001 6.337437153E+000 1.455523729E+000
 -2.369788438E-001 -1.003156006E-001 6.341215134E+000 1.329033017E+000
 -2.316573858E-001 -1.003156006E-001 6.348706245E+000 1.194576740E+000
 -2.263359278E-001 -1.003156006E-001 6.366565704E+000 1.059731960E+000
 -2.210144699E-001 -1.003156006E-001 6.403065205E+000 9.421930313E-001
 -2.156930119E-001 -1.003156006E-001 6.443071365E+000 8.211954832E-001
 -2.103715539E-001 -1.003156006E-001 6.491135120E+000 6.974655986E-001
 -2.050500959E-001 -1.003156006E-001 6.550944328E+000 5.986588597E-001
 -1.997286379E-001 -1.003156006E-001 6.613933086E+000 4.979068637E-001
 -1.944071800E-001 -1.003156006E-001 6.684291363E+000 3.962644339E-001
 -1.890857220E-001 -1.003156006E-001 6.756737709E+000 3.173274398E-001
 -1.837642640E-001 -1.003156006E-001 6.835729599E+000 2.415442765E-001
 -1.784428060E-001 -1.003156006E-001 6.915191174E+000 1.649896801E-001
 -1.731213480E-001 -1.003156006E-001 6.997108459E+000 1.066787094E-001
 -1.677998900E-001 -1.003156006E-001 7.076444149E+000 5.225554854E-002
 -1.624784321E-001 -1.003156006E-001 7.160376549E+000 -8.770984132E-004
 -1.571569741E-001 -1.003156006E-001 7.239857197E+000 -4.230613634E-002
 -1.518355161E-001 -1.003156006E-001 7.319176674E+000 -7.603761554E-002
 -1.465140581E-001 -1.003156006E-001 7.399419785E+000 -1.093282774E-001
 -1.411926001E-001 -1.003156006E-001 7.477579594E+000 -1.379278898E-001
 -1.358711421E-001 -1.003156006E-001 7.550364494E+000 -1.567671150E-001
 -1.305496842E-001 -1.003156006E-001 7.623149395E+000 -1.756063402E-001
 -1.252282262E-001 -1.003156006E-001 7.697694778E+000 -1.930551082E-001
 -1.199067682E-001 -1.003156006E-001 7.764694214E+000 -2.020882517E-001
 -1.145853102E-001 -1.003156006E-001 7.829824924E+000 -2.089601606E-001
 -1.092638522E-001 -1.003156006E-001 7.895857334E+000 -2.148783654E-001
 -1.039423943E-001 -1.003156006E-001 7.961059093E+000 -2.207451016E-001
 -9.862093627E-002 -1.003156006E-001 8.017476082E+000 -2.195570171E-001
 -9.329947084E-002 -1.003156006E-001 8.074604034E+000 -2.173635960E-001
 -8.797801286E-002 -1.003156006E-001 8.131732941E+000 -2.151701897E-001
 -8.265655488E-002 -1.003156006E-001 8.188414574E+000 -2.125447392E-001
 -7.733509690E-002 -1.003156006E-001 8.237010956E+000 -2.051272690E-001
 -7.201363891E-002 -1.003156006E-001 8.285588264E+000 -1.977492124E-001
 -6.669218093E-002 -1.003156006E-001 8.334166527E+000 -1.903711706E-001
 -6.137072667E-002 -1.003156006E-001 8.383115768E+000 -1.821904778E-001
 -5.604926869E-002 -1.003156006E-001 8.425499916E+000 -1.714102924E-001
 -5.072781071E-002 -1.003156006E-001 8.466411591E+000 -1.601755321E-001
 -4.540634900E-002 -1.003156006E-001 8.507225990E+000 -1.492381543E-001
 -4.008489102E-002 -1.003156006E-001 8.548252106E+000 -1.376546770E-001
 -3.476343304E-002 -1.003156006E-001 8.586991310E+000 -1.255478561E-001
 -2.944197692E-002 -1.003156006E-001 8.620920181E+000 -1.123403162E-001
 -2.412051894E-002 -1.003156006E-001 8.654882431E+000 -9.895914793E-002
 -1.879905909E-002 -1.003156006E-001 8.688890457E+000 -8.534486592E-002
 -1.347760204E-002 -1.003156006E-001 8.722849846E+000 -7.197596133E-002
 -8.156144060E-003 -1.003156006E-001 8.753346443E+000 -5.825359374E-002
 -2.834685380E-003 -1.003156006E-001 8.781246185E+000 -4.426619411E-002
 2.486772602E-003 -1.003156006E-001 8.809178352E+000 -2.982624061E-002
 7.808230817E-003 -1.003156006E-001 8.837109566E+000 -1.538470760E-002
 1.312968880E-002 -1.003156006E-001 8.865015030E+000 -1.318010036E-003
