TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.791726351E+000 6.099221230E+000
 -2.955148816E-001 -1.003156006E-001 3.638128519E+000 6.002606869E+000
 -2.901934385E-001 -1.003156006E-001 3.502236366E+000 5.894762993E+000
 -2.848719656E-001 -1.003156006E-001 3.363149643E+000 5.781693935E+000
 -2.795505226E-001 -1.003156006E-001 3.221883774E+000 5.649754047E+000
 -2.742290497E-001 -1.003156006E-001 3.083230734E+000 5.497780800E+000
 -2.689076066E-001 -1.003156006E-001 2.938303471E+000 5.335016251E+000
 -2.635861337E-001 -1.003156006E-001 2.827090740E+000 5.171036720E+000
 -2.582646906E-001 -1.003156006E-001 2.727173805E+000 4.988118649E+000
 -2.529432178E-001 -1.003156006E-001 2.630532742E+000 4.793462276E+000
 -2.476217598E-001 -1.003156006E-001 2.534826517E+000 4.586079597E+000
 -2.423003018E-001 -1.003156006E-001 2.470779896E+000 4.379018784E+000
 -2.369788438E-001 -1.003156006E-001 2.428657293E+000 4.168715477E+000
 -2.316573858E-001 -1.003156006E-001 2.389007807E+000 3.945384741E+000
 -2.263359278E-001 -1.003156006E-001 2.364353657E+000 3.717328787E+000
 -2.210144699E-001 -1.003156006E-001 2.373606443E+000 3.506230116E+000
 -2.156930119E-001 -1.003156006E-001 2.386634827E+000 3.288476706E+000
 -2.103715539E-001 -1.003156006E-001 2.410416842E+000 3.063162088E+000
 -2.050500959E-001 -1.003156006E-001 2.462662458E+000 2.870034456E+000
 -1.997286379E-001 -1.003156006E-001 2.518861532E+000 2.672710180E+000
 -1.944071800E-001 -1.003156006E-001 2.585738182E+000 2.470733881E+000
 -1.890857220E-001 -1.003156006E-001 2.666481495E+000 2.302057266E+000
 -1.837642640E-001 -1.003156006E-001 2.758594513E+000 2.135169983E+000
 -1.784428060E-001 -1.003156006E-001 2.851095438E+000 1.966890693E+000
 -1.731213480E-001 -1.003156006E-001 2.955447912E+000 1.824934125E+000
 -1.677998900E-001 -1.003156006E-001 3.057739019E+000 1.690115213E+000
 -1.624784321E-001 -1.003156006E-001 3.167458057E+000 1.555011153E+000
 -1.571569741E-001 -1.003156006E-001 3.276440859E+000 1.439642668E+000
 -1.518355161E-001 -1.003156006E-001 3.389158249E+000 1.335880160E+000
 -1.465140581E-001 -1.003156006E-001 3.503475189E+000 1.232286572E+000
 -1.411926001E-001 -1.003156006E-001 3.617237806E+000 1.136756182E+000
 -1.358711421E-001 -1.003156006E-001 3.728070974E+000 1.058696151E+000
 -1.305496842E-001 -1.003156006E-001 3.838904381E+000 9.806361794E-001
 -1.252282262E-001 -1.003156006E-001 3.953129768E+000 9.037040472E-001
 -1.199067682E-001 -1.003156006E-001 4.060653210E+000 8.437874317E-001
 -1.145853102E-001 -1.003156006E-001 4.166561604E+000 7.882469893E-001
 -1.092638522E-001 -1.003156006E-001 4.274360657E+000 7.336521745E-001
 -1.039423943E-001 -1.003156006E-001 4.380936623E+000 6.795746088E-001
 -9.862093627E-002 -1.003156006E-001 4.478206158E+000 6.413203478E-001
 -9.329947084E-002 -1.003156006E-001 4.577125549E+000 6.041842699E-001
 -8.797801286E-002 -1.003156006E-001 4.676044464E+000 5.670482516E-001
 -8.265655488E-002 -1.003156006E-001 4.774567127E+000 5.308164358E-001
 -7.733509690E-002 -1.003156006E-001 4.863612652E+000 5.066294074E-001
 -7.201363891E-002 -1.003156006E-001 4.952600002E+000 4.823861122E-001
 -6.669218093E-002 -1.003156006E-001 5.041587353E+000 4.581428170E-001
 -6.137072667E-002 -1.003156006E-001 5.131612778E+000 4.348993897E-001
 -5.604926869E-002 -1.003156006E-001 5.213307858E+000 4.195242822E-001
 -5.072781071E-002 -1.003156006E-001 5.293045521E+000 4.057407379E-001
 -4.540634900E-002 -1.003156006E-001 5.372454643E+000 3.915650249E-001
 -4.008489102E-002 -1.003156006E-001 5.452570438E+000 3.782324195E-001
 -3.476343304E-002 -1.003156006E-001 5.529606342E+000 3.670965135E-001
 -2.944197692E-002 -1.003156006E-001 5.600120544E+000 3.606132567E-001
 -2.412051894E-002 -1.003156006E-001 5.670793533E+000 3.543664217E-001
 -1.879905909E-002 -1.003156006E-001 5.741682053E+000 3.484386504E-001
 -1.347760204E-002 -1.003156006E-001 5.812343121E+000 3.421742916E-001
 -8.156144060E-003 -1.003156006E-001 5.878153801E+000 3.386918902E-001
 -2.834685380E-003 -1.003156006E-001 5.940305233E+000 3.373079896E-001
 2.486772602E-003 -1.003156006E-001 6.002809525E+000 3.365673721E-001
 7.808230817E-003 -1.003156006E-001 6.065315247E+000 3.358295560E-001
 1.312968880E-002 -1.003156006E-001 6.127528191E+000 3.345584571E-001
 1.845114678E-002 -1.003156006E-001 6.185480595E+000 3.352838159E-001
