TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.943972111E+000 7.609128356E-001
 -2.955148816E-001 -1.003156006E-001 7.910899639E+000 6.962405443E-001
 -2.901934385E-001 -1.003156006E-001 7.887737751E+000 6.316485405E-001
 -2.848719656E-001 -1.003156006E-001 7.864752769E+000 5.641719103E-001
 -2.795505226E-001 -1.003156006E-001 7.845473766E+000 4.886354506E-001
 -2.742290497E-001 -1.003156006E-001 7.832173347E+000 4.059702456E-001
 -2.689076066E-001 -1.003156006E-001 7.819280624E+000 3.172186613E-001
 -2.635861337E-001 -1.003156006E-001 7.819777489E+000 2.361700088E-001
 -2.582646906E-001 -1.003156006E-001 7.829894543E+000 1.509506702E-001
 -2.529432178E-001 -1.003156006E-001 7.844347000E+000 6.216500327E-002
 -2.476217598E-001 -1.003156006E-001 7.862806797E+000 -3.154326230E-002
 -2.423003018E-001 -1.003156006E-001 7.893328667E+000 -1.167055368E-001
 -2.369788438E-001 -1.003156006E-001 7.933417797E+000 -1.967091560E-001
 -2.316573858E-001 -1.003156006E-001 7.978185654E+000 -2.809087336E-001
 -2.263359278E-001 -1.003156006E-001 8.029870987E+000 -3.628551662E-001
 -2.210144699E-001 -1.003156006E-001 8.089519501E+000 -4.276920557E-001
 -2.156930119E-001 -1.003156006E-001 8.152490616E+000 -4.937655628E-001
 -2.103715539E-001 -1.003156006E-001 8.221526146E+000 -5.594452620E-001
 -2.050500959E-001 -1.003156006E-001 8.291695595E+000 -6.052854061E-001
 -1.997286379E-001 -1.003156006E-001 8.364429474E+000 -6.511886120E-001
 -1.944071800E-001 -1.003156006E-001 8.442490578E+000 -6.956173778E-001
 -1.890857220E-001 -1.003156006E-001 8.515705109E+000 -7.242698073E-001
 -1.837642640E-001 -1.003156006E-001 8.592359543E+000 -7.487604022E-001
 -1.784428060E-001 -1.003156006E-001 8.669683456E+000 -7.736803889E-001
 -1.731213480E-001 -1.003156006E-001 8.743528366E+000 -7.855030894E-001
 -1.677998900E-001 -1.003156006E-001 8.814492226E+000 -7.951610088E-001
 -1.624784321E-001 -1.003156006E-001 8.888217926E+000 -8.026598096E-001
 -1.571569741E-001 -1.003156006E-001 8.955584526E+000 -8.034893274E-001
 -1.518355161E-001 -1.003156006E-001 9.020610809E+000 -7.988951206E-001
 -1.465140581E-001 -1.003156006E-001 9.086116791E+000 -7.937733531E-001
 -1.411926001E-001 -1.003156006E-001 9.149033546E+000 -7.859570384E-001
 -1.358711421E-001 -1.003156006E-001 9.205183983E+000 -7.728963494E-001
 -1.305496842E-001 -1.003156006E-001 9.261333466E+000 -7.598356009E-001
 -1.252282262E-001 -1.003156006E-001 9.318341255E+000 -7.452514172E-001
 -1.199067682E-001 -1.003156006E-001 9.367595673E+000 -7.269836068E-001
 -1.145853102E-001 -1.003156006E-001 9.414815903E+000 -7.076615095E-001
 -1.092638522E-001 -1.003156006E-001 9.462398529E+000 -6.873859763E-001
 -1.039423943E-001 -1.003156006E-001 9.509432793E+000 -6.673856378E-001
 -9.862093627E-002 -1.003156006E-001 9.548049927E+000 -6.448906064E-001
 -9.329947084E-002 -1.003156006E-001 9.586871147E+000 -6.214914322E-001
 -8.797801286E-002 -1.003156006E-001 9.625693321E+000 -5.980923176E-001
 -8.265655488E-002 -1.003156006E-001 9.664148331E+000 -5.745015144E-001
 -7.733509690E-002 -1.003156006E-001 9.695264816E+000 -5.498172641E-001
 -7.201363891E-002 -1.003156006E-001 9.726378441E+000 -5.251961350E-001
 -6.669218093E-002 -1.003156006E-001 9.757492065E+000 -5.005750060E-001
 -6.137072667E-002 -1.003156006E-001 9.788640022E+000 -4.752484858E-001
 -5.604926869E-002 -1.003156006E-001 9.814242363E+000 -4.499605596E-001
 -5.072781071E-002 -1.003156006E-001 9.838568687E+000 -4.247588217E-001
 -4.540634900E-002 -1.003156006E-001 9.862913132E+000 -3.998185694E-001
 -4.008489102E-002 -1.003156006E-001 9.887221336E+000 -3.743433058E-001
 -3.476343304E-002 -1.003156006E-001 9.909697533E+000 -3.491511643E-001
 -2.944197692E-002 -1.003156006E-001 9.928170204E+000 -3.245775700E-001
 -2.412051894E-002 -1.003156006E-001 9.946615219E+000 -2.998606265E-001
 -1.879905909E-002 -1.003156006E-001 9.965022087E+000 -2.749477923E-001
 -1.347760204E-002 -1.003156006E-001 9.983469963E+000 -2.502443790E-001
 -8.156144060E-003 -1.003156006E-001 9.999175072E+000 -2.263239920E-001
 -2.834685380E-003 -1.003156006E-001 1.001275539E+001 -2.030106187E-001
 2.486772602E-003 -1.003156006E-001 1.002621460E+001 -1.793386042E-001
 7.808230817E-003 -1.003156006E-001 1.003967381E+001 -1.556630135E-001
 1.312968880E-002 -1.003156006E-001 1.005323219E+001 -1.322868913E-001
