TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 5.303590298E+000 5.182010651E+000
 -2.955148816E-001 -1.003156006E-001 5.152012348E+000 5.108991623E+000
 -2.901934385E-001 -1.003156006E-001 5.017167568E+000 5.022871494E+000
 -2.848719656E-001 -1.003156006E-001 4.878565311E+000 4.931905746E+000
 -2.795505226E-001 -1.003156006E-001 4.736384392E+000 4.822032928E+000
 -2.742290497E-001 -1.003156006E-001 4.595521450E+000 4.691493034E+000
 -2.689076066E-001 -1.003156006E-001 4.447675705E+000 4.550490856E+000
 -2.635861337E-001 -1.003156006E-001 4.333917141E+000 4.406069279E+000
 -2.582646906E-001 -1.003156006E-001 4.230505466E+000 4.241699696E+000
 -2.529432178E-001 -1.003156006E-001 4.130002499E+000 4.065148354E+000
 -2.476217598E-001 -1.003156006E-001 4.030044556E+000 3.875783205E+000
 -2.423003018E-001 -1.003156006E-001 3.962080002E+000 3.685780525E+000
 -2.369788438E-001 -1.003156006E-001 3.915836573E+000 3.491983414E+000
 -2.316573858E-001 -1.003156006E-001 3.871875048E+000 3.284951448E+000
 -2.263359278E-001 -1.003156006E-001 3.843145370E+000 3.073299646E+000
 -2.210144699E-001 -1.003156006E-001 3.848722458E+000 2.879809856E+000
 -2.156930119E-001 -1.003156006E-001 3.858048677E+000 2.679768562E+000
 -2.103715539E-001 -1.003156006E-001 3.878140688E+000 2.472456217E+000
 -2.050500959E-001 -1.003156006E-001 3.925990105E+000 2.297477961E+000
 -1.997286379E-001 -1.003156006E-001 3.977770329E+000 2.118263721E+000
 -1.944071800E-001 -1.003156006E-001 4.040053844E+000 1.934833050E+000
 -1.890857220E-001 -1.003156006E-001 4.113977909E+000 1.783969998E+000
 -1.837642640E-001 -1.003156006E-001 4.198623180E+000 1.635044575E+000
 -1.784428060E-001 -1.003156006E-001 4.283633709E+000 1.484854579E+000
 -1.731213480E-001 -1.003156006E-001 4.379587173E+000 1.360319257E+000
 -1.677998900E-001 -1.003156006E-001 4.473383904E+000 1.242444038E+000
 -1.624784321E-001 -1.003156006E-001 4.574362278E+000 1.124559641E+000
 -1.571569741E-001 -1.003156006E-001 4.673809528E+000 1.025346160E+000
 -1.518355161E-001 -1.003156006E-001 4.776222706E+000 9.371768236E-001
 -1.465140581E-001 -1.003156006E-001 4.880167484E+000 8.492516279E-001
 -1.411926001E-001 -1.003156006E-001 4.983079433E+000 7.689930797E-001
 -1.358711421E-001 -1.003156006E-001 5.082469940E+000 7.050347328E-001
 -1.305496842E-001 -1.003156006E-001 5.181860924E+000 6.410763860E-001
 -1.252282262E-001 -1.003156006E-001 5.284367561E+000 5.783662200E-001
 -1.199067682E-001 -1.003156006E-001 5.379635811E+000 5.311745405E-001
 -1.145853102E-001 -1.003156006E-001 5.473149776E+000 4.879020154E-001
 -1.092638522E-001 -1.003156006E-001 5.568356991E+000 4.456140995E-001
 -1.039423943E-001 -1.003156006E-001 5.662399292E+000 4.037814438E-001
 -9.862093627E-002 -1.003156006E-001 5.746906757E+000 3.759004474E-001
 -9.329947084E-002 -1.003156006E-001 5.832869053E+000 3.491575420E-001
 -8.797801286E-002 -1.003156006E-001 5.918831348E+000 3.224146962E-001
 -8.265655488E-002 -1.003156006E-001 6.004331112E+000 2.964954078E-001
 -7.733509690E-002 -1.003156006E-001 6.080425739E+000 2.809089422E-001
 -7.201363891E-002 -1.003156006E-001 6.156482697E+000 2.652800679E-001
 -6.669218093E-002 -1.003156006E-001 6.232539177E+000 2.496512085E-001
 -6.137072667E-002 -1.003156006E-001 6.309470177E+000 2.349985391E-001
 -5.604926869E-002 -1.003156006E-001 6.378264427E+000 2.269195765E-001
 -5.072781071E-002 -1.003156006E-001 6.445190430E+000 2.201182693E-001
 -4.540634900E-002 -1.003156006E-001 6.511854172E+000 2.129432410E-001
 -4.008489102E-002 -1.003156006E-001 6.579092979E+000 2.065871358E-001
 -3.476343304E-002 -1.003156006E-001 6.643364429E+000 2.019915879E-001
 -2.944197692E-002 -1.003156006E-001 6.701424599E+000 2.010813057E-001
 -2.412051894E-002 -1.003156006E-001 6.759607792E+000 2.003948390E-001
 -1.879905909E-002 -1.003156006E-001 6.817955494E+000 2.000088841E-001
 -1.347760204E-002 -1.003156006E-001 6.876130581E+000 1.993074864E-001
 -8.156144060E-003 -1.003156006E-001 6.929734230E+000 2.006978840E-001
 -2.834685380E-003 -1.003156006E-001 6.979926109E+000 2.036497146E-001
 2.486772602E-003 -1.003156006E-001 7.030377388E+000 2.072030455E-001
 7.808230817E-003 -1.003156006E-001 7.080829620E+000 2.107576579E-001
 1.312968880E-002 -1.003156006E-001 7.131066799E+000 2.138149887E-001
 1.845114678E-002 -1.003156006E-001 7.177355766E+000 2.182581574E-001
