TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.401291132E+000 5.119011402E+000
 -2.955148816E-001 -1.003156006E-001 3.295882225E+000 5.017059326E+000
 -2.901934385E-001 -1.003156006E-001 3.205163240E+000 4.908998489E+000
 -2.848719656E-001 -1.003156006E-001 3.112809658E+000 4.796537399E+000
 -2.795505226E-001 -1.003156006E-001 3.020702362E+000 4.669752598E+000
 -2.742290497E-001 -1.003156006E-001 2.932501554E+000 4.528486252E+000
 -2.689076066E-001 -1.003156006E-001 2.840629578E+000 4.378334999E+000
 -2.635861337E-001 -1.003156006E-001 2.773651361E+000 4.229927540E+000
 -2.582646906E-001 -1.003156006E-001 2.717056513E+000 4.068244934E+000
 -2.529432178E-001 -1.003156006E-001 2.663872004E+000 3.898073912E+000
 -2.476217598E-001 -1.003156006E-001 2.612460852E+000 3.718018532E+000
 -2.423003018E-001 -1.003156006E-001 2.585102558E+000 3.540502310E+000
 -2.369788438E-001 -1.003156006E-001 2.575142622E+000 3.362057447E+000
 -2.316573858E-001 -1.003156006E-001 2.568056822E+000 3.173688412E+000
 -2.263359278E-001 -1.003156006E-001 2.572709322E+000 2.982492685E+000
 -2.210144699E-001 -1.003156006E-001 2.603759050E+000 2.807633638E+000
 -2.156930119E-001 -1.003156006E-001 2.638289452E+000 2.627918482E+000
 -2.103715539E-001 -1.003156006E-001 2.681663752E+000 2.443067312E+000
 -2.050500959E-001 -1.003156006E-001 2.745254517E+000 2.285099030E+000
 -1.997286379E-001 -1.003156006E-001 2.812310219E+000 2.124465466E+000
 -1.944071800E-001 -1.003156006E-001 2.888240337E+000 1.960795164E+000
 -1.890857220E-001 -1.003156006E-001 2.972634315E+000 1.823845983E+000
 -1.837642640E-001 -1.003156006E-001 3.065872192E+000 1.689133167E+000
 -1.784428060E-001 -1.003156006E-001 3.159528494E+000 1.553246737E+000
 -1.731213480E-001 -1.003156006E-001 3.261751652E+000 1.439023972E+000
 -1.677998900E-001 -1.003156006E-001 3.362161160E+000 1.330667257E+000
 -1.624784321E-001 -1.003156006E-001 3.468681812E+000 1.222336292E+000
 -1.571569741E-001 -1.003156006E-001 3.573586941E+000 1.129834652E+000
 -1.518355161E-001 -1.003156006E-001 3.681028366E+000 1.047071099E+000
 -1.465140581E-001 -1.003156006E-001 3.789710999E+000 9.645066857E-001
 -1.411926001E-001 -1.003156006E-001 3.897787809E+000 8.885261416E-001
 -1.358711421E-001 -1.003156006E-001 4.002559185E+000 8.271150589E-001
 -1.305496842E-001 -1.003156006E-001 4.107330799E+000 7.657039762E-001
 -1.252282262E-001 -1.003156006E-001 4.214949131E+000 7.053978443E-001
 -1.199067682E-001 -1.003156006E-001 4.316242218E+000 6.589597464E-001
 -1.145853102E-001 -1.003156006E-001 4.415983677E+000 6.162286997E-001
 -1.092638522E-001 -1.003156006E-001 4.517304897E+000 5.743755698E-001
 -1.039423943E-001 -1.003156006E-001 4.617569923E+000 5.328184962E-001
 -9.862093627E-002 -1.003156006E-001 4.709353447E+000 5.043720603E-001
 -9.329947084E-002 -1.003156006E-001 4.802484989E+000 4.769152105E-001
 -8.797801286E-002 -1.003156006E-001 4.895616531E+000 4.494583905E-001
 -8.265655488E-002 -1.003156006E-001 4.988452435E+000 4.227118790E-001
 -7.733509690E-002 -1.003156006E-001 5.072746754E+000 4.060232043E-001
 -7.201363891E-002 -1.003156006E-001 5.156970501E+000 3.892621398E-001
 -6.669218093E-002 -1.003156006E-001 5.241194725E+000 3.725010455E-001
 -6.137072667E-002 -1.003156006E-001 5.326294422E+000 3.566391170E-001
 -5.604926869E-002 -1.003156006E-001 5.403992653E+000 3.472718894E-001
 -5.072781071E-002 -1.003156006E-001 5.479914188E+000 3.392720222E-001
 -4.540634900E-002 -1.003156006E-001 5.555552959E+000 3.309128881E-001
 -4.008489102E-002 -1.003156006E-001 5.631778717E+000 3.232986331E-001
 -3.476343304E-002 -1.003156006E-001 5.705303192E+000 3.174824119E-001
 -2.944197692E-002 -1.003156006E-001 5.772977829E+000 3.155602217E-001
 -2.412051894E-002 -1.003156006E-001 5.840787411E+000 3.138501942E-001
 -1.879905909E-002 -1.003156006E-001 5.908779621E+000 3.124289811E-001
 -1.347760204E-002 -1.003156006E-001 5.976576805E+000 3.107000887E-001
 -8.156144060E-003 -1.003156006E-001 6.040081978E+000 3.112795651E-001
 -2.834685380E-003 -1.003156006E-001 6.100284576E+000 3.136354685E-001
 2.486772602E-003 -1.003156006E-001 6.160782337E+000 3.165642917E-001
 7.808230817E-003 -1.003156006E-001 6.221282959E+000 3.194981217E-001
 1.312968880E-002 -1.003156006E-001 6.281537056E+000 3.219542503E-001
 1.845114678E-002 -1.003156006E-001 6.338006973E+000 3.260675371E-001
