TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 4.894450188E+000 5.795012951E+000
 -2.955148816E-001 -1.003156006E-001 4.727100849E+000 5.720242023E+000
 -2.901934385E-001 -1.003156006E-001 4.577507496E+000 5.630731106E+000
 -2.848719656E-001 -1.003156006E-001 4.423682690E+000 5.536083221E+000
 -2.795505226E-001 -1.003156006E-001 4.265310287E+000 5.421051502E+000
 -2.742290497E-001 -1.003156006E-001 4.107629299E+000 5.283580303E+000
 -2.689076066E-001 -1.003156006E-001 3.942005873E+000 5.135013580E+000
 -2.635861337E-001 -1.003156006E-001 3.813228607E+000 4.981612206E+000
 -2.582646906E-001 -1.003156006E-001 3.694985867E+000 4.806266308E+000
 -2.529432178E-001 -1.003156006E-001 3.579465151E+000 4.617628574E+000
 -2.476217598E-001 -1.003156006E-001 3.464081287E+000 4.415090084E+000
 -2.423003018E-001 -1.003156006E-001 3.383285284E+000 4.210657597E+000
 -2.369788438E-001 -1.003156006E-001 3.325860023E+000 4.001324654E+000
 -2.316573858E-001 -1.003156006E-001 3.270417213E+000 3.777617693E+000
 -2.263359278E-001 -1.003156006E-001 3.231294155E+000 3.548310280E+000
 -2.210144699E-001 -1.003156006E-001 3.229959726E+000 3.336977243E+000
 -2.156930119E-001 -1.003156006E-001 3.232428312E+000 3.118377924E+000
 -2.103715539E-001 -1.003156006E-001 3.246265650E+000 2.891417742E+000
 -2.050500959E-001 -1.003156006E-001 3.291170120E+000 2.698443413E+000
 -1.997286379E-001 -1.003156006E-001 3.340131998E+000 2.500739574E+000
 -1.944071800E-001 -1.003156006E-001 3.400302410E+000 2.298009872E+000
 -1.890857220E-001 -1.003156006E-001 3.475086451E+000 2.130057335E+000
 -1.837642640E-001 -1.003156006E-001 3.561693192E+000 1.963783145E+000
 -1.784428060E-001 -1.003156006E-001 3.648640156E+000 1.796094894E+000
 -1.731213480E-001 -1.003156006E-001 3.748344183E+000 1.655884266E+000
 -1.677998900E-001 -1.003156006E-001 3.845946312E+000 1.523003578E+000
 -1.624784321E-001 -1.003156006E-001 3.951294184E+000 1.389858484E+000
 -1.571569741E-001 -1.003156006E-001 4.055779934E+000 1.277072906E+000
 -1.518355161E-001 -1.003156006E-001 4.164013386E+000 1.176136851E+000
 -1.465140581E-001 -1.003156006E-001 4.273936272E+000 1.075385571E+000
 -1.411926001E-001 -1.003156006E-001 4.383071899E+000 9.830001593E-001
 -1.358711421E-001 -1.003156006E-001 4.489066124E+000 9.084893465E-001
 -1.305496842E-001 -1.003156006E-001 4.595060349E+000 8.339785337E-001
 -1.252282262E-001 -1.003156006E-001 4.704506397E+000 7.606958151E-001
 -1.199067682E-001 -1.003156006E-001 4.806754589E+000 7.045741081E-001
 -1.145853102E-001 -1.003156006E-001 4.907262802E+000 6.527900696E-001
 -1.092638522E-001 -1.003156006E-001 5.009654522E+000 6.020024419E-001
 -1.039423943E-001 -1.003156006E-001 5.110802174E+000 5.517570972E-001
 -9.862093627E-002 -1.003156006E-001 5.202234268E+000 5.170899630E-001
 -9.329947084E-002 -1.003156006E-001 5.295294285E+000 4.835893810E-001
 -8.797801286E-002 -1.003156006E-001 5.388354301E+000 4.500888884E-001
 -8.265655488E-002 -1.003156006E-001 5.480954170E+000 4.175011218E-001
 -7.733509690E-002 -1.003156006E-001 5.563824177E+000 3.965822756E-001
 -7.201363891E-002 -1.003156006E-001 5.646650314E+000 3.756181896E-001
 -6.669218093E-002 -1.003156006E-001 5.729476452E+000 3.546541333E-001
 -6.137072667E-002 -1.003156006E-001 5.813295841E+000 3.347084522E-001
 -5.604926869E-002 -1.003156006E-001 5.888607979E+000 3.222640455E-001
 -5.072781071E-002 -1.003156006E-001 5.961952686E+000 3.112946749E-001
 -4.540634900E-002 -1.003156006E-001 6.034993649E+000 2.999342978E-001
 -4.008489102E-002 -1.003156006E-001 6.108699799E+000 2.894293964E-001
 -3.476343304E-002 -1.003156006E-001 6.179292679E+000 2.809702754E-001
 -2.944197692E-002 -1.003156006E-001 6.243364811E+000 2.767964602E-001
 -2.412051894E-002 -1.003156006E-001 6.307581902E+000 2.728589177E-001
 -1.879905909E-002 -1.003156006E-001 6.371993542E+000 2.692383528E-001
 -1.347760204E-002 -1.003156006E-001 6.436201096E+000 2.652848661E-001
 -8.156144060E-003 -1.003156006E-001 6.495556831E+000 2.638516426E-001
 -2.834685380E-003 -1.003156006E-001 6.551287174E+000 2.643013895E-001
 2.486772602E-003 -1.003156006E-001 6.607327461E+000 2.653922439E-001
 7.808230817E-003 -1.003156006E-001 6.663368225E+000 2.664848268E-001
 1.312968880E-002 -1.003156006E-001 6.719152927E+000 2.670469582E-001
 1.845114678E-002 -1.003156006E-001 6.770726204E+000 2.693443596E-001
