TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.342226028E+000 5.495273590E+000
 -2.955148816E-001 -1.003156006E-001 3.222194195E+000 5.393027782E+000
 -2.901934385E-001 -1.003156006E-001 3.117755413E+000 5.283434391E+000
 -2.848719656E-001 -1.003156006E-001 3.011259794E+000 5.169193745E+000
 -2.795505226E-001 -1.003156006E-001 2.904341936E+000 5.039394855E+000
 -2.742290497E-001 -1.003156006E-001 2.800978184E+000 4.893616676E+000
 -2.689076066E-001 -1.003156006E-001 2.693185091E+000 4.738416195E+000
 -2.635861337E-001 -1.003156006E-001 2.612857580E+000 4.584032536E+000
 -2.582646906E-001 -1.003156006E-001 2.543257713E+000 4.414719105E+000
 -2.529432178E-001 -1.003156006E-001 2.477041245E+000 4.235985756E+000
 -2.476217598E-001 -1.003156006E-001 2.412354946E+000 4.046508312E+000
 -2.423003018E-001 -1.003156006E-001 2.373712063E+000 3.858708620E+000
 -2.369788438E-001 -1.003156006E-001 2.353695154E+000 3.669215679E+000
 -2.316573858E-001 -1.003156006E-001 2.336410761E+000 3.468909264E+000
 -2.263359278E-001 -1.003156006E-001 2.331757307E+000 3.265228271E+000
 -2.210144699E-001 -1.003156006E-001 2.355535746E+000 3.078038931E+000
 -2.156930119E-001 -1.003156006E-001 2.382843018E+000 2.885446072E+000
 -2.103715539E-001 -1.003156006E-001 2.419496059E+000 2.686933756E+000
 -2.050500959E-001 -1.003156006E-001 2.479613781E+000 2.516558647E+000
 -1.997286379E-001 -1.003156006E-001 2.543407917E+000 2.343015671E+000
 -1.944071800E-001 -1.003156006E-001 2.616720915E+000 2.165796280E+000
 -1.890857220E-001 -1.003156006E-001 2.700007677E+000 2.017621279E+000
 -1.837642640E-001 -1.003156006E-001 2.792887688E+000 1.871661544E+000
 -1.784428060E-001 -1.003156006E-001 2.886193037E+000 1.724413276E+000
 -1.731213480E-001 -1.003156006E-001 2.989205599E+000 1.600279093E+000
 -1.677998900E-001 -1.003156006E-001 3.090387583E+000 1.482422352E+000
 -1.624784321E-001 -1.003156006E-001 3.198010921E+000 1.364536524E+000
 -1.571569741E-001 -1.003156006E-001 3.304328203E+000 1.263695240E+000
 -1.518355161E-001 -1.003156006E-001 3.413630009E+000 1.173208952E+000
 -1.465140581E-001 -1.003156006E-001 3.524293900E+000 1.082918286E+000
 -1.411926001E-001 -1.003156006E-001 3.634351969E+000 9.996544719E-001
 -1.358711421E-001 -1.003156006E-001 3.741139889E+000 9.318603277E-001
 -1.305496842E-001 -1.003156006E-001 3.847927809E+000 8.640661240E-001
 -1.252282262E-001 -1.003156006E-001 3.957755327E+000 7.973825932E-001
 -1.199067682E-001 -1.003156006E-001 4.061210632E+000 7.455607057E-001
 -1.145853102E-001 -1.003156006E-001 4.163113594E+000 6.976670027E-001
 -1.092638522E-001 -1.003156006E-001 4.266704082E+000 6.506637931E-001
 -1.039423943E-001 -1.003156006E-001 4.369185448E+000 6.040250063E-001
 -9.862093627E-002 -1.003156006E-001 4.462992668E+000 5.714296699E-001
 -9.329947084E-002 -1.003156006E-001 4.558244705E+000 5.398576856E-001
 -8.797801286E-002 -1.003156006E-001 4.653495789E+000 5.082857609E-001
 -8.265655488E-002 -1.003156006E-001 4.748429298E+000 4.774849117E-001
 -7.733509690E-002 -1.003156006E-001 4.834562302E+000 4.574485421E-001
 -7.201363891E-002 -1.003156006E-001 4.920626163E+000 4.373436272E-001
 -6.669218093E-002 -1.003156006E-001 5.006690025E+000 4.172387421E-001
 -6.137072667E-002 -1.003156006E-001 5.093688965E+000 3.980612755E-001
 -5.604926869E-002 -1.003156006E-001 5.173025608E+000 3.858972788E-001
 -5.072781071E-002 -1.003156006E-001 5.250531673E+000 3.751958907E-001
 -4.540634900E-002 -1.003156006E-001 5.327736378E+000 3.641242981E-001
 -4.008489102E-002 -1.003156006E-001 5.405572414E+000 3.538278639E-001
 -3.476343304E-002 -1.003156006E-001 5.480581284E+000 3.454933763E-001
 -2.944197692E-002 -1.003156006E-001 5.549502850E+000 3.413829803E-001
 -2.412051894E-002 -1.003156006E-001 5.618567944E+000 3.374937475E-001
 -1.879905909E-002 -1.003156006E-001 5.687829494E+000 3.339052200E-001
 -1.347760204E-002 -1.003156006E-001 5.756882668E+000 3.299972713E-001
 -8.156144060E-003 -1.003156006E-001 5.821434021E+000 3.285887539E-001
 -2.834685380E-003 -1.003156006E-001 5.882539749E+000 3.290930092E-001
 2.486772602E-003 -1.003156006E-001 5.943962097E+000 3.301970363E-001
 7.808230817E-003 -1.003156006E-001 6.005386829E+000 3.313054144E-001
 1.312968880E-002 -1.003156006E-001 6.066548347E+000 3.319147229E-001
 1.845114678E-002 -1.003156006E-001 6.123736382E+000 3.343290687E-001
