TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.531492710E+000 5.765839100E+000
 -2.955148816E-001 -1.003156006E-001 3.397645712E+000 5.664771080E+000
 -2.901934385E-001 -1.003156006E-001 3.280300140E+000 5.554876328E+000
 -2.848719656E-001 -1.003156006E-001 3.160447598E+000 5.440088749E+000
 -2.795505226E-001 -1.003156006E-001 3.039561510E+000 5.308386326E+000
 -2.742290497E-001 -1.003156006E-001 2.921946526E+000 5.159063339E+000
 -2.689076066E-001 -1.003156006E-001 2.799195290E+000 4.999761105E+000
 -2.635861337E-001 -1.003156006E-001 2.706530333E+000 4.840610027E+000
 -2.582646906E-001 -1.003156006E-001 2.624885321E+000 4.664906025E+000
 -2.529432178E-001 -1.003156006E-001 2.546625614E+000 4.478831768E+000
 -2.476217598E-001 -1.003156006E-001 2.469688654E+000 4.281234741E+000
 -2.423003018E-001 -1.003156006E-001 2.421013355E+000 4.084836483E+000
 -2.369788438E-001 -1.003156006E-001 2.392209768E+000 3.886128426E+000
 -2.316573858E-001 -1.003156006E-001 2.366027594E+000 3.675708532E+000
 -2.263359278E-001 -1.003156006E-001 2.353477001E+000 3.461399794E+000
 -2.210144699E-001 -1.003156006E-001 2.371699810E+000 3.263675213E+000
 -2.156930119E-001 -1.003156006E-001 2.393538713E+000 3.059973240E+000
 -2.103715539E-001 -1.003156006E-001 2.425290108E+000 2.849573374E+000
 -2.050500959E-001 -1.003156006E-001 2.483039141E+000 2.669294834E+000
 -1.997286379E-001 -1.003156006E-001 2.544634104E+000 2.485379219E+000
 -1.944071800E-001 -1.003156006E-001 2.616322041E+000 2.297378063E+000
 -1.890857220E-001 -1.003156006E-001 2.699346781E+000 2.140603781E+000
 -1.837642640E-001 -1.003156006E-001 2.792745113E+000 1.986028075E+000
 -1.784428060E-001 -1.003156006E-001 2.886556864E+000 1.830131531E+000
 -1.731213480E-001 -1.003156006E-001 2.990708351E+000 1.698710322E+000
 -1.677998900E-001 -1.003156006E-001 3.092855453E+000 1.573850155E+000
 -1.624784321E-001 -1.003156006E-001 3.201833248E+000 1.448926806E+000
 -1.571569741E-001 -1.003156006E-001 3.309656620E+000 1.342111111E+000
 -1.518355161E-001 -1.003156006E-001 3.420746565E+000 1.246106863E+000
 -1.465140581E-001 -1.003156006E-001 3.533309937E+000 1.150283456E+000
 -1.411926001E-001 -1.003156006E-001 3.645232439E+000 1.061889410E+000
 -1.358711421E-001 -1.003156006E-001 3.753950357E+000 9.897168875E-001
 -1.305496842E-001 -1.003156006E-001 3.862668037E+000 9.175443649E-001
 -1.252282262E-001 -1.003156006E-001 3.974566460E+000 8.464965820E-001
 -1.199067682E-001 -1.003156006E-001 4.079997540E+000 7.911831737E-001
 -1.145853102E-001 -1.003156006E-001 4.183862209E+000 7.399674058E-001
 -1.092638522E-001 -1.003156006E-001 4.289496422E+000 6.896612644E-001
 -1.039423943E-001 -1.003156006E-001 4.393976212E+000 6.397917271E-001
 -9.862093627E-002 -1.003156006E-001 4.489554882E+000 6.047033668E-001
 -9.329947084E-002 -1.003156006E-001 4.586663723E+000 5.706751943E-001
 -8.797801286E-002 -1.003156006E-001 4.683772564E+000 5.366471410E-001
 -8.265655488E-002 -1.003156006E-001 4.780526161E+000 5.034500360E-001
 -7.733509690E-002 -1.003156006E-001 4.868222713E+000 4.815647900E-001
 -7.201363891E-002 -1.003156006E-001 4.955856323E+000 4.596179128E-001
 -6.669218093E-002 -1.003156006E-001 5.043489933E+000 4.376710355E-001
 -6.137072667E-002 -1.003156006E-001 5.132101536E+000 4.166796207E-001
 -5.604926869E-002 -1.003156006E-001 5.212776661E+000 4.030799270E-001
 -5.072781071E-002 -1.003156006E-001 5.291573524E+000 3.909966052E-001
 -4.540634900E-002 -1.003156006E-001 5.370057583E+000 3.785349727E-001
 -4.008489102E-002 -1.003156006E-001 5.449204922E+000 3.668767512E-001
 -3.476343304E-002 -1.003156006E-001 5.525418758E+000 3.572855592E-001
 -2.944197692E-002 -1.003156006E-001 5.595371723E+000 3.521056473E-001
 -2.412051894E-002 -1.003156006E-001 5.665474892E+000 3.471529484E-001
 -1.879905909E-002 -1.003156006E-001 5.735781670E+000 3.425079584E-001
 -1.347760204E-002 -1.003156006E-001 5.805873394E+000 3.375373185E-001
 -8.156144060E-003 -1.003156006E-001 5.871318817E+000 3.351952136E-001
 -2.834685380E-003 -1.003156006E-001 5.933236599E+000 3.348493576E-001
 2.486772602E-003 -1.003156006E-001 5.995486736E+000 3.351212442E-001
 7.808230817E-003 -1.003156006E-001 6.057738781E+000 3.353966773E-001
 1.312968880E-002 -1.003156006E-001 6.119714737E+000 3.351591229E-001
 1.845114678E-002 -1.003156006E-001 6.177598000E+000 3.368148804E-001
