TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 6.349946022E+000 3.517802954E+000
 -2.955148816E-001 -1.003156006E-001 6.242227554E+000 3.448580265E+000
 -2.901934385E-001 -1.003156006E-001 6.148505688E+000 3.370911121E+000
 -2.848719656E-001 -1.003156006E-001 6.052402496E+000 3.289137125E+000
 -2.795505226E-001 -1.003156006E-001 5.955428123E+000 3.192484379E+000
 -2.742290497E-001 -1.003156006E-001 5.861512661E+000 3.080102444E+000
 -2.689076066E-001 -1.003156006E-001 5.763311863E+000 2.958938360E+000
 -2.635861337E-001 -1.003156006E-001 5.691484451E+000 2.838740110E+000
 -2.582646906E-001 -1.003156006E-001 5.629630566E+000 2.704387188E+000
 -2.529432178E-001 -1.003156006E-001 5.571252823E+000 2.561024904E+000
 -2.476217598E-001 -1.003156006E-001 5.514622688E+000 2.407877684E+000
 -2.423003018E-001 -1.003156006E-001 5.482898235E+000 2.257680416E+000
 -2.369788438E-001 -1.003156006E-001 5.468463421E+000 2.106981754E+000
 -2.316573858E-001 -1.003156006E-001 5.457256794E+000 1.946419120E+000
 -2.263359278E-001 -1.003156006E-001 5.458160400E+000 1.783973098E+000
 -2.210144699E-001 -1.003156006E-001 5.483107567E+000 1.639210105E+000
 -2.156930119E-001 -1.003156006E-001 5.511655331E+000 1.489883661E+000
 -2.103715539E-001 -1.003156006E-001 5.549216270E+000 1.336216092E+000
 -2.050500959E-001 -1.003156006E-001 5.604117393E+000 1.210081339E+000
 -1.997286379E-001 -1.003156006E-001 5.662441254E+000 1.081116438E+000
 -1.944071800E-001 -1.003156006E-001 5.729203701E+000 9.500972033E-001
 -1.890857220E-001 -1.003156006E-001 5.801750183E+000 8.452274203E-001
 -1.837642640E-001 -1.003156006E-001 5.882383823E+000 7.430508733E-001
 -1.784428060E-001 -1.003156006E-001 5.963451385E+000 6.399243474E-001
 -1.731213480E-001 -1.003156006E-001 6.050043583E+000 5.576746464E-001
 -1.677998900E-001 -1.003156006E-001 6.134211540E+000 4.803065658E-001
 -1.624784321E-001 -1.003156006E-001 6.223900795E+000 4.037484527E-001
 -1.571569741E-001 -1.003156006E-001 6.310226440E+000 3.414165080E-001
 -1.518355161E-001 -1.003156006E-001 6.397553921E+000 2.879749238E-001
 -1.465140581E-001 -1.003156006E-001 6.486031055E+000 2.349016964E-001
 -1.411926001E-001 -1.003156006E-001 6.572809696E+000 1.875991225E-001
 -1.358711421E-001 -1.003156006E-001 6.654916763E+000 1.524267495E-001
 -1.305496842E-001 -1.003156006E-001 6.737023354E+000 1.172543690E-001
 -1.252282262E-001 -1.003156006E-001 6.821377754E+000 8.342543989E-002
 -1.199067682E-001 -1.003156006E-001 6.898217201E+000 6.066441163E-002
 -1.145853102E-001 -1.003156006E-001 6.973211288E+000 4.071673751E-002
 -1.092638522E-001 -1.003156006E-001 7.049377441E+000 2.173933014E-002
 -1.039423943E-001 -1.003156006E-001 7.124595165E+000 2.959915902E-003
 -9.862093627E-002 -1.003156006E-001 7.190747738E+000 -6.286944263E-003
 -9.329947084E-002 -1.003156006E-001 7.257872581E+000 -1.447901130E-002
 -8.797801286E-002 -1.003156006E-001 7.324997425E+000 -2.267106809E-002
 -8.265655488E-002 -1.003156006E-001 7.391669750E+000 -3.029412031E-002
 -7.733509690E-002 -1.003156006E-001 7.449821472E+000 -3.119537421E-002
 -7.201363891E-002 -1.003156006E-001 7.507947922E+000 -3.213586286E-002
 -6.669218093E-002 -1.003156006E-001 7.566074371E+000 -3.307634965E-002
 -6.137072667E-002 -1.003156006E-001 7.624752045E+000 -3.315250203E-002
 -5.604926869E-002 -1.003156006E-001 7.676303864E+000 -2.922528610E-002
 -5.072781071E-002 -1.003156006E-001 7.726245880E+000 -2.455407381E-002
 -4.540634900E-002 -1.003156006E-001 7.776032448E+000 -2.020636946E-002
 -4.008489102E-002 -1.003156006E-001 7.826158047E+000 -1.515181549E-002
 -3.476343304E-002 -1.003156006E-001 7.873756409E+000 -9.137944318E-003
 -2.944197692E-002 -1.003156006E-001 7.916055679E+000 -1.113077044E-003
 -2.412051894E-002 -1.003156006E-001 7.958419800E+000 7.102781907E-003
 -1.879905909E-002 -1.003156006E-001 8.000869751E+000 1.557497215E-002
 -1.347760204E-002 -1.003156006E-001 8.043230057E+000 2.377778664E-002
 -8.156144060E-003 -1.003156006E-001 8.081732750E+000 3.295506164E-002
 -2.834685380E-003 -1.003156006E-001 8.117353439E+000 4.286072776E-002
 2.486772602E-003 -1.003156006E-001 8.153083801E+000 5.327210575E-002
 7.808230817E-003 -1.003156006E-001 8.188814163E+000 6.368473917E-002
 1.312968880E-002 -1.003156006E-001 8.224453926E+000 7.367915660E-002
 1.845114678E-002 -1.003156006E-001 8.256822586E+000 8.415811509E-002
