TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 4.229898453E+000 4.070784569E+000
 -2.955148816E-001 -1.003156006E-001 4.156050682E+000 3.973887444E+000
 -2.901934385E-001 -1.003156006E-001 4.095095158E+000 3.873551130E+000
 -2.848719656E-001 -1.003156006E-001 4.033275127E+000 3.769354343E+000
 -2.795505226E-001 -1.003156006E-001 3.972898960E+000 3.653268576E+000
 -2.742290497E-001 -1.003156006E-001 3.917036772E+000 3.525569201E+000
 -2.689076066E-001 -1.003156006E-001 3.858891010E+000 3.389975786E+000
 -2.635861337E-001 -1.003156006E-001 3.821491957E+000 3.257805109E+000
 -2.582646906E-001 -1.003156006E-001 3.794318199E+000 3.115501404E+000
 -2.529432178E-001 -1.003156006E-001 3.770817280E+000 2.966458321E+000
 -2.476217598E-001 -1.003156006E-001 3.749808788E+000 2.809095621E+000
 -2.423003018E-001 -1.003156006E-001 3.748507261E+000 2.656035662E+000
 -2.369788438E-001 -1.003156006E-001 3.762092352E+000 2.504053593E+000
 -2.316573858E-001 -1.003156006E-001 3.779160738E+000 2.344102383E+000
 -2.263359278E-001 -1.003156006E-001 3.806294203E+000 2.182832479E+000
 -2.210144699E-001 -1.003156006E-001 3.853522539E+000 2.037775278E+000
 -2.156930119E-001 -1.003156006E-001 3.904129982E+000 1.889038324E+000
 -2.103715539E-001 -1.003156006E-001 3.962572336E+000 1.736858368E+000
 -2.050500959E-001 -1.003156006E-001 4.035603523E+000 1.608628511E+000
 -1.997286379E-001 -1.003156006E-001 4.111784458E+000 1.478644490E+000
 -1.944071800E-001 -1.003156006E-001 4.195680141E+000 1.346831799E+000
 -1.890857220E-001 -1.003156006E-001 4.284722328E+000 1.238198638E+000
 -1.837642640E-001 -1.003156006E-001 4.381067753E+000 1.132281184E+000
 -1.784428060E-001 -1.003156006E-001 4.477925301E+000 1.025338173E+000
 -1.731213480E-001 -1.003156006E-001 4.580193520E+000 9.373615384E-001
 -1.677998900E-001 -1.003156006E-001 4.680504322E+000 8.542982936E-001
 -1.624784321E-001 -1.003156006E-001 4.785918713E+000 7.717934847E-001
 -1.571569741E-001 -1.003156006E-001 4.888648033E+000 7.026093602E-001
 -1.518355161E-001 -1.003156006E-001 4.992776394E+000 6.420462728E-001
 -1.465140581E-001 -1.003156006E-001 5.097919941E+000 5.817512870E-001
 -1.411926001E-001 -1.003156006E-001 5.202091217E+000 5.269501209E-001
 -1.358711421E-001 -1.003156006E-001 5.302127361E+000 4.843047857E-001
 -1.305496842E-001 -1.003156006E-001 5.402163506E+000 4.416594803E-001
 -1.252282262E-001 -1.003156006E-001 5.504558563E+000 4.001924396E-001
 -1.199067682E-001 -1.003156006E-001 5.600497723E+000 3.699757159E-001
 -1.145853102E-001 -1.003156006E-001 5.694818020E+000 3.428419232E-001
 -1.092638522E-001 -1.003156006E-001 5.790426254E+000 3.165779710E-001
 -1.039423943E-001 -1.003156006E-001 5.885115623E+000 2.904399335E-001
 -9.862093627E-002 -1.003156006E-001 5.971587658E+000 2.749079466E-001
 -9.329947084E-002 -1.003156006E-001 6.059124947E+000 2.603108585E-001
 -8.797801286E-002 -1.003156006E-001 6.146662235E+000 2.457138002E-001
 -8.265655488E-002 -1.003156006E-001 6.233934402E+000 2.316821665E-001
 -7.733509690E-002 -1.003156006E-001 6.313147545E+000 2.256557643E-001
 -7.201363891E-002 -1.003156006E-001 6.392295361E+000 2.195506245E-001
 -6.669218093E-002 -1.003156006E-001 6.471443653E+000 2.134454846E-001
 -6.137072667E-002 -1.003156006E-001 6.551279545E+000 2.081733048E-001
 -5.604926869E-002 -1.003156006E-001 6.624389648E+000 2.079238445E-001
 -5.072781071E-002 -1.003156006E-001 6.695873737E+000 2.087460756E-001
 -4.540634900E-002 -1.003156006E-001 6.767136097E+000 2.092379928E-001
 -4.008489102E-002 -1.003156006E-001 6.838848591E+000 2.104006559E-001
 -3.476343304E-002 -1.003156006E-001 6.908158302E+000 2.129254341E-001
 -2.944197692E-002 -1.003156006E-001 6.972193241E+000 2.184406519E-001
 -2.412051894E-002 -1.003156006E-001 7.036329746E+000 2.241467535E-001
 -1.879905909E-002 -1.003156006E-001 7.100605011E+000 2.301144749E-001
 -1.347760204E-002 -1.003156006E-001 7.164731979E+000 2.358020544E-001
 -8.156144060E-003 -1.003156006E-001 7.225054264E+000 2.431864440E-001
 -2.834685380E-003 -1.003156006E-001 7.282414436E+000 2.518917918E-001
 2.486772602E-003 -1.003156006E-001 7.339985371E+000 2.611011565E-001
 7.808230817E-003 -1.003156006E-001 7.397558212E+000 2.703159750E-001
 1.312968880E-002 -1.003156006E-001 7.454955578E+000 2.791095078E-001
 1.845114678E-002 -1.003156006E-001 7.509072781E+000 2.890598774E-001
