TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.387353897E+000 5.649218559E+000
 -2.955148816E-001 -1.003156006E-001 3.260682583E+000 5.546904564E+000
 -2.901934385E-001 -1.003156006E-001 3.150038242E+000 5.436576366E+000
 -2.848719656E-001 -1.003156006E-001 3.037127018E+000 5.321486950E+000
 -2.795505226E-001 -1.003156006E-001 2.923544884E+000 5.190191269E+000
 -2.742290497E-001 -1.003156006E-001 2.813412905E+000 5.042134762E+000
 -2.689076066E-001 -1.003156006E-001 2.698541880E+000 4.884407997E+000
 -2.635861337E-001 -1.003156006E-001 2.612377167E+000 4.727229595E+000
 -2.582646906E-001 -1.003156006E-001 2.537067175E+000 4.554337978E+000
 -2.529432178E-001 -1.003156006E-001 2.465150833E+000 4.371562958E+000
 -2.476217598E-001 -1.003156006E-001 2.394669771E+000 4.177698612E+000
 -2.423003018E-001 -1.003156006E-001 2.351302147E+000 3.985344410E+000
 -2.369788438E-001 -1.003156006E-001 2.327129841E+000 3.791012287E+000
 -2.316573858E-001 -1.003156006E-001 2.305630445E+000 3.585450172E+000
 -2.263359278E-001 -1.003156006E-001 2.297246695E+000 3.376273394E+000
 -2.210144699E-001 -1.003156006E-001 2.318399191E+000 3.183526278E+000
 -2.156930119E-001 -1.003156006E-001 2.343113899E+000 2.985073566E+000
 -2.103715539E-001 -1.003156006E-001 2.377448797E+000 2.780285120E+000
 -2.050500959E-001 -1.003156006E-001 2.436580181E+000 2.604668617E+000
 -1.997286379E-001 -1.003156006E-001 2.499471664E+000 2.425626993E+000
 -1.944071800E-001 -1.003156006E-001 2.572183609E+000 2.242705107E+000
 -1.890857220E-001 -1.003156006E-001 2.655563354E+000 2.089991808E+000
 -1.837642640E-001 -1.003156006E-001 2.748940229E+000 1.939507961E+000
 -1.784428060E-001 -1.003156006E-001 2.842734575E+000 1.787726641E+000
 -1.731213480E-001 -1.003156006E-001 2.946476936E+000 1.659742355E+000
 -1.677998900E-001 -1.003156006E-001 3.048281193E+000 1.538149357E+000
 -1.624784321E-001 -1.003156006E-001 3.156704903E+000 1.416523814E+000
 -1.571569741E-001 -1.003156006E-001 3.263913155E+000 1.312463403E+000
 -1.518355161E-001 -1.003156006E-001 3.374261618E+000 1.218950510E+000
 -1.465140581E-001 -1.003156006E-001 3.486034393E+000 1.125619769E+000
 -1.411926001E-001 -1.003156006E-001 3.597174883E+000 1.039514303E+000
 -1.358711421E-001 -1.003156006E-001 3.705085278E+000 9.692421556E-001
 -1.305496842E-001 -1.003156006E-001 3.812995672E+000 8.989699483E-001
 -1.252282262E-001 -1.003156006E-001 3.924012661E+000 8.298138976E-001
 -1.199067682E-001 -1.003156006E-001 4.028641224E+000 7.759676576E-001
 -1.145853102E-001 -1.003156006E-001 4.131719112E+000 7.261320949E-001
 -1.092638522E-001 -1.003156006E-001 4.236526489E+000 6.771951914E-001
 -1.039423943E-001 -1.003156006E-001 4.340202332E+000 6.286662221E-001
 -9.862093627E-002 -1.003156006E-001 4.435109615E+000 5.945698619E-001
 -9.329947084E-002 -1.003156006E-001 4.531508923E+000 5.615124702E-001
 -8.797801286E-002 -1.003156006E-001 4.627908230E+000 5.284550786E-001
 -8.265655488E-002 -1.003156006E-001 4.723969936E+000 4.962016046E-001
 -7.733509690E-002 -1.003156006E-001 4.811120987E+000 4.750254750E-001
 -7.201363891E-002 -1.003156006E-001 4.898206711E+000 4.537852407E-001
 -6.669218093E-002 -1.003156006E-001 4.985291958E+000 4.325450063E-001
 -6.137072667E-002 -1.003156006E-001 5.073336124E+000 4.122466445E-001
 -5.604926869E-002 -1.003156006E-001 5.153560162E+000 3.991748095E-001
 -5.072781071E-002 -1.003156006E-001 5.231926441E+000 3.875953257E-001
 -4.540634900E-002 -1.003156006E-001 5.309985638E+000 3.756418228E-001
 -4.008489102E-002 -1.003156006E-001 5.388693333E+000 3.644783795E-001
 -3.476343304E-002 -1.003156006E-001 5.464520454E+000 3.553309739E-001
 -2.944197692E-002 -1.003156006E-001 5.534181118E+000 3.504997194E-001
 -2.412051894E-002 -1.003156006E-001 5.603989601E+000 3.458923995E-001
 -1.879905909E-002 -1.003156006E-001 5.673998833E+000 3.415885270E-001
 -1.347760204E-002 -1.003156006E-001 5.743795395E+000 3.369629979E-001
 -8.156144060E-003 -1.003156006E-001 5.809019566E+000 3.349255621E-001
 -2.834685380E-003 -1.003156006E-001 5.870761395E+000 3.348595798E-001
 2.486772602E-003 -1.003156006E-001 5.932831287E+000 3.354032040E-001
 7.808230817E-003 -1.003156006E-001 5.994903564E+000 3.359509110E-001
 1.312968880E-002 -1.003156006E-001 6.056702614E+000 3.359916210E-001
 1.845114678E-002 -1.003156006E-001 6.114465237E+000 3.378950059E-001
