TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.711414337E+000 6.019348145E+000
 -2.955148816E-001 -1.003156006E-001 3.563115120E+000 5.921171188E+000
 -2.901934385E-001 -1.003156006E-001 3.432208538E+000 5.812448978E+000
 -2.848719656E-001 -1.003156006E-001 3.298300505E+000 5.698587418E+000
 -2.795505226E-001 -1.003156006E-001 3.162553787E+000 5.566384315E+000
 -2.742290497E-001 -1.003156006E-001 3.029626846E+000 5.414803505E+000
 -2.689076066E-001 -1.003156006E-001 2.890749454E+000 5.252643108E+000
 -2.635861337E-001 -1.003156006E-001 2.784628630E+000 5.089679241E+000
 -2.582646906E-001 -1.003156006E-001 2.689772606E+000 4.908433914E+000
 -2.529432178E-001 -1.003156006E-001 2.598248005E+000 4.715827942E+000
 -2.476217598E-001 -1.003156006E-001 2.507784605E+000 4.510831356E+000
 -2.423003018E-001 -1.003156006E-001 2.447978258E+000 4.306448936E+000
 -2.369788438E-001 -1.003156006E-001 2.409503460E+000 4.099120617E+000
 -2.316573858E-001 -1.003156006E-001 2.373583555E+000 3.879152775E+000
 -2.263359278E-001 -1.003156006E-001 2.352323532E+000 3.654704571E+000
 -2.210144699E-001 -1.003156006E-001 2.363996506E+000 3.446975231E+000
 -2.156930119E-001 -1.003156006E-001 2.379398108E+000 3.232758045E+000
 -2.103715539E-001 -1.003156006E-001 2.405311823E+000 3.011198282E+000
 -2.050500959E-001 -1.003156006E-001 2.459040880E+000 2.821309805E+000
 -1.997286379E-001 -1.003156006E-001 2.516678572E+000 2.627373934E+000
 -1.944071800E-001 -1.003156006E-001 2.584763288E+000 2.428946257E+000
 -1.890857220E-001 -1.003156006E-001 2.666231394E+000 2.263329744E+000
 -1.837642640E-001 -1.003156006E-001 2.758813143E+000 2.099586487E+000
 -1.784428060E-001 -1.003156006E-001 2.851794720E+000 1.934483409E+000
 -1.731213480E-001 -1.003156006E-001 2.956190825E+000 1.795214653E+000
 -1.677998900E-001 -1.003156006E-001 3.058545113E+000 1.662927389E+000
 -1.624784321E-001 -1.003156006E-001 3.168153048E+000 1.530408263E+000
 -1.571569741E-001 -1.003156006E-001 3.276939631E+000 1.417193890E+000
 -1.518355161E-001 -1.003156006E-001 3.389363289E+000 1.315356135E+000
 -1.465140581E-001 -1.003156006E-001 3.503357410E+000 1.213683844E+000
 -1.411926001E-001 -1.003156006E-001 3.616770029E+000 1.119910598E+000
 -1.358711421E-001 -1.003156006E-001 3.727172136E+000 1.043287158E+000
 -1.305496842E-001 -1.003156006E-001 3.837574244E+000 9.666635990E-001
 -1.252282262E-001 -1.003156006E-001 3.951319456E+000 8.911660910E-001
 -1.199067682E-001 -1.003156006E-001 4.058427811E+000 8.323656917E-001
 -1.145853102E-001 -1.003156006E-001 4.163934231E+000 7.778720856E-001
 -1.092638522E-001 -1.003156006E-001 4.271301270E+000 7.243149877E-001
 -1.039423943E-001 -1.003156006E-001 4.377462387E+000 6.712554097E-001
 -9.862093627E-002 -1.003156006E-001 4.474416733E+000 6.337605715E-001
 -9.329947084E-002 -1.003156006E-001 4.572991848E+000 5.973696113E-001
 -8.797801286E-002 -1.003156006E-001 4.671566486E+000 5.609787703E-001
 -8.265655488E-002 -1.003156006E-001 4.769754410E+000 5.254737735E-001
 -7.733509690E-002 -1.003156006E-001 4.858570576E+000 5.018304586E-001
 -7.201363891E-002 -1.003156006E-001 4.947327137E+000 4.781296849E-001
 -6.669218093E-002 -1.003156006E-001 5.036083221E+000 4.544289112E-001
 -6.137072667E-002 -1.003156006E-001 5.125863075E+000 4.317164123E-001
 -5.604926869E-002 -1.003156006E-001 5.207415104E+000 4.167556465E-001
 -5.072781071E-002 -1.003156006E-001 5.287029266E+000 4.033680260E-001
 -4.540634900E-002 -1.003156006E-001 5.366319180E+000 3.895918727E-001
 -4.008489102E-002 -1.003156006E-001 5.446305275E+000 3.766486943E-001
 -3.476343304E-002 -1.003156006E-001 5.523248196E+000 3.658723831E-001
 -2.944197692E-002 -1.003156006E-001 5.593734741E+000 3.596934974E-001
 -2.412051894E-002 -1.003156006E-001 5.664378166E+000 3.537487984E-001
 -1.879905909E-002 -1.003156006E-001 5.735234261E+000 3.481204510E-001
 -1.347760204E-002 -1.003156006E-001 5.805866241E+000 3.421581388E-001
 -8.156144060E-003 -1.003156006E-001 5.871698380E+000 3.389386237E-001
 -2.834685380E-003 -1.003156006E-001 5.933904171E+000 3.377913237E-001
 2.486772602E-003 -1.003156006E-001 5.996457577E+000 3.372802138E-001
 7.808230817E-003 -1.003156006E-001 6.059012890E+000 3.367720544E-001
 1.312968880E-002 -1.003156006E-001 6.121279716E+000 3.357363343E-001
 1.845114678E-002 -1.003156006E-001 6.179335594E+000 3.366730213E-001
