TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.966885090E+000 7.121204734E-001
 -2.955148816E-001 -1.003156006E-001 7.935707092E+000 6.470922828E-001
 -2.901934385E-001 -1.003156006E-001 7.914381504E+000 5.823948383E-001
 -2.848719656E-001 -1.003156006E-001 7.893320560E+000 5.148373246E-001
 -2.795505226E-001 -1.003156006E-001 7.876099586E+000 4.393464327E-001
 -2.742290497E-001 -1.003156006E-001 7.864919186E+000 3.569375575E-001
 -2.689076066E-001 -1.003156006E-001 7.854291916E+000 2.684693635E-001
 -2.635861337E-001 -1.003156006E-001 7.856774330E+000 1.878423244E-001
 -2.582646906E-001 -1.003156006E-001 7.868885994E+000 1.033057645E-001
 -2.529432178E-001 -1.003156006E-001 7.885340214E+000 1.533404738E-002
 -2.476217598E-001 -1.003156006E-001 7.905885696E+000 -7.747645676E-002
 -2.423003018E-001 -1.003156006E-001 7.938245296E+000 -1.616301984E-001
 -2.369788438E-001 -1.003156006E-001 7.980031490E+000 -2.404542714E-001
 -2.316573858E-001 -1.003156006E-001 8.026536942E+000 -3.233353496E-001
 -2.263359278E-001 -1.003156006E-001 8.079845428E+000 -4.038963914E-001
 -2.210144699E-001 -1.003156006E-001 8.140769005E+000 -4.672928154E-001
 -2.156930119E-001 -1.003156006E-001 8.205016136E+000 -5.318424106E-001
 -2.103715539E-001 -1.003156006E-001 8.275266647E+000 -5.959045887E-001
 -2.050500959E-001 -1.003156006E-001 8.346354485E+000 -6.403377056E-001
 -1.997286379E-001 -1.003156006E-001 8.419977188E+000 -6.847569942E-001
 -1.944071800E-001 -1.003156006E-001 8.498885155E+000 -7.276283503E-001
 -1.890857220E-001 -1.003156006E-001 8.572747231E+000 -7.548942566E-001
 -1.837642640E-001 -1.003156006E-001 8.649943352E+000 -7.779464722E-001
 -1.784428060E-001 -1.003156006E-001 8.727822304E+000 -8.014199138E-001
 -1.731213480E-001 -1.003156006E-001 8.802052498E+000 -8.119296432E-001
 -1.677998900E-001 -1.003156006E-001 8.873386383E+000 -8.202976584E-001
 -1.624784321E-001 -1.003156006E-001 8.947432518E+000 -8.264831901E-001
 -1.571569741E-001 -1.003156006E-001 9.015062332E+000 -8.261326551E-001
 -1.518355161E-001 -1.003156006E-001 9.080281258E+000 -8.203958869E-001
 -1.465140581E-001 -1.003156006E-001 9.145966530E+000 -8.141335845E-001
 -1.411926001E-001 -1.003156006E-001 9.209060669E+000 -8.052176237E-001
 -1.358711421E-001 -1.003156006E-001 9.265316010E+000 -7.911682725E-001
 -1.305496842E-001 -1.003156006E-001 9.321571350E+000 -7.771188617E-001
 -1.252282262E-001 -1.003156006E-001 9.378666878E+000 -7.615359426E-001
 -1.199067682E-001 -1.003156006E-001 9.427995682E+000 -7.423843145E-001
 -1.145853102E-001 -1.003156006E-001 9.475274086E+000 -7.221974730E-001
 -1.092638522E-001 -1.003156006E-001 9.522902489E+000 -7.010529637E-001
 -1.039423943E-001 -1.003156006E-001 9.569994926E+000 -6.801983118E-001
 -9.862093627E-002 -1.003156006E-001 9.608651161E+000 -6.569454074E-001
 -9.329947084E-002 -1.003156006E-001 9.647500038E+000 -6.327915788E-001
 -8.797801286E-002 -1.003156006E-001 9.686348915E+000 -6.086377501E-001
 -8.265655488E-002 -1.003156006E-001 9.724838257E+000 -5.842949748E-001
 -7.733509690E-002 -1.003156006E-001 9.755977631E+000 -5.589365363E-001
 -7.201363891E-002 -1.003156006E-001 9.787114143E+000 -5.336449146E-001
 -6.669218093E-002 -1.003156006E-001 9.818251610E+000 -5.083532929E-001
 -6.137072667E-002 -1.003156006E-001 9.849415779E+000 -4.823553562E-001
 -5.604926869E-002 -1.003156006E-001 9.875048637E+000 -4.564514756E-001
 -5.072781071E-002 -1.003156006E-001 9.899400711E+000 -4.306443930E-001
 -4.540634900E-002 -1.003156006E-001 9.923771858E+000 -4.050999284E-001
 -4.008489102E-002 -1.003156006E-001 9.948103905E+000 -3.790222406E-001
 -3.476343304E-002 -1.003156006E-001 9.970613480E+000 -3.532429636E-001
 -2.944197692E-002 -1.003156006E-001 9.989121437E+000 -3.281189203E-001
 -2.412051894E-002 -1.003156006E-001 1.000760078E+001 -3.028517365E-001
 -1.879905909E-002 -1.003156006E-001 1.002604103E+001 -2.773884237E-001
 -1.347760204E-002 -1.003156006E-001 1.004452324E+001 -2.521351278E-001
 -8.156144060E-003 -1.003156006E-001 1.006027412E+001 -2.276834995E-001
 -2.834685380E-003 -1.003156006E-001 1.007389832E+001 -2.038559914E-001
 2.486772602E-003 -1.003156006E-001 1.008740139E+001 -1.796706468E-001
 7.808230817E-003 -1.003156006E-001 1.010090256E+001 -1.554813981E-001
 1.312968880E-002 -1.003156006E-001 1.011450577E+001 -1.315912902E-001
