TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 4.618459702E+000 4.339259148E+000
 -2.955148816E-001 -1.003156006E-001 4.521230698E+000 4.244947910E+000
 -2.901934385E-001 -1.003156006E-001 4.438902378E+000 4.145521164E+000
 -2.848719656E-001 -1.003156006E-001 4.355367661E+000 4.041514874E+000
 -2.795505226E-001 -1.003156006E-001 4.272189140E+000 3.923470736E+000
 -2.742290497E-001 -1.003156006E-001 4.193136692E+000 3.791728497E+000
 -2.689076066E-001 -1.003156006E-001 4.110801220E+000 3.650706053E+000
 -2.635861337E-001 -1.003156006E-001 4.052343845E+000 3.511737347E+000
 -2.582646906E-001 -1.003156006E-001 4.005122185E+000 3.360672235E+000
 -2.529432178E-001 -1.003156006E-001 3.961525202E+000 3.201817989E+000
 -2.476217598E-001 -1.003156006E-001 3.920252800E+000 3.032862186E+000
 -2.423003018E-001 -1.003156006E-001 3.901929379E+000 2.866994143E+000
 -2.369788438E-001 -1.003156006E-001 3.901276827E+000 2.701455832E+000
 -2.316573858E-001 -1.003156006E-001 3.904160500E+000 2.526655436E+000
 -2.263359278E-001 -1.003156006E-001 3.918074608E+000 2.349423409E+000
 -2.210144699E-001 -1.003156006E-001 3.956271887E+000 2.189965725E+000
 -2.156930119E-001 -1.003156006E-001 3.998222589E+000 2.026274204E+000
 -2.103715539E-001 -1.003156006E-001 4.048823833E+000 1.858324885E+000
 -2.050500959E-001 -1.003156006E-001 4.117122173E+000 1.716475606E+000
 -1.997286379E-001 -1.003156006E-001 4.188974857E+000 1.572995543E+000
 -1.944071800E-001 -1.003156006E-001 4.269598961E+000 1.427125931E+000
 -1.890857220E-001 -1.003156006E-001 4.356662273E+000 1.307080746E+000
 -1.837642640E-001 -1.003156006E-001 4.452004433E+000 1.190136552E+000
 -1.784428060E-001 -1.003156006E-001 4.547981739E+000 1.071907759E+000
 -1.731213480E-001 -1.003156006E-001 4.650449753E+000 9.746664762E-001
 -1.677998900E-001 -1.003156006E-001 4.750981808E+000 8.832024336E-001
 -1.624784321E-001 -1.003156006E-001 4.857152462E+000 7.922480702E-001
 -1.571569741E-001 -1.003156006E-001 4.960559368E+000 7.159895897E-001
 -1.518355161E-001 -1.003156006E-001 5.065714359E+000 6.494808197E-001
 -1.465140581E-001 -1.003156006E-001 5.171926975E+000 5.832337737E-001
 -1.411926001E-001 -1.003156006E-001 5.277370930E+000 5.229644179E-001
 -1.358711421E-001 -1.003156006E-001 5.378207684E+000 4.763380289E-001
 -1.305496842E-001 -1.003156006E-001 5.479044914E+000 4.297116697E-001
 -1.252282262E-001 -1.003156006E-001 5.582542896E+000 3.843828738E-001
 -1.199067682E-001 -1.003156006E-001 5.679044247E+000 3.513899148E-001
 -1.145853102E-001 -1.003156006E-001 5.773759365E+000 3.219328225E-001
 -1.092638522E-001 -1.003156006E-001 5.869908810E+000 2.934365869E-001
 -1.039423943E-001 -1.003156006E-001 5.965056419E+000 2.649706602E-001
 -9.862093627E-002 -1.003156006E-001 6.051170826E+000 2.482717037E-001
 -9.329947084E-002 -1.003156006E-001 6.138426304E+000 2.325769812E-001
 -8.797801286E-002 -1.003156006E-001 6.225681305E+000 2.168822736E-001
 -8.265655488E-002 -1.003156006E-001 6.312735558E+000 2.017580420E-001
 -7.733509690E-002 -1.003156006E-001 6.390872478E+000 1.954449415E-001
 -7.201363891E-002 -1.003156006E-001 6.468916416E+000 1.890172660E-001
 -6.669218093E-002 -1.003156006E-001 6.546960354E+000 1.825896055E-001
 -6.137072667E-002 -1.003156006E-001 6.625758171E+000 1.770897657E-001
 -5.604926869E-002 -1.003156006E-001 6.697179317E+000 1.769926399E-001
 -5.072781071E-002 -1.003156006E-001 6.766762733E+000 1.781137735E-001
 -4.540634900E-002 -1.003156006E-001 6.836101532E+000 1.788570732E-001
 -4.008489102E-002 -1.003156006E-001 6.905915737E+000 1.803353131E-001
 -3.476343304E-002 -1.003156006E-001 6.973115921E+000 1.832425892E-001
 -2.944197692E-002 -1.003156006E-001 7.034412384E+000 1.893767864E-001
 -2.412051894E-002 -1.003156006E-001 7.095817089E+000 1.957242787E-001
 -1.879905909E-002 -1.003156006E-001 7.157371044E+000 2.023674250E-001
 -1.347760204E-002 -1.003156006E-001 7.218763351E+000 2.086904347E-001
 -8.156144060E-003 -1.003156006E-001 7.275975227E+000 2.167376429E-001
 -2.834685380E-003 -1.003156006E-001 7.329852581E+000 2.261601090E-001
 2.486772602E-003 -1.003156006E-001 7.383946419E+000 2.361403704E-001
 7.808230817E-003 -1.003156006E-001 7.438043594E+000 2.461294234E-001
 1.312968880E-002 -1.003156006E-001 7.491958618E+000 2.556492984E-001
 1.845114678E-002 -1.003156006E-001 7.542245388E+000 2.663024366E-001
