TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 6.558287144E+000 3.192430258E+000
 -2.955148816E-001 -1.003156006E-001 6.459555626E+000 3.123541355E+000
 -2.901934385E-001 -1.003156006E-001 6.374475479E+000 3.047214508E+000
 -2.848719656E-001 -1.003156006E-001 6.287307739E+000 2.966927528E+000
 -2.795505226E-001 -1.003156006E-001 6.199846268E+000 2.872582912E+000
 -2.742290497E-001 -1.003156006E-001 6.115826607E+000 2.763530493E+000
 -2.689076066E-001 -1.003156006E-001 6.028075218E+000 2.646040916E+000
 -2.635861337E-001 -1.003156006E-001 5.965328217E+000 2.530359268E+000
 -2.582646906E-001 -1.003156006E-001 5.912647724E+000 2.401634932E+000
 -2.529432178E-001 -1.003156006E-001 5.863646507E+000 2.264506102E+000
 -2.476217598E-001 -1.003156006E-001 5.816711903E+000 2.118174553E+000
 -2.423003018E-001 -1.003156006E-001 5.792887211E+000 1.975667477E+000
 -2.369788438E-001 -1.003156006E-001 5.785229206E+000 1.833432913E+000
 -2.316573858E-001 -1.003156006E-001 5.780959129E+000 1.682018161E+000
 -2.263359278E-001 -1.003156006E-001 5.788227558E+000 1.529297709E+000
 -2.210144699E-001 -1.003156006E-001 5.817728043E+000 1.394130588E+000
 -2.156930119E-001 -1.003156006E-001 5.850799561E+000 1.254804373E+000
 -2.103715539E-001 -1.003156006E-001 5.892589569E+000 1.111733079E+000
 -2.050500959E-001 -1.003156006E-001 5.949503899E+000 9.953646064E-001
 -1.997286379E-001 -1.003156006E-001 6.009748936E+000 8.765266538E-001
 -1.944071800E-001 -1.003156006E-001 6.078078747E+000 7.560244203E-001
 -1.890857220E-001 -1.003156006E-001 6.150795937E+000 6.604096889E-001
 -1.837642640E-001 -1.003156006E-001 6.231032848E+000 5.676329732E-001
 -1.784428060E-001 -1.003156006E-001 6.311705112E+000 4.739691615E-001
 -1.731213480E-001 -1.003156006E-001 6.396790981E+000 4.002266228E-001
 -1.677998900E-001 -1.003156006E-001 6.479396343E+000 3.309959471E-001
 -1.624784321E-001 -1.003156006E-001 6.567191601E+000 2.627478540E-001
 -1.571569741E-001 -1.003156006E-001 6.651255131E+000 2.077891827E-001
 -1.518355161E-001 -1.003156006E-001 6.735918999E+000 1.612608582E-001
 -1.465140581E-001 -1.003156006E-001 6.821655273E+000 1.151256934E-001
 -1.411926001E-001 -1.003156006E-001 6.905543804E+000 7.439596951E-002
 -1.358711421E-001 -1.003156006E-001 6.984506607E+000 4.498662427E-002
 -1.305496842E-001 -1.003156006E-001 7.063469887E+000 1.557727996E-002
 -1.252282262E-001 -1.003156006E-001 7.144500256E+000 -1.246519852E-002
 -1.199067682E-001 -1.003156006E-001 7.217989922E+000 -3.037506342E-002
 -1.145853102E-001 -1.003156006E-001 7.289624691E+000 -4.570612311E-002
 -1.092638522E-001 -1.003156006E-001 7.362337589E+000 -6.007692590E-002
 -1.039423943E-001 -1.003156006E-001 7.434144020E+000 -7.429980487E-002
 -9.862093627E-002 -1.003156006E-001 7.497023582E+000 -7.992509007E-002
 -9.329947084E-002 -1.003156006E-001 7.560789108E+000 -8.451892436E-002
 -8.797801286E-002 -1.003156006E-001 7.624554634E+000 -8.911275119E-002
 -8.265655488E-002 -1.003156006E-001 7.687868118E+000 -9.318522364E-002
 -7.733509690E-002 -1.003156006E-001 7.742827415E+000 -9.120092541E-002
 -7.201363891E-002 -1.003156006E-001 7.797764778E+000 -8.925489336E-002
 -6.669218093E-002 -1.003156006E-001 7.852702141E+000 -8.730886132E-002
 -6.137072667E-002 -1.003156006E-001 7.908127785E+000 -8.452218026E-002
 -5.604926869E-002 -1.003156006E-001 7.956624985E+000 -7.821808755E-002
 -5.072781071E-002 -1.003156006E-001 8.003561974E+000 -7.127127051E-002
 -4.540634900E-002 -1.003156006E-001 8.050363541E+000 -6.463834643E-002
 -4.008489102E-002 -1.003156006E-001 8.097460747E+000 -5.731983483E-002
 -3.476343304E-002 -1.003156006E-001 8.142112732E+000 -4.919307306E-002
 -2.944197692E-002 -1.003156006E-001 8.181636810E+000 -3.937202320E-002
 -2.412051894E-002 -1.003156006E-001 8.221215248E+000 -2.936618403E-002
 -1.879905909E-002 -1.003156006E-001 8.260866165E+000 -1.911260746E-002
 -1.347760204E-002 -1.003156006E-001 8.300440788E+000 -9.119462222E-003
 -8.156144060E-003 -1.003156006E-001 8.336297035E+000 1.630189596E-003
 -2.834685380E-003 -1.003156006E-001 8.369371414E+000 1.294546761E-002
 2.486772602E-003 -1.003156006E-001 8.402532578E+000 2.474762499E-002
 7.808230817E-003 -1.003156006E-001 8.435692787E+000 3.655120358E-002
 1.312968880E-002 -1.003156006E-001 8.468782425E+000 4.795182496E-002
 1.845114678E-002 -1.003156006E-001 8.498735428E+000 5.966447294E-002
