TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.003810406E+000 2.418736935E+000
 -2.955148816E-001 -1.003156006E-001 6.924915314E+000 2.351971865E+000
 -2.901934385E-001 -1.003156006E-001 6.858457088E+000 2.280055285E+000
 -2.848719656E-001 -1.003156006E-001 6.790571690E+000 2.204511642E+000
 -2.795505226E-001 -1.003156006E-001 6.723636627E+000 2.116797209E+000
 -2.742290497E-001 -1.003156006E-001 6.660985470E+000 2.016720772E+000
 -2.689076066E-001 -1.003156006E-001 6.595858574E+000 1.908965588E+000
 -2.635861337E-001 -1.003156006E-001 6.551961899E+000 1.804811239E+000
 -2.582646906E-001 -1.003156006E-001 6.517891884E+000 1.690323949E+000
 -2.529432178E-001 -1.003156006E-001 6.487702847E+000 1.568946838E+000
 -2.476217598E-001 -1.003156006E-001 6.460113525E+000 1.439722538E+000
 -2.423003018E-001 -1.003156006E-001 6.452209949E+000 1.315787196E+000
 -2.369788438E-001 -1.003156006E-001 6.458407402E+000 1.193565965E+000
 -2.316573858E-001 -1.003156006E-001 6.468364716E+000 1.063751698E+000
 -2.263359278E-001 -1.003156006E-001 6.488381386E+000 9.337772131E-001
 -2.210144699E-001 -1.003156006E-001 6.526068211E+000 8.210710883E-001
 -2.156930119E-001 -1.003156006E-001 6.567238808E+000 7.050958872E-001
 -2.103715539E-001 -1.003156006E-001 6.616299152E+000 5.866209269E-001
 -2.050500959E-001 -1.003156006E-001 6.676162720E+000 4.925598800E-001
 -1.997286379E-001 -1.003156006E-001 6.739145279E+000 3.967271447E-001
 -1.944071800E-001 -1.003156006E-001 6.809314251E+000 3.002045453E-001
 -1.890857220E-001 -1.003156006E-001 6.881010532E+000 2.257245481E-001
 -1.837642640E-001 -1.003156006E-001 6.958986282E+000 1.544788331E-001
 -1.784428060E-001 -1.003156006E-001 7.037446022E+000 8.248744905E-002
 -1.731213480E-001 -1.003156006E-001 7.117840290E+000 2.828069963E-002
 -1.677998900E-001 -1.003156006E-001 7.195648193E+000 -2.218354680E-002
 -1.624784321E-001 -1.003156006E-001 7.277873039E+000 -7.127428055E-002
 -1.571569741E-001 -1.003156006E-001 7.355486393E+000 -1.091261506E-001
 -1.518355161E-001 -1.003156006E-001 7.432759285E+000 -1.394942701E-001
 -1.465140581E-001 -1.003156006E-001 7.510912418E+000 -1.694170237E-001
 -1.411926001E-001 -1.003156006E-001 7.586975098E+000 -1.948614568E-001
 -1.358711421E-001 -1.003156006E-001 7.657599926E+000 -2.109941244E-001
 -1.305496842E-001 -1.003156006E-001 7.728224754E+000 -2.271267921E-001
 -1.252282262E-001 -1.003156006E-001 7.800536633E+000 -2.418719679E-001
 -1.199067682E-001 -1.003156006E-001 7.865319729E+000 -2.486013621E-001
 -1.145853102E-001 -1.003156006E-001 7.928229809E+000 -2.532571554E-001
 -1.092638522E-001 -1.003156006E-001 7.991990089E+000 -2.569630444E-001
 -1.039423943E-001 -1.003156006E-001 8.054945946E+000 -2.606488764E-001
 -9.862093627E-002 -1.003156006E-001 8.109174728E+000 -2.576699555E-001
 -9.329947084E-002 -1.003156006E-001 8.164064407E+000 -2.536967397E-001
 -8.797801286E-002 -1.003156006E-001 8.218954086E+000 -2.497235239E-001
 -8.265655488E-002 -1.003156006E-001 8.273408890E+000 -2.453426719E-001
 -7.733509690E-002 -1.003156006E-001 8.319860458E+000 -2.365028709E-001
 -7.201363891E-002 -1.003156006E-001 8.366293907E+000 -2.277049571E-001
 -6.669218093E-002 -1.003156006E-001 8.412726402E+000 -2.189070284E-001
 -6.137072667E-002 -1.003156006E-001 8.459501266E+000 -2.093169391E-001
 -5.604926869E-002 -1.003156006E-001 8.499823570E+000 -1.973740011E-001
 -5.072781071E-002 -1.003156006E-001 8.538696289E+000 -1.850238889E-001
 -4.540634900E-002 -1.003156006E-001 8.577482224E+000 -1.729669422E-001
 -4.008489102E-002 -1.003156006E-001 8.616456032E+000 -1.602765620E-001
 -3.476343304E-002 -1.003156006E-001 8.653191566E+000 -1.471382976E-001
 -2.944197692E-002 -1.003156006E-001 8.685200691E+000 -1.330545843E-001
 -2.412051894E-002 -1.003156006E-001 8.717237473E+000 -1.188005731E-001
 -1.879905909E-002 -1.003156006E-001 8.749311447E+000 -1.043172255E-001
 -1.347760204E-002 -1.003156006E-001 8.781346321E+000 -9.007555991E-002
 -8.156144060E-003 -1.003156006E-001 8.809992790E+000 -7.558297366E-002
 -2.834685380E-003 -1.003156006E-001 8.836089134E+000 -6.090170518E-002
 2.486772602E-003 -1.003156006E-001 8.862202644E+000 -4.577715695E-002
 7.808230817E-003 -1.003156006E-001 8.888317108E+000 -3.065096773E-002
 1.312968880E-002 -1.003156006E-001 8.914416313E+000 -1.589192264E-002
