TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.652659416E+000 1.057830811E+000
 -2.955148816E-001 -1.003156006E-001 7.618241310E+000 9.884717464E-001
 -2.901934385E-001 -1.003156006E-001 7.594164371E+000 9.192544222E-001
 -2.848719656E-001 -1.003156006E-001 7.570384026E+000 8.469917178E-001
 -2.795505226E-001 -1.003156006E-001 7.550149441E+000 7.662761807E-001
 -2.742290497E-001 -1.003156006E-001 7.535772800E+000 6.781796813E-001
 -2.689076066E-001 -1.003156006E-001 7.521699429E+000 5.836237073E-001
 -2.635861337E-001 -1.003156006E-001 7.521558762E+000 4.962317646E-001
 -2.582646906E-001 -1.003156006E-001 7.531310558E+000 4.044283330E-001
 -2.529432178E-001 -1.003156006E-001 7.545315742E+000 3.088903129E-001
 -2.476217598E-001 -1.003156006E-001 7.563404560E+000 2.079128325E-001
 -2.423003018E-001 -1.003156006E-001 7.594237328E+000 1.150252074E-001
 -2.369788438E-001 -1.003156006E-001 7.635397434E+000 2.724295110E-002
 -2.316573858E-001 -1.003156006E-001 7.681208134E+000 -6.502862275E-002
 -2.263359278E-001 -1.003156006E-001 7.734230518E+000 -1.556092203E-001
 -2.210144699E-001 -1.003156006E-001 7.796577930E+000 -2.287276685E-001
 -2.156930119E-001 -1.003156006E-001 7.862326622E+000 -3.032325506E-001
 -2.103715539E-001 -1.003156006E-001 7.934370518E+000 -3.776978552E-001
 -2.050500959E-001 -1.003156006E-001 8.008891106E+000 -4.317677021E-001
 -1.997286379E-001 -1.003156006E-001 8.085956573E+000 -4.857555926E-001
 -1.944071800E-001 -1.003156006E-001 8.168774605E+000 -5.385036469E-001
 -1.890857220E-001 -1.003156006E-001 8.247540474E+000 -5.745915771E-001
 -1.837642640E-001 -1.003156006E-001 8.330061913E+000 -6.064204574E-001
 -1.784428060E-001 -1.003156006E-001 8.413321495E+000 -6.387711167E-001
 -1.731213480E-001 -1.003156006E-001 8.493849754E+000 -6.572996378E-001
 -1.677998900E-001 -1.003156006E-001 8.571528435E+000 -6.731821299E-001
 -1.624784321E-001 -1.003156006E-001 8.652221680E+000 -6.870377064E-001
 -1.571569741E-001 -1.003156006E-001 8.726799965E+000 -6.935571432E-001
 -1.518355161E-001 -1.003156006E-001 8.799318314E+000 -6.941118836E-001
 -1.465140581E-001 -1.003156006E-001 8.872346878E+000 -6.941857338E-001
 -1.411926001E-001 -1.003156006E-001 8.943040848E+000 -6.912146807E-001
 -1.358711421E-001 -1.003156006E-001 9.006897926E+000 -6.821862459E-001
 -1.305496842E-001 -1.003156006E-001 9.070755005E+000 -6.731577516E-001
 -1.252282262E-001 -1.003156006E-001 9.135657310E+000 -6.625775099E-001
 -1.199067682E-001 -1.003156006E-001 9.192796707E+000 -6.475059390E-001
 -1.145853102E-001 -1.003156006E-001 9.247837067E+000 -6.310863495E-001
 -1.092638522E-001 -1.003156006E-001 9.303352356E+000 -6.136878729E-001
 -1.039423943E-001 -1.003156006E-001 9.358307838E+000 -5.965873599E-001
 -9.862093627E-002 -1.003156006E-001 9.404616356E+000 -5.760313869E-001
 -9.329947084E-002 -1.003156006E-001 9.451223373E+000 -5.545639992E-001
 -8.797801286E-002 -1.003156006E-001 9.497831345E+000 -5.330966115E-001
 -8.265655488E-002 -1.003156006E-001 9.544140816E+000 -5.113874674E-001
 -7.733509690E-002 -1.003156006E-001 9.582776070E+000 -4.877740443E-001
 -7.201363891E-002 -1.003156006E-001 9.621397972E+000 -4.642503560E-001
 -6.669218093E-002 -1.003156006E-001 9.660019875E+000 -4.407266378E-001
 -6.137072667E-002 -1.003156006E-001 9.698751450E+000 -4.164545536E-001
 -5.604926869E-002 -1.003156006E-001 9.731684685E+000 -3.916653693E-001
 -5.072781071E-002 -1.003156006E-001 9.763220787E+000 -3.668192923E-001
 -4.540634900E-002 -1.003156006E-001 9.794747353E+000 -3.422596157E-001
 -4.008489102E-002 -1.003156006E-001 9.826292992E+000 -3.171399832E-001
 -3.476343304E-002 -1.003156006E-001 9.855924606E+000 -2.921204269E-001
 -2.944197692E-002 -1.003156006E-001 9.881249428E+000 -2.673260868E-001
 -2.412051894E-002 -1.003156006E-001 9.906560898E+000 -2.423778027E-001
 -1.879905909E-002 -1.003156006E-001 9.931853294E+000 -2.172163725E-001
 -1.347760204E-002 -1.003156006E-001 9.957166672E+000 -1.922853589E-001
 -8.156144060E-003 -1.003156006E-001 9.979561806E+000 -1.678613126E-001
 -2.834685380E-003 -1.003156006E-001 9.999634743E+000 -1.438404769E-001
 2.486772602E-003 -1.003156006E-001 1.001962662E+001 -1.194356680E-001
 7.808230817E-003 -1.003156006E-001 1.003961658E+001 -9.502492100E-002
 1.312968880E-002 -1.003156006E-001 1.005967617E+001 -7.093706727E-002
