TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.648629427E+000 5.928006649E+000
 -2.955148816E-001 -1.003156006E-001 3.505690575E+000 5.828615665E+000
 -2.901934385E-001 -1.003156006E-001 3.379814863E+000 5.719319344E+000
 -2.848719656E-001 -1.003156006E-001 3.251121283E+000 5.604970932E+000
 -2.795505226E-001 -1.003156006E-001 3.120907545E+000 5.472801685E+000
 -2.742290497E-001 -1.003156006E-001 2.993700743E+000 5.321906090E+000
 -2.689076066E-001 -1.003156006E-001 2.860858440E+000 5.160646915E+000
 -2.635861337E-001 -1.003156006E-001 2.759801865E+000 4.998958111E+000
 -2.582646906E-001 -1.003156006E-001 2.669939756E+000 4.819633484E+000
 -2.529432178E-001 -1.003156006E-001 2.583440304E+000 4.629317760E+000
 -2.476217598E-001 -1.003156006E-001 2.498111248E+000 4.426939964E+000
 -2.423003018E-001 -1.003156006E-001 2.442509890E+000 4.225417614E+000
 -2.369788438E-001 -1.003156006E-001 2.407650232E+000 4.021200180E+000
 -2.316573858E-001 -1.003156006E-001 2.375358343E+000 3.804693460E+000
 -2.263359278E-001 -1.003156006E-001 2.357333899E+000 3.583938599E+000
 -2.210144699E-001 -1.003156006E-001 2.371485472E+000 3.379840136E+000
 -2.156930119E-001 -1.003156006E-001 2.389313221E+000 3.169434071E+000
 -2.103715539E-001 -1.003156006E-001 2.417398453E+000 2.951894045E+000
 -2.050500959E-001 -1.003156006E-001 2.472830772E+000 2.765501976E+000
 -1.997286379E-001 -1.003156006E-001 2.532164097E+000 2.575207710E+000
 -1.944071800E-001 -1.003156006E-001 2.601806164E+000 2.380560875E+000
 -1.890857220E-001 -1.003156006E-001 2.683967590E+000 2.218251705E+000
 -1.837642640E-001 -1.003156006E-001 2.776988268E+000 2.057985067E+000
 -1.784428060E-001 -1.003156006E-001 2.870406151E+000 1.896374106E+000
 -1.731213480E-001 -1.003156006E-001 2.974790335E+000 1.760034680E+000
 -1.677998900E-001 -1.003156006E-001 3.077123404E+000 1.630497336E+000
 -1.624784321E-001 -1.003156006E-001 3.186562538E+000 1.500795603E+000
 -1.571569741E-001 -1.003156006E-001 3.295056581E+000 1.389937401E+000
 -1.518355161E-001 -1.003156006E-001 3.407060146E+000 1.290233016E+000
 -1.465140581E-001 -1.003156006E-001 3.520602465E+000 1.190700054E+000
 -1.411926001E-001 -1.003156006E-001 3.633532763E+000 1.098891735E+000
 -1.358711421E-001 -1.003156006E-001 3.743370295E+000 1.023885012E+000
 -1.305496842E-001 -1.003156006E-001 3.853207827E+000 9.488782287E-001
 -1.252282262E-001 -1.003156006E-001 3.966334820E+000 8.749979734E-001
 -1.199067682E-001 -1.003156006E-001 4.072896004E+000 8.174697161E-001
 -1.145853102E-001 -1.003156006E-001 4.177871227E+000 7.641717792E-001
 -1.092638522E-001 -1.003156006E-001 4.284675121E+000 7.117996812E-001
 -1.039423943E-001 -1.003156006E-001 4.390291691E+000 6.599045396E-001
 -9.862093627E-002 -1.003156006E-001 4.486817837E+000 6.232941747E-001
 -9.329947084E-002 -1.003156006E-001 4.584932327E+000 5.877713561E-001
 -8.797801286E-002 -1.003156006E-001 4.683046818E+000 5.522485375E-001
 -8.265655488E-002 -1.003156006E-001 4.780785084E+000 5.175921321E-001
 -7.733509690E-002 -1.003156006E-001 4.869267941E+000 4.946006835E-001
 -7.201363891E-002 -1.003156006E-001 4.957689762E+000 4.715504944E-001
 -6.669218093E-002 -1.003156006E-001 5.046111584E+000 4.485002756E-001
 -6.137072667E-002 -1.003156006E-001 5.135540962E+000 4.264262915E-001
 -5.604926869E-002 -1.003156006E-001 5.216848850E+000 4.119766653E-001
 -5.072781071E-002 -1.003156006E-001 5.296240807E+000 3.990796506E-001
 -4.540634900E-002 -1.003156006E-001 5.375312805E+000 3.857980072E-001
 -4.008489102E-002 -1.003156006E-001 5.455069542E+000 3.733384311E-001
 -3.476343304E-002 -1.003156006E-001 5.531822681E+000 3.630102873E-001
 -2.944197692E-002 -1.003156006E-001 5.602191448E+000 3.572127521E-001
 -2.412051894E-002 -1.003156006E-001 5.672715187E+000 3.516468704E-001
 -1.879905909E-002 -1.003156006E-001 5.743448257E+000 3.463940918E-001
 -1.347760204E-002 -1.003156006E-001 5.813960075E+000 3.408104777E-001
 -8.156144060E-003 -1.003156006E-001 5.879727840E+000 3.379276693E-001
 -2.834685380E-003 -1.003156006E-001 5.941905499E+000 3.370887637E-001
 2.486772602E-003 -1.003156006E-001 6.004425049E+000 3.368791342E-001
 7.808230817E-003 -1.003156006E-001 6.066946507E+000 3.366726637E-001
 1.312968880E-002 -1.003156006E-001 6.129184246E+000 3.359441161E-001
 1.845114678E-002 -1.003156006E-001 6.187259674E+000 3.371566236E-001
