TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 4.527923584E+000 4.464365482E+000
 -2.955148816E-001 -1.003156006E-001 4.427316666E+000 4.369637489E+000
 -2.901934385E-001 -1.003156006E-001 4.341919899E+000 4.269541264E+000
 -2.848719656E-001 -1.003156006E-001 4.255218029E+000 4.164803505E+000
 -2.795505226E-001 -1.003156006E-001 4.168693542E+000 4.045758724E+000
 -2.742290497E-001 -1.003156006E-001 4.086189747E+000 3.912685394E+000
 -2.689076066E-001 -1.003156006E-001 4.000205994E+000 3.770226240E+000
 -2.635861337E-001 -1.003156006E-001 3.938590050E+000 3.629486322E+000
 -2.582646906E-001 -1.003156006E-001 3.888213158E+000 3.476181030E+000
 -2.529432178E-001 -1.003156006E-001 3.841410160E+000 3.314840555E+000
 -2.476217598E-001 -1.003156006E-001 3.796806097E+000 3.143150806E+000
 -2.423003018E-001 -1.003156006E-001 3.775712252E+000 2.974256039E+000
 -2.369788438E-001 -1.003156006E-001 3.772709846E+000 2.805425167E+000
 -2.316573858E-001 -1.003156006E-001 3.773200512E+000 2.627056360E+000
 -2.263359278E-001 -1.003156006E-001 3.784972668E+000 2.446082592E+000
 -2.210144699E-001 -1.003156006E-001 3.821829319E+000 2.283121824E+000
 -2.156930119E-001 -1.003156006E-001 3.862485409E+000 2.115776539E+000
 -2.103715539E-001 -1.003156006E-001 3.911989450E+000 1.943973899E+000
 -2.050500959E-001 -1.003156006E-001 3.979623079E+000 1.798644066E+000
 -1.997286379E-001 -1.003156006E-001 4.050856590E+000 1.651611924E+000
 -1.944071800E-001 -1.003156006E-001 4.130992413E+000 1.502072692E+000
 -1.890857220E-001 -1.003156006E-001 4.217930317E+000 1.378819704E+000
 -1.837642640E-001 -1.003156006E-001 4.313283920E+000 1.258652091E+000
 -1.784428060E-001 -1.003156006E-001 4.409268856E+000 1.137200713E+000
 -1.731213480E-001 -1.003156006E-001 4.512105942E+000 1.036923885E+000
 -1.677998900E-001 -1.003156006E-001 4.613044739E+000 9.425172210E-001
 -1.624784321E-001 -1.003156006E-001 4.719687462E+000 8.485439420E-001
 -1.571569741E-001 -1.003156006E-001 4.823732853E+000 7.695343494E-001
 -1.518355161E-001 -1.003156006E-001 4.929686546E+000 7.003841996E-001
 -1.465140581E-001 -1.003156006E-001 5.036721706E+000 6.314858794E-001
 -1.411926001E-001 -1.003156006E-001 5.143049717E+000 5.686843991E-001
 -1.358711421E-001 -1.003156006E-001 5.244908810E+000 5.198121071E-001
 -1.305496842E-001 -1.003156006E-001 5.346767902E+000 4.709398746E-001
 -1.252282262E-001 -1.003156006E-001 5.451344967E+000 4.233470857E-001
 -1.199067682E-001 -1.003156006E-001 5.548975468E+000 3.884090185E-001
 -1.145853102E-001 -1.003156006E-001 5.644840717E+000 3.570855260E-001
 -1.092638522E-001 -1.003156006E-001 5.742179394E+000 3.267190456E-001
 -1.039423943E-001 -1.003156006E-001 5.838497639E+000 2.964043617E-001
 -9.862093627E-002 -1.003156006E-001 5.925785542E+000 2.781866193E-001
 -9.329947084E-002 -1.003156006E-001 6.014251709E+000 2.609779537E-001
 -8.797801286E-002 -1.003156006E-001 6.102718353E+000 2.437693328E-001
 -8.265655488E-002 -1.003156006E-001 6.190980434E+000 2.271471918E-001
 -7.733509690E-002 -1.003156006E-001 6.270275593E+000 2.196048945E-001
 -7.201363891E-002 -1.003156006E-001 6.349475384E+000 2.119489759E-001
 -6.669218093E-002 -1.003156006E-001 6.428675652E+000 2.042930424E-001
 -6.137072667E-002 -1.003156006E-001 6.508656025E+000 1.975705475E-001
 -5.604926869E-002 -1.003156006E-001 6.581206799E+000 1.964214444E-001
 -5.072781071E-002 -1.003156006E-001 6.651907921E+000 1.965268701E-001
 -4.540634900E-002 -1.003156006E-001 6.722354889E+000 1.962521970E-001
 -4.008489102E-002 -1.003156006E-001 6.793297768E+000 1.967187375E-001
 -3.476343304E-002 -1.003156006E-001 6.861596107E+000 1.986777037E-001
 -2.944197692E-002 -1.003156006E-001 6.923931599E+000 2.040010095E-001
 -2.412051894E-002 -1.003156006E-001 6.986379623E+000 2.095402628E-001
 -1.879905909E-002 -1.003156006E-001 7.048984051E+000 2.153786570E-001
 -1.347760204E-002 -1.003156006E-001 7.111419201E+000 2.208933681E-001
 -8.156144060E-003 -1.003156006E-001 7.169608593E+000 2.282238454E-001
 -2.834685380E-003 -1.003156006E-001 7.224415779E+000 2.370005101E-001
 2.486772602E-003 -1.003156006E-001 7.279449463E+000 2.463432103E-001
 7.808230817E-003 -1.003156006E-001 7.334486961E+000 2.556946576E-001
 1.312968880E-002 -1.003156006E-001 7.389333725E+000 2.645701766E-001
 1.845114678E-002 -1.003156006E-001 7.440505505E+000 2.746268511E-001
