TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 5.491117954E+000 3.242923975E+000
 -2.955148816E-001 -1.003156006E-001 5.422020435E+000 3.153656483E+000
 -2.901934385E-001 -1.003156006E-001 5.365990162E+000 3.061672926E+000
 -2.848719656E-001 -1.003156006E-001 5.309505463E+000 2.965708256E+000
 -2.795505226E-001 -1.003156006E-001 5.254828453E+000 2.858042479E+000
 -2.742290497E-001 -1.003156006E-001 5.205091000E+000 2.739407539E+000
 -2.689076066E-001 -1.003156006E-001 5.153646469E+000 2.612576485E+000
 -2.635861337E-001 -1.003156006E-001 5.121733189E+000 2.489904881E+000
 -2.582646906E-001 -1.003156006E-001 5.100636959E+000 2.358379126E+000
 -2.529432178E-001 -1.003156006E-001 5.083460808E+000 2.220781565E+000
 -2.476217598E-001 -1.003156006E-001 5.069427013E+000 2.074917316E+000
 -2.423003018E-001 -1.003156006E-001 5.074029446E+000 1.934213758E+000
 -2.369788438E-001 -1.003156006E-001 5.093298435E+000 1.795884609E+000
 -2.316573858E-001 -1.003156006E-001 5.116572380E+000 1.650262117E+000
 -2.263359278E-001 -1.003156006E-001 5.149276733E+000 1.503818631E+000
 -2.210144699E-001 -1.003156006E-001 5.200440407E+000 1.375050187E+000
 -2.156930119E-001 -1.003156006E-001 5.255217075E+000 1.243195415E+000
 -2.103715539E-001 -1.003156006E-001 5.317655563E+000 1.108715415E+000
 -2.050500959E-001 -1.003156006E-001 5.391928673E+000 9.977304935E-001
 -1.997286379E-001 -1.003156006E-001 5.469350338E+000 8.858298659E-001
 -1.944071800E-001 -1.003156006E-001 5.554347038E+000 7.728380561E-001
 -1.890857220E-001 -1.003156006E-001 5.642082691E+000 6.820858121E-001
 -1.837642640E-001 -1.003156006E-001 5.736369610E+000 5.948786736E-001
 -1.784428060E-001 -1.003156006E-001 5.831352711E+000 5.066596270E-001
 -1.731213480E-001 -1.003156006E-001 5.929585457E+000 4.367206693E-001
 -1.677998900E-001 -1.003156006E-001 6.025634766E+000 3.714851439E-001
 -1.624784321E-001 -1.003156006E-001 6.126338482E+000 3.072558641E-001
 -1.571569741E-001 -1.003156006E-001 6.223172188E+000 2.550505698E-001
 -1.518355161E-001 -1.003156006E-001 6.320458412E+000 2.112619728E-001
 -1.465140581E-001 -1.003156006E-001 6.418593884E+000 1.677987278E-001
 -1.411926001E-001 -1.003156006E-001 6.515510082E+000 1.292606145E-001
 -1.358711421E-001 -1.003156006E-001 6.607080936E+000 1.017332822E-001
 -1.305496842E-001 -1.003156006E-001 6.698652267E+000 7.420596480E-002
 -1.252282262E-001 -1.003156006E-001 6.792336941E+000 4.805187508E-002
 -1.199067682E-001 -1.003156006E-001 6.878837109E+000 3.156872094E-002
 -1.145853102E-001 -1.003156006E-001 6.963451862E+000 1.791395620E-002
 -1.092638522E-001 -1.003156006E-001 7.049179554E+000 5.225332454E-003
 -1.039423943E-001 -1.003156006E-001 7.134061813E+000 -7.564607076E-003
 -9.862093627E-002 -1.003156006E-001 7.210069180E+000 -1.131906733E-002
 -9.329947084E-002 -1.003156006E-001 7.286934853E+000 -1.411444880E-002
 -8.797801286E-002 -1.003156006E-001 7.363800526E+000 -1.690982468E-002
 -8.265655488E-002 -1.003156006E-001 7.440458775E+000 -1.925336383E-002
 -7.733509690E-002 -1.003156006E-001 7.508682251E+000 -1.505210251E-002
 -7.201363891E-002 -1.003156006E-001 7.576833248E+000 -1.096343808E-002
 -6.669218093E-002 -1.003156006E-001 7.644984245E+000 -6.874773186E-003
 -6.137072667E-002 -1.003156006E-001 7.713686943E+000 -1.923740376E-003
 -5.604926869E-002 -1.003156006E-001 7.775599480E+000 6.835895125E-003
 -5.072781071E-002 -1.003156006E-001 7.835818291E+000 1.644965261E-002
 -4.540634900E-002 -1.003156006E-001 7.895864010E+000 2.571534179E-002
 -4.008489102E-002 -1.003156006E-001 7.956242085E+000 3.565083444E-002
 -3.476343304E-002 -1.003156006E-001 8.014269829E+000 4.651821032E-002
 -2.944197692E-002 -1.003156006E-001 8.066954613E+000 5.950428545E-002
 -2.412051894E-002 -1.003156006E-001 8.119709969E+000 7.268258929E-002
 -1.879905909E-002 -1.003156006E-001 8.172563553E+000 8.612788469E-002
 -1.347760204E-002 -1.003156006E-001 8.225310326E+000 9.928326309E-002
 -8.156144060E-003 -1.003156006E-001 8.274339676E+000 1.134895235E-001
 -2.834685380E-003 -1.003156006E-001 8.320384026E+000 1.285392493E-001
 2.486772602E-003 -1.003156006E-001 8.366557121E+000 1.440847963E-001
 7.808230817E-003 -1.003156006E-001 8.412732124E+000 1.596389711E-001
 1.312968880E-002 -1.003156006E-001 8.458799362E+000 1.747752130E-001
 1.845114678E-002 -1.003156006E-001 8.501675606E+000 1.905149072E-001
