TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 5.835980892E+000 2.883689880E+000
 -2.955148816E-001 -1.003156006E-001 5.774796963E+000 2.796772718E+000
 -2.901934385E-001 -1.003156006E-001 5.726145744E+000 2.707852840E+000
 -2.848719656E-001 -1.003156006E-001 5.677237511E+000 2.615132570E+000
 -2.795505226E-001 -1.003156006E-001 5.630519867E+000 2.511387348E+000
 -2.742290497E-001 -1.003156006E-001 5.588929176E+000 2.397452593E+000
 -2.689076066E-001 -1.003156006E-001 5.546063423E+000 2.275668859E+000
 -2.635861337E-001 -1.003156006E-001 5.521500587E+000 2.158571959E+000
 -2.582646906E-001 -1.003156006E-001 5.507528305E+000 2.033518553E+000
 -2.529432178E-001 -1.003156006E-001 5.497496128E+000 1.902882338E+000
 -2.476217598E-001 -1.003156006E-001 5.490757465E+000 1.764520645E+000
 -2.423003018E-001 -1.003156006E-001 5.501550674E+000 1.631820679E+000
 -2.369788438E-001 -1.003156006E-001 5.526263237E+000 1.501976371E+000
 -2.316573858E-001 -1.003156006E-001 5.555068493E+000 1.365339994E+000
 -2.263359278E-001 -1.003156006E-001 5.592867374E+000 1.228263974E+000
 -2.210144699E-001 -1.003156006E-001 5.647573948E+000 1.108694434E+000
 -2.156930119E-001 -1.003156006E-001 5.705853462E+000 9.863355160E-001
 -2.103715539E-001 -1.003156006E-001 5.771550179E+000 8.618164659E-001
 -2.050500959E-001 -1.003156006E-001 5.847516060E+000 7.602705956E-001
 -1.997286379E-001 -1.003156006E-001 5.926519394E+000 6.580160260E-001
 -1.944071800E-001 -1.003156006E-001 6.012854576E+000 5.550599098E-001
 -1.890857220E-001 -1.003156006E-001 6.100763798E+000 4.734542668E-001
 -1.837642640E-001 -1.003156006E-001 6.194772243E+000 3.955599964E-001
 -1.784428060E-001 -1.003156006E-001 6.289491653E+000 3.167275786E-001
 -1.731213480E-001 -1.003156006E-001 6.386405468E+000 2.554748356E-001
 -1.677998900E-001 -1.003156006E-001 6.480999470E+000 1.986104846E-001
 -1.624784321E-001 -1.003156006E-001 6.579990387E+000 1.429359466E-001
 -1.571569741E-001 -1.003156006E-001 6.674702644E+000 9.849720448E-002
 -1.518355161E-001 -1.003156006E-001 6.769435406E+000 6.209575757E-002
 -1.465140581E-001 -1.003156006E-001 6.864959240E+000 2.604480460E-002
 -1.411926001E-001 -1.003156006E-001 6.959076405E+000 -5.371123087E-003
 -1.358711421E-001 -1.003156006E-001 7.047523499E+000 -2.654549107E-002
 -1.305496842E-001 -1.003156006E-001 7.135970592E+000 -4.771985859E-002
 -1.252282262E-001 -1.003156006E-001 7.226360798E+000 -6.747296453E-002
 -1.199067682E-001 -1.003156006E-001 7.309413433E+000 -7.841835171E-002
 -1.145853102E-001 -1.003156006E-001 7.390522480E+000 -8.677091449E-002
 -1.092638522E-001 -1.003156006E-001 7.472642899E+000 -9.415220469E-002
 -1.039423943E-001 -1.003156006E-001 7.553967953E+000 -1.016789600E-001
 -9.862093627E-002 -1.003156006E-001 7.626461983E+000 -1.011443064E-001
 -9.329947084E-002 -1.003156006E-001 7.699726105E+000 -9.966262430E-002
 -8.797801286E-002 -1.003156006E-001 7.772990227E+000 -9.818094969E-002
 -8.265655488E-002 -1.003156006E-001 7.846040726E+000 -9.628225118E-002
 -7.733509690E-002 -1.003156006E-001 7.910763264E+000 -8.856828511E-002
 -7.201363891E-002 -1.003156006E-001 7.975422382E+000 -8.096639067E-002
 -6.669218093E-002 -1.003156006E-001 8.040081024E+000 -7.336448878E-002
 -6.137072667E-002 -1.003156006E-001 8.105222702E+000 -6.491442770E-002
 -5.604926869E-002 -1.003156006E-001 8.163715363E+000 -5.317669362E-002
 -5.072781071E-002 -1.003156006E-001 8.220551491E+000 -4.070749879E-002
 -4.540634900E-002 -1.003156006E-001 8.277239799E+000 -2.857835591E-002
 -4.008489102E-002 -1.003156006E-001 8.334210396E+000 -1.579646207E-002
 -3.476343304E-002 -1.003156006E-001 8.388903618E+000 -2.247406635E-003
 -2.944197692E-002 -1.003156006E-001 8.438407898E+000 1.304881368E-002
 -2.412051894E-002 -1.003156006E-001 8.487969398E+000 2.853123099E-002
 -1.879905909E-002 -1.003156006E-001 8.537610054E+000 4.427246004E-002
 -1.347760204E-002 -1.003156006E-001 8.587163925E+000 5.973249674E-002
 -8.156144060E-003 -1.003156006E-001 8.633133888E+000 7.599835843E-002
 -2.834685380E-003 -1.003156006E-001 8.676222801E+000 9.291189164E-002
 2.486772602E-003 -1.003156006E-001 8.719406128E+000 1.103023291E-001
 7.808230817E-003 -1.003156006E-001 8.762590408E+000 1.277011931E-001
 1.312968880E-002 -1.003156006E-001 8.805695534E+000 1.446979344E-001
 1.845114678E-002 -1.003156006E-001 8.845742226E+000 1.620970666E-001
