TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.779267788E+000 1.057976604E+000
 -2.955148816E-001 -1.003156006E-001 7.737039566E+000 9.935936332E-001
 -2.901934385E-001 -1.003156006E-001 7.705156326E+000 9.282406569E-001
 -2.848719656E-001 -1.003156006E-001 7.673109055E+000 8.598648310E-001
 -2.795505226E-001 -1.003156006E-001 7.644210339E+000 7.826601267E-001
 -2.742290497E-001 -1.003156006E-001 7.620955467E+000 6.973143220E-001
 -2.689076066E-001 -1.003156006E-001 7.597538471E+000 6.056290269E-001
 -2.635861337E-001 -1.003156006E-001 7.589015961E+000 5.208690763E-001
 -2.582646906E-001 -1.003156006E-001 7.590091228E+000 4.307327867E-001
 -2.529432178E-001 -1.003156006E-001 7.595430374E+000 3.363753855E-001
 -2.476217598E-001 -1.003156006E-001 7.604443073E+000 2.365437299E-001
 -2.423003018E-001 -1.003156006E-001 7.626958847E+000 1.446232945E-001
 -2.369788438E-001 -1.003156006E-001 7.659827232E+000 5.714142323E-002
 -2.316573858E-001 -1.003156006E-001 7.697164059E+000 -3.519159928E-002
 -2.263359278E-001 -1.003156006E-001 7.742024899E+000 -1.257180721E-001
 -2.210144699E-001 -1.003156006E-001 7.796689987E+000 -1.992544830E-001
 -2.156930119E-001 -1.003156006E-001 7.854708195E+000 -2.744271457E-001
 -2.103715539E-001 -1.003156006E-001 7.919179440E+000 -3.497499824E-001
 -2.050500959E-001 -1.003156006E-001 7.986529350E+000 -4.042570889E-001
 -1.997286379E-001 -1.003156006E-001 8.056551933E+000 -4.591664672E-001
 -1.944071800E-001 -1.003156006E-001 8.132262230E+000 -5.129873753E-001
 -1.890857220E-001 -1.003156006E-001 8.204220772E+000 -5.498754978E-001
 -1.837642640E-001 -1.003156006E-001 8.280157089E+000 -5.827979445E-001
 -1.784428060E-001 -1.003156006E-001 8.356685638E+000 -6.162053347E-001
 -1.731213480E-001 -1.003156006E-001 8.430724144E+000 -6.357207894E-001
 -1.677998900E-001 -1.003156006E-001 8.501953125E+000 -6.528286338E-001
 -1.624784321E-001 -1.003156006E-001 8.576250076E+000 -6.679205894E-001
 -1.571569741E-001 -1.003156006E-001 8.644515991E+000 -6.755447984E-001
 -1.518355161E-001 -1.003156006E-001 8.710830688E+000 -6.774207354E-001
 -1.465140581E-001 -1.003156006E-001 8.777700424E+000 -6.787779927E-001
 -1.411926001E-001 -1.003156006E-001 8.842031479E+000 -6.771380901E-001
 -1.358711421E-001 -1.003156006E-001 8.899860382E+000 -6.695247889E-001
 -1.305496842E-001 -1.003156006E-001 8.957689285E+000 -6.619114280E-001
 -1.252282262E-001 -1.003156006E-001 9.016514778E+000 -6.528074741E-001
 -1.199067682E-001 -1.003156006E-001 9.067633629E+000 -6.392628551E-001
 -1.145853102E-001 -1.003156006E-001 9.116765022E+000 -6.244949102E-001
 -1.092638522E-001 -1.003156006E-001 9.166343689E+000 -6.087825298E-001
 -1.039423943E-001 -1.003156006E-001 9.215319633E+000 -5.932846069E-001
 -9.862093627E-002 -1.003156006E-001 9.255876541E+000 -5.745797753E-001
 -9.329947084E-002 -1.003156006E-001 9.296717644E+000 -5.549533963E-001
 -8.797801286E-002 -1.003156006E-001 9.337557793E+000 -5.353270769E-001
 -8.265655488E-002 -1.003156006E-001 9.378010750E+000 -5.154785514E-001
 -7.733509690E-002 -1.003156006E-001 9.411046982E+000 -4.939680696E-001
 -7.201363891E-002 -1.003156006E-001 9.444077492E+000 -4.725124836E-001
 -6.669218093E-002 -1.003156006E-001 9.477107048E+000 -4.510568976E-001
 -6.137072667E-002 -1.003156006E-001 9.510225296E+000 -4.288850129E-001
 -5.604926869E-002 -1.003156006E-001 9.537652016E+000 -4.063540399E-001
 -5.072781071E-002 -1.003156006E-001 9.563787460E+000 -3.838267624E-001
 -4.540634900E-002 -1.003156006E-001 9.589920998E+000 -3.615635633E-001
 -4.008489102E-002 -1.003156006E-001 9.616058350E+000 -3.387495577E-001
 -3.476343304E-002 -1.003156006E-001 9.640296936E+000 -3.161017597E-001
 -2.944197692E-002 -1.003156006E-001 9.660438538E+000 -2.938126028E-001
 -2.412051894E-002 -1.003156006E-001 9.680562973E+000 -2.713765800E-001
 -1.879905909E-002 -1.003156006E-001 9.700663567E+000 -2.487408370E-001
 -1.347760204E-002 -1.003156006E-001 9.720788956E+000 -2.263175398E-001
 -8.156144060E-003 -1.003156006E-001 9.738072395E+000 -2.045071274E-001
 -2.834685380E-003 -1.003156006E-001 9.753175735E+000 -1.831667572E-001
 2.486772602E-003 -1.003156006E-001 9.768184662E+000 -1.614546031E-001
 7.808230817E-003 -1.003156006E-001 9.783193588E+000 -1.397395879E-001
 1.312968880E-002 -1.003156006E-001 9.798279762E+000 -1.183340773E-001
