TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.947535515E+000 7.163282037E-001
 -2.955148816E-001 -1.003156006E-001 7.917851448E+000 6.502251625E-001
 -2.901934385E-001 -1.003156006E-001 7.898041248E+000 5.846706629E-001
 -2.848719656E-001 -1.003156006E-001 7.878595352E+000 5.162450075E-001
 -2.795505226E-001 -1.003156006E-001 7.863065720E+000 4.399327338E-001
 -2.742290497E-001 -1.003156006E-001 7.853611469E+000 3.568352759E-001
 -2.689076066E-001 -1.003156006E-001 7.844817638E+000 2.676423192E-001
 -2.635861337E-001 -1.003156006E-001 7.848985672E+000 1.863184273E-001
 -2.582646906E-001 -1.003156006E-001 7.862842560E+000 1.012768447E-001
 -2.529432178E-001 -1.003156006E-001 7.881035805E+000 1.288374793E-002
 -2.476217598E-001 -1.003156006E-001 7.903409481E+000 -8.035841584E-002
 -2.423003018E-001 -1.003156006E-001 7.937500000E+000 -1.649208963E-001
 -2.369788438E-001 -1.003156006E-001 7.981023788E+000 -2.440081537E-001
 -2.316573858E-001 -1.003156006E-001 8.029301643E+000 -3.270872831E-001
 -2.263359278E-001 -1.003156006E-001 8.084345818E+000 -4.078879356E-001
 -2.210144699E-001 -1.003156006E-001 8.146941185E+000 -4.714055359E-001
 -2.156930119E-001 -1.003156006E-001 8.212869644E+000 -5.360311270E-001
 -2.103715539E-001 -1.003156006E-001 8.284789085E+000 -6.001428962E-001
 -2.050500959E-001 -1.003156006E-001 8.357503891E+000 -6.446703076E-001
 -1.997286379E-001 -1.003156006E-001 8.432713509E+000 -6.890835762E-001
 -1.944071800E-001 -1.003156006E-001 8.513242722E+000 -7.319198847E-001
 -1.890857220E-001 -1.003156006E-001 8.588683128E+000 -7.591643929E-001
 -1.837642640E-001 -1.003156006E-001 8.667418480E+000 -7.821319699E-001
 -1.784428060E-001 -1.003156006E-001 8.746865273E+000 -8.055280447E-001
 -1.731213480E-001 -1.003156006E-001 8.822628975E+000 -8.159465790E-001
 -1.677998900E-001 -1.003156006E-001 8.895479202E+000 -8.241608739E-001
 -1.624784321E-001 -1.003156006E-001 8.971041679E+000 -8.301922083E-001
 -1.571569741E-001 -1.003156006E-001 9.040172577E+000 -8.296943307E-001
 -1.518355161E-001 -1.003156006E-001 9.106867790E+000 -8.237492442E-001
 -1.465140581E-001 -1.003156006E-001 9.174021721E+000 -8.172876239E-001
 -1.411926001E-001 -1.003156006E-001 9.238627434E+000 -8.081476092E-001
 -1.358711421E-001 -1.003156006E-001 9.296313286E+000 -7.938395143E-001
 -1.305496842E-001 -1.003156006E-001 9.354000092E+000 -7.795314193E-001
 -1.252282262E-001 -1.003156006E-001 9.412540436E+000 -7.636746764E-001
 -1.199067682E-001 -1.003156006E-001 9.463298798E+000 -7.442171574E-001
 -1.145853102E-001 -1.003156006E-001 9.511979103E+000 -7.236930728E-001
 -1.092638522E-001 -1.003156006E-001 9.561018944E+000 -7.022031546E-001
 -1.039423943E-001 -1.003156006E-001 9.609532356E+000 -6.810196638E-001
 -9.862093627E-002 -1.003156006E-001 9.649543762E+000 -6.573603153E-001
 -9.329947084E-002 -1.003156006E-001 9.689755440E+000 -6.328003407E-001
 -8.797801286E-002 -1.003156006E-001 9.729967117E+000 -6.082403660E-001
 -8.265655488E-002 -1.003156006E-001 9.769839287E+000 -5.834842324E-001
 -7.733509690E-002 -1.003156006E-001 9.802283287E+000 -5.576461554E-001
 -7.201363891E-002 -1.003156006E-001 9.834723473E+000 -5.318829417E-001
 -6.669218093E-002 -1.003156006E-001 9.867164612E+000 -5.061197281E-001
 -6.137072667E-002 -1.003156006E-001 9.899639130E+000 -4.796411991E-001
 -5.604926869E-002 -1.003156006E-001 9.926542282E+000 -4.532155693E-001
 -5.072781071E-002 -1.003156006E-001 9.952136993E+000 -4.268735349E-001
 -4.540634900E-002 -1.003156006E-001 9.977749825E+000 -4.007998705E-001
 -4.008489102E-002 -1.003156006E-001 1.000332737E+001 -3.741894960E-001
 -3.476343304E-002 -1.003156006E-001 1.002707386E+001 -3.478607237E-001
 -2.944197692E-002 -1.003156006E-001 1.004676342E+001 -3.221561611E-001
 -2.412051894E-002 -1.003156006E-001 1.006642532E+001 -2.963064611E-001
 -1.879905909E-002 -1.003156006E-001 1.008604813E+001 -2.702570558E-001
 -1.347760204E-002 -1.003156006E-001 1.010571289E+001 -2.444223166E-001
 -8.156144060E-003 -1.003156006E-001 1.012261963E+001 -2.193635702E-001
 -2.834685380E-003 -1.003156006E-001 1.013736057E+001 -1.949140728E-001
 2.486772602E-003 -1.003156006E-001 1.015198326E+001 -1.701027900E-001
 7.808230817E-003 -1.003156006E-001 1.016660500E+001 -1.452869028E-001
 1.312968880E-002 -1.003156006E-001 1.018132591E+001 -1.207741797E-001
