TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 5.673982620E+000 3.043358088E+000
 -2.955148816E-001 -1.003156006E-001 5.609634876E+000 2.955260277E+000
 -2.901934385E-001 -1.003156006E-001 5.558034420E+000 2.864870548E+000
 -2.848719656E-001 -1.003156006E-001 5.506096363E+000 2.770609856E+000
 -2.795505226E-001 -1.003156006E-001 5.456188202E+000 2.665059328E+000
 -2.742290497E-001 -1.003156006E-001 5.411314011E+000 2.549010277E+000
 -2.689076066E-001 -1.003156006E-001 5.364977360E+000 2.424981594E+000
 -2.635861337E-001 -1.003156006E-001 5.337442398E+000 2.305407286E+000
 -2.582646906E-001 -1.003156006E-001 5.320576191E+000 2.177483559E+000
 -2.529432178E-001 -1.003156006E-001 5.307625294E+000 2.043750048E+000
 -2.476217598E-001 -1.003156006E-001 5.297902584E+000 1.902063847E+000
 -2.423003018E-001 -1.003156006E-001 5.306203365E+000 1.765831828E+000
 -2.369788438E-001 -1.003156006E-001 5.328768253E+000 1.632249475E+000
 -2.316573858E-001 -1.003156006E-001 5.355394363E+000 1.491678238E+000
 -2.263359278E-001 -1.003156006E-001 5.391203880E+000 1.350506186E+000
 -2.210144699E-001 -1.003156006E-001 5.444593430E+000 1.226849675E+000
 -2.156930119E-001 -1.003156006E-001 5.501582146E+000 1.100256205E+000
 -2.103715539E-001 -1.003156006E-001 5.566123962E+000 9.713220596E-001
 -2.050500959E-001 -1.003156006E-001 5.641584873E+000 8.656541705E-001
 -1.997286379E-001 -1.003156006E-001 5.720135212E+000 7.591953278E-001
 -1.944071800E-001 -1.003156006E-001 5.806145668E+000 6.518810391E-001
 -1.890857220E-001 -1.003156006E-001 5.894187450E+000 5.663268566E-001
 -1.837642640E-001 -1.003156006E-001 5.988519192E+000 4.844288230E-001
 -1.784428060E-001 -1.003156006E-001 6.083558559E+000 4.015613198E-001
 -1.731213480E-001 -1.003156006E-001 6.181212902E+000 3.365859091E-001
 -1.677998900E-001 -1.003156006E-001 6.276595116E+000 2.761302590E-001
 -1.624784321E-001 -1.003156006E-001 6.376481056E+000 2.167952806E-001
 -1.571569741E-001 -1.003156006E-001 6.472244263E+000 1.690260917E-001
 -1.518355161E-001 -1.003156006E-001 6.568196774E+000 1.294539124E-001
 -1.465140581E-001 -1.003156006E-001 6.664963722E+000 9.022218734E-002
 -1.411926001E-001 -1.003156006E-001 6.760404587E+000 5.573750660E-002
 -1.358711421E-001 -1.003156006E-001 6.850313663E+000 3.179491684E-002
 -1.305496842E-001 -1.003156006E-001 6.940222740E+000 7.852328941E-003
 -1.252282262E-001 -1.003156006E-001 7.032145023E+000 -1.468981616E-002
 -1.199067682E-001 -1.003156006E-001 7.116788387E+000 -2.805509791E-002
 -1.145853102E-001 -1.003156006E-001 7.199510098E+000 -3.872700408E-002
 -1.092638522E-001 -1.003156006E-001 7.283279896E+000 -4.843020439E-002
 -1.039423943E-001 -1.003156006E-001 7.366236210E+000 -5.825983733E-002
 -9.862093627E-002 -1.003156006E-001 7.440358639E+000 -5.961470678E-002
 -9.329947084E-002 -1.003156006E-001 7.515284061E+000 -6.001925841E-002
 -8.797801286E-002 -1.003156006E-001 7.590209007E+000 -6.042381003E-002
 -8.265655488E-002 -1.003156006E-001 7.664926529E+000 -6.039774790E-002
 -7.733509690E-002 -1.003156006E-001 7.731303692E+000 -5.426237732E-002
 -7.201363891E-002 -1.003156006E-001 7.797614098E+000 -4.823913425E-002
 -6.669218093E-002 -1.003156006E-001 7.863924503E+000 -4.221589118E-002
 -6.137072667E-002 -1.003156006E-001 7.930744171E+000 -3.533937037E-002
 -5.604926869E-002 -1.003156006E-001 7.990866661E+000 -2.494526654E-002
 -5.072781071E-002 -1.003156006E-001 8.049319267E+000 -1.376541518E-002
 -4.540634900E-002 -1.003156006E-001 8.107614517E+000 -2.928065369E-003
 -4.008489102E-002 -1.003156006E-001 8.166212082E+000 8.567509241E-003
 -3.476343304E-002 -1.003156006E-001 8.222507477E+000 2.090490051E-002
 -2.944197692E-002 -1.003156006E-001 8.273564339E+000 3.515798971E-002
 -2.412051894E-002 -1.003156006E-001 8.324683189E+000 4.959944263E-002
 -1.879905909E-002 -1.003156006E-001 8.375888824E+000 6.430266798E-002
 -1.347760204E-002 -1.003156006E-001 8.427000999E+000 7.872156799E-002
 -8.156144060E-003 -1.003156006E-001 8.474480629E+000 9.406143427E-002
 -2.834685380E-003 -1.003156006E-001 8.519042969E+000 1.101410612E-001
 2.486772602E-003 -1.003156006E-001 8.563713074E+000 1.267043650E-001
 7.808230817E-003 -1.003156006E-001 8.608386040E+000 1.432761550E-001
 1.312968880E-002 -1.003156006E-001 8.652966499E+000 1.594401598E-001
 1.845114678E-002 -1.003156006E-001 8.694439888E+000 1.761028916E-001
