TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.352672100E+000 1.813606501E+000
 -2.955148816E-001 -1.003156006E-001 7.289789677E+000 1.748186350E+000
 -2.901934385E-001 -1.003156006E-001 7.238520622E+000 1.679325938E+000
 -2.848719656E-001 -1.003156006E-001 7.186370373E+000 1.607104659E+000
 -2.795505226E-001 -1.003156006E-001 7.136123180E+000 1.524201870E+000
 -2.742290497E-001 -1.003156006E-001 7.090710163E+000 1.430802464E+000
 -2.689076066E-001 -1.003156006E-001 7.043825626E+000 1.330317140E+000
 -2.635861337E-001 -1.003156006E-001 7.015308857E+000 1.234982848E+000
 -2.582646906E-001 -1.003156006E-001 6.996480465E+000 1.131504893E+000
 -2.529432178E-001 -1.003156006E-001 6.981686592E+000 1.022318840E+000
 -2.476217598E-001 -1.003156006E-001 6.969934940E+000 9.063446522E-001
 -2.423003018E-001 -1.003156006E-001 6.975152493E+000 7.967838645E-001
 -2.369788438E-001 -1.003156006E-001 6.992802620E+000 6.901139617E-001
 -2.316573858E-001 -1.003156006E-001 7.014537811E+000 5.770767927E-001
 -2.263359278E-001 -1.003156006E-001 7.045174122E+000 4.647291303E-001
 -2.210144699E-001 -1.003156006E-001 7.090034008E+000 3.693917394E-001
 -2.156930119E-001 -1.003156006E-001 7.138318539E+000 2.714823186E-001
 -2.103715539E-001 -1.003156006E-001 7.193821430E+000 1.721048355E-001
 -2.050500959E-001 -1.003156006E-001 7.256701469E+000 9.549621493E-002
 -1.997286379E-001 -1.003156006E-001 7.322547436E+000 1.769338176E-002
 -1.944071800E-001 -1.003156006E-001 7.394912720E+000 -6.003426015E-002
 -1.890857220E-001 -1.003156006E-001 7.466475010E+000 -1.178451627E-001
 -1.837642640E-001 -1.003156006E-001 7.543296337E+000 -1.720574796E-001
 -1.784428060E-001 -1.003156006E-001 7.620648384E+000 -2.268974930E-001
 -1.731213480E-001 -1.003156006E-001 7.697902203E+000 -2.656168938E-001
 -1.677998900E-001 -1.003156006E-001 7.772468567E+000 -3.011914492E-001
 -1.624784321E-001 -1.003156006E-001 7.850842476E+000 -3.351104558E-001
 -1.571569741E-001 -1.003156006E-001 7.923999310E+000 -3.595573008E-001
 -1.518355161E-001 -1.003156006E-001 7.996127129E+000 -3.773642182E-001
 -1.465140581E-001 -1.003156006E-001 8.068992615E+000 -3.946928680E-001
 -1.411926001E-001 -1.003156006E-001 8.139565468E+000 -4.082126915E-001
 -1.358711421E-001 -1.003156006E-001 8.204258919E+000 -4.139018953E-001
 -1.305496842E-001 -1.003156006E-001 8.268951416E+000 -4.195911288E-001
 -1.252282262E-001 -1.003156006E-001 8.335021973E+000 -4.238477349E-001
 -1.199067682E-001 -1.003156006E-001 8.393465042E+000 -4.216663539E-001
 -1.145853102E-001 -1.003156006E-001 8.449987411E+000 -4.177890122E-001
 -1.092638522E-001 -1.003156006E-001 8.507176399E+000 -4.129639268E-001
 -1.039423943E-001 -1.003156006E-001 8.563647270E+000 -4.082211852E-001
 -9.862093627E-002 -1.003156006E-001 8.611536026E+000 -3.983593285E-001
 -9.329947084E-002 -1.003156006E-001 8.659914017E+000 -3.875357807E-001
 -8.797801286E-002 -1.003156006E-001 8.708292007E+000 -3.767122626E-001
 -8.265655488E-002 -1.003156006E-001 8.756250381E+000 -3.655678332E-001
 -7.733509690E-002 -1.003156006E-001 8.796489716E+000 -3.512198329E-001
 -7.201363891E-002 -1.003156006E-001 8.836715698E+000 -3.369175196E-001
 -6.669218093E-002 -1.003156006E-001 8.876941681E+000 -3.226152062E-001
 -6.137072667E-002 -1.003156006E-001 8.917395592E+000 -3.075556755E-001
 -5.604926869E-002 -1.003156006E-001 8.951739311E+000 -2.910427153E-001
 -5.072781071E-002 -1.003156006E-001 8.984708786E+000 -2.743070126E-001
 -4.540634900E-002 -1.003156006E-001 9.017630577E+000 -2.578505874E-001
 -4.008489102E-002 -1.003156006E-001 9.050654411E+000 -2.407974005E-001
 -3.476343304E-002 -1.003156006E-001 9.081590652E+000 -2.235768735E-001
 -2.944197692E-002 -1.003156006E-001 9.108090401E+000 -2.060007304E-001
 -2.412051894E-002 -1.003156006E-001 9.134596825E+000 -1.882652789E-001
 -1.879905909E-002 -1.003156006E-001 9.161111832E+000 -1.703146845E-001
 -1.347760204E-002 -1.003156006E-001 9.187617302E+000 -1.525914967E-001
 -8.156144060E-003 -1.003156006E-001 9.210987091E+000 -1.350096613E-001
 -2.834685380E-003 -1.003156006E-001 9.231985092E+000 -1.175347641E-001
 2.486772602E-003 -1.003156006E-001 9.252948761E+000 -9.964973480E-002
 7.808230817E-003 -1.003156006E-001 9.273911476E+000 -8.176269382E-002
 1.312968880E-002 -1.003156006E-001 9.294902802E+000 -6.421586871E-002
