TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.793086052E+000 1.119785666E+000
 -2.955148816E-001 -1.003156006E-001 7.749847889E+000 1.055036545E+000
 -2.901934385E-001 -1.003156006E-001 7.716976643E+000 9.891009927E-001
 -2.848719656E-001 -1.003156006E-001 7.683840752E+000 9.201403856E-001
 -2.795505226E-001 -1.003156006E-001 7.653808594E+000 8.422433734E-001
 -2.742290497E-001 -1.003156006E-001 7.629394531E+000 7.560015321E-001
 -2.689076066E-001 -1.003156006E-001 7.604721546E+000 6.633865237E-001
 -2.635861337E-001 -1.003156006E-001 7.595271587E+000 5.776759386E-001
 -2.582646906E-001 -1.003156006E-001 7.595421791E+000 4.863438308E-001
 -2.529432178E-001 -1.003156006E-001 7.599862576E+000 3.906575143E-001
 -2.476217598E-001 -1.003156006E-001 7.607925415E+000 2.894768119E-001
 -2.423003018E-001 -1.003156006E-001 7.629760265E+000 1.962192208E-001
 -2.369788438E-001 -1.003156006E-001 7.662023544E+000 1.072580218E-001
 -2.316573858E-001 -1.003156006E-001 7.698751450E+000 1.331352443E-002
 -2.263359278E-001 -1.003156006E-001 7.743121624E+000 -7.879319042E-002
 -2.210144699E-001 -1.003156006E-001 7.797536373E+000 -1.539591253E-001
 -2.156930119E-001 -1.003156006E-001 7.855323792E+000 -2.308553308E-001
 -2.103715539E-001 -1.003156006E-001 7.919643879E+000 -3.079811633E-001
 -2.050500959E-001 -1.003156006E-001 7.987068176E+000 -3.640262187E-001
 -1.997286379E-001 -1.003156006E-001 8.057218552E+000 -4.206028879E-001
 -1.944071800E-001 -1.003156006E-001 8.133080482E+000 -4.761365652E-001
 -1.890857220E-001 -1.003156006E-001 8.205321312E+000 -5.144519806E-001
 -1.837642640E-001 -1.003156006E-001 8.281641006E+000 -5.488554835E-001
 -1.784428060E-001 -1.003156006E-001 8.358527184E+000 -5.837423801E-001
 -1.731213480E-001 -1.003156006E-001 8.433065414E+000 -6.046022773E-001
 -1.677998900E-001 -1.003156006E-001 8.504796028E+000 -6.230747104E-001
 -1.624784321E-001 -1.003156006E-001 8.579647064E+000 -6.395412087E-001
 -1.571569741E-001 -1.003156006E-001 8.648500443E+000 -6.483883858E-001
 -1.518355161E-001 -1.003156006E-001 8.715461731E+000 -6.514717937E-001
 -1.465140581E-001 -1.003156006E-001 8.782999039E+000 -6.540288329E-001
 -1.411926001E-001 -1.003156006E-001 8.847959518E+000 -6.535420418E-001
 -1.358711421E-001 -1.003156006E-001 8.906497002E+000 -6.469693184E-001
 -1.305496842E-001 -1.003156006E-001 8.965034485E+000 -6.403965950E-001
 -1.252282262E-001 -1.003156006E-001 9.024583817E+000 -6.323443651E-001
 -1.199067682E-001 -1.003156006E-001 9.076410294E+000 -6.197230220E-001
 -1.145853102E-001 -1.003156006E-001 9.126268387E+000 -6.058698297E-001
 -1.092638522E-001 -1.003156006E-001 9.176582336E+000 -5.910736322E-001
 -1.039423943E-001 -1.003156006E-001 9.226275444E+000 -5.764679313E-001
 -9.862093627E-002 -1.003156006E-001 9.267561913E+000 -5.585804582E-001
 -9.329947084E-002 -1.003156006E-001 9.309144020E+000 -5.397653580E-001
 -8.797801286E-002 -1.003156006E-001 9.350727081E+000 -5.209503174E-001
 -8.265655488E-002 -1.003156006E-001 9.391900063E+000 -5.019099712E-001
 -7.733509690E-002 -1.003156006E-001 9.425684929E+000 -4.811348319E-001
 -7.201363891E-002 -1.003156006E-001 9.459463120E+000 -4.604068100E-001
 -6.669218093E-002 -1.003156006E-001 9.493240356E+000 -4.396787882E-001
 -6.137072667E-002 -1.003156006E-001 9.527113914E+000 -4.182388186E-001
 -5.604926869E-002 -1.003156006E-001 9.555283546E+000 -3.963733613E-001
 -5.072781071E-002 -1.003156006E-001 9.582176208E+000 -3.745024800E-001
 -4.540634900E-002 -1.003156006E-001 9.609064102E+000 -3.528925180E-001
 -4.008489102E-002 -1.003156006E-001 9.635962486E+000 -3.307298422E-001
 -3.476343304E-002 -1.003156006E-001 9.660945892E+000 -3.087131977E-001
 -2.944197692E-002 -1.003156006E-001 9.681838036E+000 -2.870085537E-001
 -2.412051894E-002 -1.003156006E-001 9.702714920E+000 -2.651570439E-001
 -1.879905909E-002 -1.003156006E-001 9.723569870E+000 -2.431068420E-001
 -1.347760204E-002 -1.003156006E-001 9.744447708E+000 -2.212671787E-001
 -8.156144060E-003 -1.003156006E-001 9.762473106E+000 -2.000203729E-001
 -2.834685380E-003 -1.003156006E-001 9.778329849E+000 -1.792244464E-001
 2.486772602E-003 -1.003156006E-001 9.794095039E+000 -1.580566913E-001
 7.808230817E-003 -1.003156006E-001 9.809861183E+000 -1.368865669E-001
 1.312968880E-002 -1.003156006E-001 9.825701714E+000 -1.160255447E-001
