TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.090815544E+000 1.644258142E+000
 -2.955148816E-001 -1.003156006E-001 7.046681881E+000 1.569514871E+000
 -2.901934385E-001 -1.003156006E-001 7.013597965E+000 1.494202137E+000
 -2.848719656E-001 -1.003156006E-001 6.980632305E+000 1.415578008E+000
 -2.795505226E-001 -1.003156006E-001 6.950657845E+000 1.327585220E+000
 -2.742290497E-001 -1.003156006E-001 6.926226616E+000 1.231257915E+000
 -2.689076066E-001 -1.003156006E-001 6.901559353E+000 1.127932787E+000
 -2.635861337E-001 -1.003156006E-001 6.892439842E+000 1.030854702E+000
 -2.582646906E-001 -1.003156006E-001 6.893543243E+000 9.281970263E-001
 -2.529432178E-001 -1.003156006E-001 6.898771763E+000 8.211930394E-001
 -2.476217598E-001 -1.003156006E-001 6.907872200E+000 7.079378366E-001
 -2.423003018E-001 -1.003156006E-001 6.931333542E+000 6.018754244E-001
 -2.369788438E-001 -1.003156006E-001 6.966313362E+000 5.002118349E-001
 -2.316573858E-001 -1.003156006E-001 7.005763531E+000 3.933000267E-001
 -2.263359278E-001 -1.003156006E-001 7.052971363E+000 2.873153389E-001
 -2.210144699E-001 -1.003156006E-001 7.112134457E+000 1.988271326E-001
 -2.156930119E-001 -1.003156006E-001 7.174756050E+000 1.084895507E-001
 -2.103715539E-001 -1.003156006E-001 7.244003296E+000 1.743601263E-002
 -2.050500959E-001 -1.003156006E-001 7.318470478E+000 -5.246254057E-002
 -1.997286379E-001 -1.003156006E-001 7.395658493E+000 -1.225005239E-001
 -1.944071800E-001 -1.003156006E-001 7.479131699E+000 -1.919636279E-001
 -1.890857220E-001 -1.003156006E-001 7.560451508E+000 -2.430604249E-001
 -1.837642640E-001 -1.003156006E-001 7.646269798E+000 -2.900029123E-001
 -1.784428060E-001 -1.003156006E-001 7.732845783E+000 -3.376102448E-001
 -1.731213480E-001 -1.003156006E-001 7.818282604E+000 -3.700928986E-001
 -1.677998900E-001 -1.003156006E-001 7.901040554E+000 -3.993043602E-001
 -1.624784321E-001 -1.003156006E-001 7.987254620E+000 -4.267646074E-001
 -1.571569741E-001 -1.003156006E-001 8.067972183E+000 -4.456405342E-001
 -1.518355161E-001 -1.003156006E-001 8.147315979E+000 -4.578531086E-001
 -1.465140581E-001 -1.003156006E-001 8.227257729E+000 -4.696334600E-001
 -1.411926001E-001 -1.003156006E-001 8.305209160E+000 -4.778366387E-001
 -1.358711421E-001 -1.003156006E-001 8.376670837E+000 -4.785948992E-001
 -1.305496842E-001 -1.003156006E-001 8.448132515E+000 -4.793531895E-001
 -1.252282262E-001 -1.003156006E-001 8.520944595E+000 -4.785929024E-001
 -1.199067682E-001 -1.003156006E-001 8.586123466E+000 -4.718983471E-001
 -1.145853102E-001 -1.003156006E-001 8.649239540E+000 -4.634257555E-001
 -1.092638522E-001 -1.003156006E-001 8.713009834E+000 -4.539685845E-001
 -1.039423943E-001 -1.003156006E-001 8.776147842E+000 -4.447704256E-001
 -9.862093627E-002 -1.003156006E-001 8.830496788E+000 -4.305163622E-001
 -9.329947084E-002 -1.003156006E-001 8.885298729E+000 -4.153328836E-001
 -8.797801286E-002 -1.003156006E-001 8.940100670E+000 -4.001494348E-001
 -8.265655488E-002 -1.003156006E-001 8.994642258E+000 -3.846624792E-001
 -7.733509690E-002 -1.003156006E-001 9.041178703E+000 -3.659576476E-001
 -7.201363891E-002 -1.003156006E-001 9.087684631E+000 -3.473557830E-001
 -6.669218093E-002 -1.003156006E-001 9.134190559E+000 -3.287539482E-001
 -6.137072667E-002 -1.003156006E-001 9.180929184E+000 -3.093576431E-001
 -5.604926869E-002 -1.003156006E-001 9.221524239E+000 -2.885555327E-001
 -5.072781071E-002 -1.003156006E-001 9.260610580E+000 -2.674781680E-001
 -4.540634900E-002 -1.003156006E-001 9.299644470E+000 -2.467103004E-001
 -4.008489102E-002 -1.003156006E-001 9.338779449E+000 -2.253459543E-001
 -3.476343304E-002 -1.003156006E-001 9.375860214E+000 -2.037997693E-001
 -2.944197692E-002 -1.003156006E-001 9.408272743E+000 -1.818403751E-001
 -2.412051894E-002 -1.003156006E-001 9.440693855E+000 -1.597128808E-001
 -1.879905909E-002 -1.003156006E-001 9.473125458E+000 -1.373515576E-001
 -1.347760204E-002 -1.003156006E-001 9.505545616E+000 -1.152439415E-001
 -8.156144060E-003 -1.003156006E-001 9.534759521E+000 -9.324963391E-002
 -2.834685380E-003 -1.003156006E-001 9.561403275E+000 -7.134621590E-002
 2.486772602E-003 -1.003156006E-001 9.588010788E+000 -4.902012274E-002
 7.808230817E-003 -1.003156006E-001 9.614617348E+000 -2.668689936E-002
 1.312968880E-002 -1.003156006E-001 9.641254425E+000 -4.709706642E-003
