TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 7.723434448E+000 9.768419862E-001
 -2.955148816E-001 -1.003156006E-001 7.690501213E+000 9.080271721E-001
 -2.901934385E-001 -1.003156006E-001 7.667810917E+000 8.395072818E-001
 -2.848719656E-001 -1.003156006E-001 7.645457745E+000 7.679881454E-001
 -2.795505226E-001 -1.003156006E-001 7.626738548E+000 6.881650090E-001
 -2.742290497E-001 -1.003156006E-001 7.613940716E+000 6.011226177E-001
 -2.689076066E-001 -1.003156006E-001 7.601531982E+000 5.076977611E-001
 -2.635861337E-001 -1.003156006E-001 7.602795601E+000 4.216183424E-001
 -2.582646906E-001 -1.003156006E-001 7.613930225E+000 3.313252628E-001
 -2.529432178E-001 -1.003156006E-001 7.629338264E+000 2.374029458E-001
 -2.476217598E-001 -1.003156006E-001 7.648870945E+000 1.381806880E-001
 -2.423003018E-001 -1.003156006E-001 7.680882454E+000 4.719346389E-002
 -2.369788438E-001 -1.003156006E-001 7.723019123E+000 -3.857880086E-002
 -2.316573858E-001 -1.003156006E-001 7.769840717E+000 -1.287150085E-001
 -2.263359278E-001 -1.003156006E-001 7.823759079E+000 -2.170217037E-001
 -2.210144699E-001 -1.003156006E-001 7.886590958E+000 -2.878669202E-001
 -2.156930119E-001 -1.003156006E-001 7.952812195E+000 -3.600264490E-001
 -2.103715539E-001 -1.003156006E-001 8.025248528E+000 -4.320293963E-001
 -2.050500959E-001 -1.003156006E-001 8.099758148E+000 -4.838115871E-001
 -1.997286379E-001 -1.003156006E-001 8.176798820E+000 -5.354850292E-001
 -1.944071800E-001 -1.003156006E-001 8.259486198E+000 -5.858269930E-001
 -1.890857220E-001 -1.003156006E-001 8.337850571E+000 -6.197830439E-001
 -1.837642640E-001 -1.003156006E-001 8.419852257E+000 -6.494647264E-001
 -1.784428060E-001 -1.003156006E-001 8.502593994E+000 -6.796471477E-001
 -1.731213480E-001 -1.003156006E-001 8.582365036E+000 -6.961950660E-001
 -1.677998900E-001 -1.003156006E-001 8.659267426E+000 -7.101908922E-001
 -1.624784321E-001 -1.003156006E-001 8.739110947E+000 -7.221209407E-001
 -1.571569741E-001 -1.003156006E-001 8.812759399E+000 -7.269066572E-001
 -1.518355161E-001 -1.003156006E-001 8.884251595E+000 -7.258391380E-001
 -1.465140581E-001 -1.003156006E-001 8.956241608E+000 -7.242833376E-001
 -1.411926001E-001 -1.003156006E-001 9.025854111E+000 -7.197636366E-001
 -1.358711421E-001 -1.003156006E-001 9.088591576E+000 -7.093918324E-001
 -1.305496842E-001 -1.003156006E-001 9.151329041E+000 -6.990200281E-001
 -1.252282262E-001 -1.003156006E-001 9.215064049E+000 -6.870937943E-001
 -1.199067682E-001 -1.003156006E-001 9.271028519E+000 -6.708872914E-001
 -1.145853102E-001 -1.003156006E-001 9.324892998E+000 -6.533963680E-001
 -1.092638522E-001 -1.003156006E-001 9.379205704E+000 -6.349300742E-001
 -1.039423943E-001 -1.003156006E-001 9.432969093E+000 -6.167656183E-001
 -9.862093627E-002 -1.003156006E-001 9.478109360E+000 -5.953642726E-001
 -9.329947084E-002 -1.003156006E-001 9.523526192E+000 -5.730531812E-001
 -8.797801286E-002 -1.003156006E-001 9.568942070E+000 -5.507421494E-001
 -8.265655488E-002 -1.003156006E-001 9.614056587E+000 -5.281990767E-001
 -7.733509690E-002 -1.003156006E-001 9.651544571E+000 -5.039394498E-001
 -7.201363891E-002 -1.003156006E-001 9.689021111E+000 -4.797673821E-001
 -6.669218093E-002 -1.003156006E-001 9.726498604E+000 -4.555952847E-001
 -6.137072667E-002 -1.003156006E-001 9.764066696E+000 -4.306810796E-001
 -5.604926869E-002 -1.003156006E-001 9.795885086E+000 -4.053778350E-001
 -5.072781071E-002 -1.003156006E-001 9.826322556E+000 -3.800489902E-001
 -4.540634900E-002 -1.003156006E-001 9.856757164E+000 -3.550032675E-001
 -4.008489102E-002 -1.003156006E-001 9.887197495E+000 -3.294024169E-001
 -3.476343304E-002 -1.003156006E-001 9.915741920E+000 -3.039418161E-001
 -2.944197692E-002 -1.003156006E-001 9.940029144E+000 -2.787963450E-001
 -2.412051894E-002 -1.003156006E-001 9.964299202E+000 -2.534986436E-001
 -1.879905909E-002 -1.003156006E-001 9.988545418E+000 -2.279903293E-001
 -1.347760204E-002 -1.003156006E-001 1.001281738E+001 -2.027095407E-001
 -8.156144060E-003 -1.003156006E-001 1.003420639E+001 -1.779985279E-001
 -2.834685380E-003 -1.003156006E-001 1.005330753E+001 -1.537399143E-001
 2.486772602E-003 -1.003156006E-001 1.007231712E+001 -1.291026026E-001
 7.808230817E-003 -1.003156006E-001 1.009132576E+001 -1.044595689E-001
 1.312968880E-002 -1.003156006E-001 1.011041069E+001 -8.013485372E-002
