TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 6.794544697E+000 1.941971302E+000
 -2.955148816E-001 -1.003156006E-001 6.745632172E+000 1.864305377E+000
 -2.901934385E-001 -1.003156006E-001 6.708131790E+000 1.785736918E+000
 -2.848719656E-001 -1.003156006E-001 6.670663834E+000 1.703723311E+000
 -2.795505226E-001 -1.003156006E-001 6.635992527E+000 1.611903071E+000
 -2.742290497E-001 -1.003156006E-001 6.606756210E+000 1.511280537E+000
 -2.689076066E-001 -1.003156006E-001 6.577011108E+000 1.403439641E+000
 -2.635861337E-001 -1.003156006E-001 6.563551903E+000 1.301417351E+000
 -2.582646906E-001 -1.003156006E-001 6.560416698E+000 1.193204641E+000
 -2.529432178E-001 -1.003156006E-001 6.561357021E+000 1.080319762E+000
 -2.476217598E-001 -1.003156006E-001 6.566015720E+000 9.607837200E-001
 -2.423003018E-001 -1.003156006E-001 6.585834503E+000 8.480591178E-001
 -2.369788438E-001 -1.003156006E-001 6.617849827E+000 7.393465638E-001
 -2.316573858E-001 -1.003156006E-001 6.654245377E+000 6.249949932E-001
 -2.263359278E-001 -1.003156006E-001 6.698738575E+000 5.111997128E-001
 -2.210144699E-001 -1.003156006E-001 6.756430149E+000 4.149513245E-001
 -2.156930119E-001 -1.003156006E-001 6.817617416E+000 3.166152835E-001
 -2.103715539E-001 -1.003156006E-001 6.885668755E+000 2.171985954E-001
 -2.050500959E-001 -1.003156006E-001 6.960218906E+000 1.394477934E-001
 -1.997286379E-001 -1.003156006E-001 7.037559986E+000 6.142887101E-002
 -1.944071800E-001 -1.003156006E-001 7.121491432E+000 -1.633192040E-002
 -1.890857220E-001 -1.003156006E-001 7.204187870E+000 -7.497990876E-002
 -1.837642640E-001 -1.003156006E-001 7.291816711E+000 -1.295677274E-001
 -1.784428060E-001 -1.003156006E-001 7.380189896E+000 -1.848904788E-001
 -1.731213480E-001 -1.003156006E-001 7.468191147E+000 -2.243593931E-001
 -1.677998900E-001 -1.003156006E-001 7.553576469E+000 -2.602486610E-001
 -1.624784321E-001 -1.003156006E-001 7.642663956E+000 -2.945007086E-001
 -1.571569741E-001 -1.003156006E-001 7.726486683E+000 -3.194915950E-001
 -1.518355161E-001 -1.003156006E-001 7.809238434E+000 -3.374502957E-001
 -1.465140581E-001 -1.003156006E-001 7.892634869E+000 -3.549967706E-001
 -1.411926001E-001 -1.003156006E-001 7.974178791E+000 -3.687232137E-001
 -1.358711421E-001 -1.003156006E-001 8.049403191E+000 -3.743584156E-001
 -1.305496842E-001 -1.003156006E-001 8.124627113E+000 -3.799935877E-001
 -1.252282262E-001 -1.003156006E-001 8.201352119E+000 -3.841277659E-001
 -1.199067682E-001 -1.003156006E-001 8.270491600E+000 -3.816546202E-001
 -1.145853102E-001 -1.003156006E-001 8.337587357E+000 -3.772069216E-001
 -1.092638522E-001 -1.003156006E-001 8.405426979E+000 -3.717744946E-001
 -1.039423943E-001 -1.003156006E-001 8.472593307E+000 -3.665787876E-001
 -9.862093627E-002 -1.003156006E-001 8.530921936E+000 -3.556106389E-001
 -9.329947084E-002 -1.003156006E-001 8.589778900E+000 -3.437064886E-001
 -8.797801286E-002 -1.003156006E-001 8.648636818E+000 -3.318023384E-001
 -8.265655488E-002 -1.003156006E-001 8.707244873E+000 -3.195673525E-001
 -7.733509690E-002 -1.003156006E-001 8.757747650E+000 -3.034964204E-001
 -7.201363891E-002 -1.003156006E-001 8.808212280E+000 -2.875318527E-001
 -6.669218093E-002 -1.003156006E-001 8.858676910E+000 -2.715672851E-001
 -6.137072667E-002 -1.003156006E-001 8.909434319E+000 -2.547953725E-001
 -5.604926869E-002 -1.003156006E-001 8.953925133E+000 -2.361654192E-001
 -5.072781071E-002 -1.003156006E-001 8.996867180E+000 -2.171490937E-001
 -4.540634900E-002 -1.003156006E-001 9.039731979E+000 -1.984510571E-001
 -4.008489102E-002 -1.003156006E-001 9.082745552E+000 -1.791416258E-001
 -3.476343304E-002 -1.003156006E-001 9.123650551E+000 -1.595142335E-001
 -2.944197692E-002 -1.003156006E-001 9.159752846E+000 -1.391627192E-001
 -2.412051894E-002 -1.003156006E-001 9.195876122E+000 -1.186391041E-001
 -1.879905909E-002 -1.003156006E-001 9.232027054E+000 -9.787601233E-002
 -1.347760204E-002 -1.003156006E-001 9.268148422E+000 -7.737294585E-002
 -8.156144060E-003 -1.003156006E-001 9.300986290E+000 -5.675021186E-002
 -2.834685380E-003 -1.003156006E-001 9.331187248E+000 -3.603131697E-002
 2.486772602E-003 -1.003156006E-001 9.361392975E+000 -1.487701386E-002
 7.808230817E-003 -1.003156006E-001 9.391597748E+000 6.284941919E-003
 1.312968880E-002 -1.003156006E-001 9.421799660E+000 2.707977220E-002
