TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 6.144571781E+000 2.635500669E+000
 -2.955148816E-001 -1.003156006E-001 6.085196495E+000 2.551585436E+000
 -2.901934385E-001 -1.003156006E-001 6.038235188E+000 2.465798378E+000
 -2.848719656E-001 -1.003156006E-001 5.991066933E+000 2.376256227E+000
 -2.795505226E-001 -1.003156006E-001 5.946167469E+000 2.275858879E+000
 -2.742290497E-001 -1.003156006E-001 5.906461239E+000 2.165487289E+000
 -2.689076066E-001 -1.003156006E-001 5.865616322E+000 2.047316313E+000
 -2.635861337E-001 -1.003156006E-001 5.842713833E+000 1.934028983E+000
 -2.582646906E-001 -1.003156006E-001 5.830397606E+000 1.813162327E+000
 -2.529432178E-001 -1.003156006E-001 5.822056770E+000 1.686900496E+000
 -2.476217598E-001 -1.003156006E-001 5.817103863E+000 1.553080440E+000
 -2.423003018E-001 -1.003156006E-001 5.829236984E+000 1.425150514E+000
 -2.369788438E-001 -1.003156006E-001 5.855009079E+000 1.300369859E+000
 -2.316573858E-001 -1.003156006E-001 5.884964466E+000 1.169049263E+000
 -2.263359278E-001 -1.003156006E-001 5.923727989E+000 1.037498355E+000
 -2.210144699E-001 -1.003156006E-001 5.978627205E+000 9.235579371E-001
 -2.156930119E-001 -1.003156006E-001 6.037091255E+000 8.069919348E-001
 -2.103715539E-001 -1.003156006E-001 6.102838516E+000 6.885155439E-001
 -2.050500959E-001 -1.003156006E-001 6.178004265E+000 5.927543044E-001
 -1.997286379E-001 -1.003156006E-001 6.256163597E+000 4.964220226E-001
 -1.944071800E-001 -1.003156006E-001 6.341492176E+000 3.996158540E-001
 -1.890857220E-001 -1.003156006E-001 6.427714348E+000 3.236710429E-001
 -1.837642640E-001 -1.003156006E-001 6.519762516E+000 2.515558898E-001
 -1.784428060E-001 -1.003156006E-001 6.612542152E+000 1.785434335E-001
 -1.731213480E-001 -1.003156006E-001 6.706899643E+000 1.227003857E-001
 -1.677998900E-001 -1.003156006E-001 6.798869133E+000 7.107057422E-002
 -1.624784321E-001 -1.003156006E-001 6.895076752E+000 2.074055560E-002
 -1.571569741E-001 -1.003156006E-001 6.986734867E+000 -1.878936216E-002
 -1.518355161E-001 -1.003156006E-001 7.078135490E+000 -5.046258122E-002
 -1.465140581E-001 -1.003156006E-001 7.170288086E+000 -8.176690340E-002
 -1.411926001E-001 -1.003156006E-001 7.260906219E+000 -1.086136326E-001
 -1.358711421E-001 -1.003156006E-001 7.345600128E+000 -1.256946474E-001
 -1.305496842E-001 -1.003156006E-001 7.430294514E+000 -1.427756697E-001
 -1.252282262E-001 -1.003156006E-001 7.516825199E+000 -1.584042311E-001
 -1.199067682E-001 -1.003156006E-001 7.595945358E+000 -1.658038050E-001
 -1.145853102E-001 -1.003156006E-001 7.673091888E+000 -1.707650572E-001
 -1.092638522E-001 -1.003156006E-001 7.751190186E+000 -1.747497469E-001
 -1.039423943E-001 -1.003156006E-001 7.828520775E+000 -1.789093614E-001
 -9.862093627E-002 -1.003156006E-001 7.896963596E+000 -1.755440980E-001
 -9.329947084E-002 -1.003156006E-001 7.966115475E+000 -1.712234765E-001
 -8.797801286E-002 -1.003156006E-001 8.035266876E+000 -1.669028550E-001
 -8.265655488E-002 -1.003156006E-001 8.104195595E+000 -1.621858329E-001
 -7.733509690E-002 -1.003156006E-001 8.164725304E+000 -1.521558166E-001
 -7.201363891E-002 -1.003156006E-001 8.225196838E+000 -1.422397941E-001
 -6.669218093E-002 -1.003156006E-001 8.285668373E+000 -1.323237866E-001
 -6.137072667E-002 -1.003156006E-001 8.346570015E+000 -1.215592623E-001
 -5.604926869E-002 -1.003156006E-001 8.400862694E+000 -1.079076007E-001
 -5.072781071E-002 -1.003156006E-001 8.453510284E+000 -9.361871332E-002
 -4.540634900E-002 -1.003156006E-001 8.506029129E+000 -7.966735214E-002
 -4.008489102E-002 -1.003156006E-001 8.558793068E+000 -6.506998092E-002
 -3.476343304E-002 -1.003156006E-001 8.609303474E+000 -4.982383177E-002
 -2.944197692E-002 -1.003156006E-001 8.654671669E+000 -3.309667856E-002
 -2.412051894E-002 -1.003156006E-001 8.700086594E+000 -1.618395559E-002
 -1.879905909E-002 -1.003156006E-001 8.745569229E+000 9.871472139E-004
 -1.347760204E-002 -1.003156006E-001 8.790978432E+000 1.787737012E-002
 -8.156144060E-003 -1.003156006E-001 8.832817078E+000 3.536468372E-002
 -2.834685380E-003 -1.003156006E-001 8.871779442E+000 5.333271995E-002
 2.486772602E-003 -1.003156006E-001 8.910805702E+000 7.177606970E-002
 7.808230817E-003 -1.003156006E-001 8.949833870E+000 9.022784233E-002
 1.312968880E-002 -1.003156006E-001 8.988807678E+000 1.082788557E-001
