TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.751718760E+000 4.610832214E+000
 -2.955148816E-001 -1.003156006E-001 3.662902355E+000 4.510480881E+000
 -2.901934385E-001 -1.003156006E-001 3.587650299E+000 4.405454159E+000
 -2.848719656E-001 -1.003156006E-001 3.511177778E+000 4.296316147E+000
 -2.795505226E-001 -1.003156006E-001 3.435607433E+000 4.174183369E+000
 -2.742290497E-001 -1.003156006E-001 3.364279032E+000 4.039144516E+000
 -2.689076066E-001 -1.003156006E-001 3.290017366E+000 3.895786285E+000
 -2.635861337E-001 -1.003156006E-001 3.238534927E+000 3.755307913E+000
 -2.582646906E-001 -1.003156006E-001 3.197316408E+000 3.603274345E+000
 -2.529432178E-001 -1.003156006E-001 3.159611702E+000 3.443662882E+000
 -2.476217598E-001 -1.003156006E-001 3.124005556E+000 3.274976254E+000
 -2.423003018E-001 -1.003156006E-001 3.110416412E+000 3.109581709E+000
 -2.369788438E-001 -1.003156006E-001 3.113137960E+000 2.944227219E+000
 -2.316573858E-001 -1.003156006E-001 3.119084835E+000 2.769945860E+000
 -2.263359278E-001 -1.003156006E-001 3.135880470E+000 2.593681097E+000
 -2.210144699E-001 -1.003156006E-001 3.175432444E+000 2.433984995E+000
 -2.156930119E-001 -1.003156006E-001 3.218439579E+000 2.270070076E+000
 -2.103715539E-001 -1.003156006E-001 3.269824505E+000 2.101960897E+000
 -2.050500959E-001 -1.003156006E-001 3.338296175E+000 1.958911538E+000
 -1.997286379E-001 -1.003156006E-001 3.410048246E+000 1.813681483E+000
 -1.944071800E-001 -1.003156006E-001 3.490005016E+000 1.666039109E+000
 -1.890857220E-001 -1.003156006E-001 3.576758862E+000 1.543357849E+000
 -1.837642640E-001 -1.003156006E-001 3.671578884E+000 1.423150659E+000
 -1.784428060E-001 -1.003156006E-001 3.766868114E+000 1.301840067E+000
 -1.731213480E-001 -1.003156006E-001 3.869138002E+000 1.200625062E+000
 -1.677998900E-001 -1.003156006E-001 3.969532728E+000 1.104752064E+000
 -1.624784321E-001 -1.003156006E-001 4.075457573E+000 1.009184957E+000
 -1.571569741E-001 -1.003156006E-001 4.179267406E+000 9.281859994E-001
 -1.518355161E-001 -1.003156006E-001 4.285069942E+000 8.563621044E-001
 -1.465140581E-001 -1.003156006E-001 4.392001629E+000 7.847738266E-001
 -1.411926001E-001 -1.003156006E-001 4.498137474E+000 7.192062736E-001
 -1.358711421E-001 -1.003156006E-001 4.600553036E+000 6.669628024E-001
 -1.305496842E-001 -1.003156006E-001 4.702969074E+000 6.147193909E-001
 -1.252282262E-001 -1.003156006E-001 4.807981491E+000 5.636133552E-001
 -1.199067682E-001 -1.003156006E-001 4.906629562E+000 5.250241160E-001
 -1.145853102E-001 -1.003156006E-001 5.003702164E+000 4.898163080E-001
 -1.092638522E-001 -1.003156006E-001 5.102206230E+000 4.554763734E-001
 -1.039423943E-001 -1.003156006E-001 5.199725151E+000 4.213490188E-001
 -9.862093627E-002 -1.003156006E-001 5.288952351E+000 3.990532160E-001
 -9.329947084E-002 -1.003156006E-001 5.379384518E+000 3.777140677E-001
 -8.797801286E-002 -1.003156006E-001 5.469816685E+000 3.563749790E-001
 -8.265655488E-002 -1.003156006E-001 5.559969425E+000 3.356721401E-001
 -7.733509690E-002 -1.003156006E-001 5.641885281E+000 3.239842057E-001
 -7.201363891E-002 -1.003156006E-001 5.723732948E+000 3.122218549E-001
 -6.669218093E-002 -1.003156006E-001 5.805580616E+000 3.004595041E-001
 -6.137072667E-002 -1.003156006E-001 5.888212204E+000 2.895550728E-001
 -5.604926869E-002 -1.003156006E-001 5.963849068E+000 2.844314277E-001
 -5.072781071E-002 -1.003156006E-001 6.037801266E+000 2.805328667E-001
 -4.540634900E-002 -1.003156006E-001 6.111498833E+000 2.762923539E-001
 -4.008489102E-002 -1.003156006E-001 6.185719013E+000 2.727543116E-001
 -3.476343304E-002 -1.003156006E-001 6.257400513E+000 2.708156407E-001
 -2.944197692E-002 -1.003156006E-001 6.323549747E+000 2.723622024E-001
 -2.412051894E-002 -1.003156006E-001 6.389818192E+000 2.741094232E-001
 -1.879905909E-002 -1.003156006E-001 6.456249714E+000 2.761307061E-001
 -1.347760204E-002 -1.003156006E-001 6.522506714E+000 2.778593898E-001
 -8.156144060E-003 -1.003156006E-001 6.584729195E+000 2.816050053E-001
 -2.834685380E-003 -1.003156006E-001 6.643831253E+000 2.869106233E-001
 2.486772602E-003 -1.003156006E-001 6.703187943E+000 2.927517891E-001
 7.808230817E-003 -1.003156006E-001 6.762547493E+000 2.985979617E-001
 1.312968880E-002 -1.003156006E-001 6.821693897E+000 3.039973080E-001
 1.845114678E-002 -1.003156006E-001 6.877327919E+000 3.108224869E-001
