TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 3.676844358E+000 6.051830769E+000
 -2.955148816E-001 -1.003156006E-001 3.527911186E+000 5.953223705E+000
 -2.901934385E-001 -1.003156006E-001 3.396419764E+000 5.844027519E+000
 -2.848719656E-001 -1.003156006E-001 3.261913538E+000 5.729683876E+000
 -2.795505226E-001 -1.003156006E-001 3.125568151E+000 5.596931458E+000
 -2.742290497E-001 -1.003156006E-001 2.992050648E+000 5.444727898E+000
 -2.689076066E-001 -1.003156006E-001 2.852577686E+000 5.281931400E+000
 -2.635861337E-001 -1.003156006E-001 2.745983601E+000 5.118375301E+000
 -2.582646906E-001 -1.003156006E-001 2.650655270E+000 4.936473370E+000
 -2.529432178E-001 -1.003156006E-001 2.558658361E+000 4.743161201E+000
 -2.476217598E-001 -1.003156006E-001 2.467710257E+000 4.537444592E+000
 -2.423003018E-001 -1.003156006E-001 2.407569408E+000 4.332363129E+000
 -2.369788438E-001 -1.003156006E-001 2.368860245E+000 4.124310493E+000
 -2.316573858E-001 -1.003156006E-001 2.332694054E+000 3.903556585E+000
 -2.263359278E-001 -1.003156006E-001 2.311225176E+000 3.678292990E+000
 -2.210144699E-001 -1.003156006E-001 2.322742224E+000 3.469793797E+000
 -2.156930119E-001 -1.003156006E-001 2.338000298E+000 3.254796505E+000
 -2.103715539E-001 -1.003156006E-001 2.363833189E+000 3.032456160E+000
 -2.050500959E-001 -1.003156006E-001 2.417419672E+000 2.841818094E+000
 -1.997286379E-001 -1.003156006E-001 2.474903822E+000 2.647106647E+000
 -1.944071800E-001 -1.003156006E-001 2.542871475E+000 2.447880983E+000
 -1.890857220E-001 -1.003156006E-001 2.624341249E+000 2.281437397E+000
 -1.837642640E-001 -1.003156006E-001 2.716954231E+000 2.116795540E+000
 -1.784428060E-001 -1.003156006E-001 2.809959888E+000 1.950792432E+000
 -1.731213480E-001 -1.003156006E-001 2.914520979E+000 1.810717344E+000
 -1.677998900E-001 -1.003156006E-001 3.017047882E+000 1.677656889E+000
 -1.624784321E-001 -1.003156006E-001 3.126860380E+000 1.544337869E+000
 -1.571569741E-001 -1.003156006E-001 3.235902786E+000 1.430424333E+000
 -1.518355161E-001 -1.003156006E-001 3.348611355E+000 1.327927232E+000
 -1.465140581E-001 -1.003156006E-001 3.462896109E+000 1.225593925E+000
 -1.411926001E-001 -1.003156006E-001 3.576617718E+000 1.131205440E+000
 -1.358711421E-001 -1.003156006E-001 3.687390089E+000 1.054050922E+000
 -1.305496842E-001 -1.003156006E-001 3.798162460E+000 9.768964648E-001
 -1.252282262E-001 -1.003156006E-001 3.912281752E+000 9.008630514E-001
 -1.199067682E-001 -1.003156006E-001 4.019759655E+000 8.416086435E-001
 -1.145853102E-001 -1.003156006E-001 4.125634670E+000 7.866774797E-001
 -1.092638522E-001 -1.003156006E-001 4.233378410E+000 7.326847315E-001
 -1.039423943E-001 -1.003156006E-001 4.339911938E+000 6.791986823E-001
 -9.862093627E-002 -1.003156006E-001 4.437226295E+000 6.413473487E-001
 -9.329947084E-002 -1.003156006E-001 4.536170483E+000 6.046007276E-001
 -8.797801286E-002 -1.003156006E-001 4.635114670E+000 5.678541660E-001
 -8.265655488E-002 -1.003156006E-001 4.733671188E+000 5.319988132E-001
 -7.733509690E-002 -1.003156006E-001 4.822849274E+000 5.080748200E-001
 -7.201363891E-002 -1.003156006E-001 4.911968708E+000 4.840942323E-001
 -6.669218093E-002 -1.003156006E-001 5.001088142E+000 4.601136446E-001
 -6.137072667E-002 -1.003156006E-001 5.091234684E+000 4.371236861E-001
 -5.604926869E-002 -1.003156006E-001 5.173117638E+000 4.219295681E-001
 -5.072781071E-002 -1.003156006E-001 5.253056049E+000 4.083154500E-001
 -4.540634900E-002 -1.003156006E-001 5.332667828E+000 3.943124413E-001
 -4.008489102E-002 -1.003156006E-001 5.412980080E+000 3.811443150E-001
 -3.476343304E-002 -1.003156006E-001 5.490243912E+000 3.701520860E-001
 -2.944197692E-002 -1.003156006E-001 5.561047077E+000 3.637711704E-001
 -2.412051894E-002 -1.003156006E-001 5.632009029E+000 3.576246798E-001
 -1.879905909E-002 -1.003156006E-001 5.703184605E+000 3.517943621E-001
 -1.347760204E-002 -1.003156006E-001 5.774134159E+000 3.456302881E-001
 -8.156144060E-003 -1.003156006E-001 5.840276718E+000 3.422424793E-001
 -2.834685380E-003 -1.003156006E-001 5.902789116E+000 3.409508467E-001
 2.486772602E-003 -1.003156006E-001 5.965653419E+000 3.402979970E-001
 7.808230817E-003 -1.003156006E-001 6.028519630E+000 3.396482766E-001
 1.312968880E-002 -1.003156006E-001 6.091094017E+000 3.384685516E-001
 1.845114678E-002 -1.003156006E-001 6.149442196E+000 3.392779827E-001
