TITLE     = "fluent16.2.0  build-id: 10212"
VARIABLES = "xx"
"zz"
"uu"
"vv"
DATASETAUXDATA Common.DensityVar="25"
DATASETAUXDATA Common.PressureVar="3"
DATASETAUXDATA Common.TemperatureVar="11"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="28"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="27"
DATASETAUXDATA Common.VVar="7"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=200, J=200, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.008363545E-001 -1.003156006E-001 6.277447224E+000 2.520201206E+000
 -2.955148816E-001 -1.003156006E-001 6.217666149E+000 2.438175678E+000
 -2.901934385E-001 -1.003156006E-001 6.170254230E+000 2.354288816E+000
 -2.848719656E-001 -1.003156006E-001 6.122622967E+000 2.266668081E+000
 -2.795505226E-001 -1.003156006E-001 6.077253819E+000 2.168215990E+000
 -2.742290497E-001 -1.003156006E-001 6.037081718E+000 2.059798956E+000
 -2.689076066E-001 -1.003156006E-001 5.995801449E+000 1.943607092E+000
 -2.635861337E-001 -1.003156006E-001 5.972392559E+000 1.832327247E+000
 -2.582646906E-001 -1.003156006E-001 5.959525585E+000 1.713536620E+000
 -2.529432178E-001 -1.003156006E-001 5.950632095E+000 1.589382410E+000
 -2.476217598E-001 -1.003156006E-001 5.945155621E+000 1.457718492E+000
 -2.423003018E-001 -1.003156006E-001 5.956655025E+000 1.332012534E+000
 -2.369788438E-001 -1.003156006E-001 5.981695175E+000 1.209537148E+000
 -2.316573858E-001 -1.003156006E-001 6.010959625E+000 1.080611467E+000
 -2.263359278E-001 -1.003156006E-001 6.048974037E+000 9.515329599E-001
 -2.210144699E-001 -1.003156006E-001 6.102822781E+000 8.400610089E-001
 -2.156930119E-001 -1.003156006E-001 6.160227776E+000 7.260150313E-001
 -2.103715539E-001 -1.003156006E-001 6.224872589E+000 6.101481915E-001
 -2.050500959E-001 -1.003156006E-001 6.298635960E+000 5.168983936E-001
 -1.997286379E-001 -1.003156006E-001 6.375377178E+000 4.231032729E-001
 -1.944071800E-001 -1.003156006E-001 6.459220409E+000 3.289243877E-001
 -1.890857220E-001 -1.003156006E-001 6.543706894E+000 2.554218173E-001
 -1.837642640E-001 -1.003156006E-001 6.633913994E+000 1.857738793E-001
 -1.784428060E-001 -1.003156006E-001 6.724858761E+000 1.152482852E-001
 -1.731213480E-001 -1.003156006E-001 6.817142963E+000 6.174175069E-002
 -1.677998900E-001 -1.003156006E-001 6.907008648E+000 1.236823760E-002
 -1.624784321E-001 -1.003156006E-001 7.001042843E+000 -3.565533459E-002
 -1.571569741E-001 -1.003156006E-001 7.090405941E+000 -7.303764671E-002
 -1.518355161E-001 -1.003156006E-001 7.179379463E+000 -1.026382297E-001
 -1.465140581E-001 -1.003156006E-001 7.269090652E+000 -1.318614632E-001
 -1.411926001E-001 -1.003156006E-001 7.357213020E+000 -1.567168385E-001
 -1.358711421E-001 -1.003156006E-001 7.439334869E+000 -1.720472574E-001
 -1.305496842E-001 -1.003156006E-001 7.521456242E+000 -1.873776913E-001
 -1.252282262E-001 -1.003156006E-001 7.605361462E+000 -2.012470961E-001
 -1.199067682E-001 -1.003156006E-001 7.681805134E+000 -2.071602196E-001
 -1.145853102E-001 -1.003156006E-001 7.756256580E+000 -2.107120305E-001
 -1.092638522E-001 -1.003156006E-001 7.831624508E+000 -2.132799923E-001
 -1.039423943E-001 -1.003156006E-001 7.906239510E+000 -2.160346210E-001
 -9.862093627E-002 -1.003156006E-001 7.971935749E+000 -2.115495056E-001
 -9.329947084E-002 -1.003156006E-001 8.038311005E+000 -2.061115503E-001
 -8.797801286E-002 -1.003156006E-001 8.104686737E+000 -2.006736100E-001
 -8.265655488E-002 -1.003156006E-001 8.170835495E+000 -1.948495954E-001
 -7.733509690E-002 -1.003156006E-001 8.228634834E+000 -1.839454770E-001
 -7.201363891E-002 -1.003156006E-001 8.286379814E+000 -1.731543839E-001
 -6.669218093E-002 -1.003156006E-001 8.344124794E+000 -1.623633057E-001
 -6.137072667E-002 -1.003156006E-001 8.402276039E+000 -1.507272720E-001
 -5.604926869E-002 -1.003156006E-001 8.453839302E+000 -1.363650858E-001
 -5.072781071E-002 -1.003156006E-001 8.503765106E+000 -1.214052513E-001
 -4.540634900E-002 -1.003156006E-001 8.553571701E+000 -1.067819297E-001
 -4.008489102E-002 -1.003156006E-001 8.603604317E+000 -9.151417762E-002
 -3.476343304E-002 -1.003156006E-001 8.651396751E+000 -7.566445321E-002
 -2.944197692E-002 -1.003156006E-001 8.694076538E+000 -5.848700553E-002
 -2.412051894E-002 -1.003156006E-001 8.736798286E+000 -4.112615436E-002
 -1.879905909E-002 -1.003156006E-001 8.779578209E+000 -2.351006493E-002
 -1.347760204E-002 -1.003156006E-001 8.822295189E+000 -6.171382964E-003
 -8.156144060E-003 -1.003156006E-001 8.861489296E+000 1.167947426E-002
 -2.834685380E-003 -1.003156006E-001 8.897848129E+000 2.994255163E-002
 2.486772602E-003 -1.003156006E-001 8.934262276E+000 4.867586121E-002
 7.808230817E-003 -1.003156006E-001 8.970677376E+000 6.741760671E-002
 1.312968880E-002 -1.003156006E-001 9.007045746E+000 8.576269448E-002
